well_position	broad_sample	mmoles_per_liter	solvent
A01	BRD-K37753453-001-01-6	5.09509396143312	DMSO
A02	BRD-K13487307-001-01-7	5.03558811417184	DMSO
A03	BRD-K21707058-001-01-9	5.0297053149278605	DMSO
A04	BRD-K57022684-001-01-2	4.834572767209999	DMSO
A05	BRD-K52045590-001-01-1	5.065545515232491	DMSO
A06	BRD-K47121420-001-01-4	4.87687499105248	DMSO
A07	BRD-K71259673-001-01-5	4.97576521299889	DMSO
A08	BRD-K44781836-001-01-6	4.96541808656588	DMSO
A09	BRD-K34898609-001-01-5	5.0549494572735	DMSO
A10	BRD-K19808762-001-01-6	5.001836501560219	DMSO
A11	BRD-K04776289-001-01-6	4.961142634093389	DMSO
A12	BRD-K69806016-001-01-3	5.24237217633261	DMSO
A13			DMSO
A14			DMSO
A15	BRD-K18932682-001-01-2	5.03928582351154	DMSO
A16	BRD-K07523222-001-01-9	5.0040442466030095	DMSO
A17	BRD-K09521750-001-01-1	5.01990224162702	DMSO
A18	BRD-K51360326-001-01-6	5.03158455943393	DMSO
A19	BRD-K33017576-001-01-2	5.06878109435905	DMSO
A20	BRD-K26212796-001-01-2	4.9658474912597805	DMSO
A21	BRD-K92650863-001-01-0	5.137971469259691	DMSO
A22	BRD-K19865807-001-01-3	5.07952055849343	DMSO
A23	BRD-K43526306-001-01-7	4.71125213286639	DMSO
A24	BRD-K36888933-001-01-1	5.02457573326292	DMSO
B01	BRD-K33250410-001-01-9	4.95497126745956	DMSO
B02	BRD-K25118245-001-01-9	5.0841291207690995	DMSO
B03	BRD-K91809691-001-01-1	5.07657384488231	DMSO
B04	BRD-K59196623-001-01-6	5.21007329379991	DMSO
B05	BRD-K01911039-001-01-5	4.96981476815378	DMSO
B06	BRD-K67959996-001-01-6	5.04202027593396	DMSO
B07	BRD-K12159290-001-01-2	5.04155162626549	DMSO
B08	BRD-K40389399-001-01-1	5.02133626786291	DMSO
B09	BRD-K61751605-001-01-6	4.9897727502806	DMSO
B10	BRD-K56977200-001-01-3	4.99774392833643	DMSO
B11	BRD-K07558380-001-01-3	4.99232846675545	DMSO
B12	BRD-K51186655-001-01-6	4.98224020568538	DMSO
B13			DMSO
B14			DMSO
B15	BRD-K25469705-001-01-9	5.050158231216839	DMSO
B16	BRD-K26622714-001-01-1	5.12930486674701	DMSO
B17	BRD-K92079660-001-01-7	4.974390605173991	DMSO
B18	BRD-K53934736-001-01-0	5.044449209308611	DMSO
B19	BRD-K37623909-001-01-1	5.0219332108723895	DMSO
B20	BRD-K37510840-001-01-2	5.200401444229049	DMSO
B21	BRD-K63025696-001-01-3	5.04915155976647	DMSO
B22	BRD-K61437861-001-01-1	5.0014438940932	DMSO
B23	BRD-K97112539-001-01-0	5.04277261936897	DMSO
B24	BRD-K66618978-001-01-1	5.0514413104561	DMSO
C01	BRD-K36150982-001-01-6	5.02198865722825	DMSO
C02	BRD-K94761446-001-01-9	5.27307971364006	DMSO
C03	BRD-K26077185-001-01-8	5.06443919301214	DMSO
C04	BRD-K83745732-001-01-8	5.01337070244401	DMSO
C05	BRD-K59913769-001-01-8	5.01840933984031	DMSO
C06	BRD-K14573341-001-01-1	5.173889361756509	DMSO
C07	BRD-K57207769-001-01-7	5.22221564447468	DMSO
C08	BRD-K12309677-001-01-6	5.07676850224863	DMSO
C09	BRD-K44657322-001-01-9	4.96895502251852	DMSO
C10	BRD-K79927100-001-01-2	4.98521550656163	DMSO
C11			DMSO
C12			DMSO
