well_position	broad_sample	conc_mmol
A01	BRD-K59220177-001-01-4	5.045534980799671
A02	BRD-K59232212-001-01-6	4.985601473027924
A03	BRD-K59324446-001-01-9	5.01154476737115
A04	BRD-K59335919-001-01-3	5.0225545645849445
A05	BRD-K59385073-001-01-0	5.022509263654881
A06	BRD-K59446585-001-01-1	5.008965082438365
A07	BRD-K59491482-001-01-1	4.824996658781628
A08	BRD-K59522787-001-01-5	5.181653160802784
A09	BRD-K59609877-001-01-1	5.014882969593058
A10	BRD-K59657378-001-01-4	5.002118501455229
A11	BRD-K59957369-001-01-9	5.03331919045081
A12	BRD-K60017729-001-01-4	5.039369458805473
A13		
A14		
A15	BRD-K60068268-001-01-4	4.955331265394934
A16	BRD-K60093216-001-01-5	5.025223760981589
A17	BRD-K60132279-001-01-5	5.019050111001261
A18	BRD-K60287661-001-01-3	5.01109164411105
A19	BRD-K60296400-001-01-0	4.984740179031477
A20	BRD-K60353472-001-01-2	5.008883053980953
A21	BRD-K60429174-001-01-1	5.035583884531257
A22	BRD-K60430317-001-01-7	4.885793304812934
A23	BRD-K60587793-001-01-7	5.11145742233164
A24	BRD-K60653414-001-01-6	5.095696585252353
B01	BRD-K60695671-001-01-5	5.0220155161617095
B02	BRD-K60713554-001-01-8	5.008616535171144
B03	BRD-K60713831-001-01-3	4.96899176740316
B04	BRD-K60719499-001-01-3	5.0063518086378584
B05	BRD-K60738705-001-01-3	4.998213740666727
B06	BRD-K60744874-001-01-6	4.971875897235964
B07	BRD-K60759770-001-01-9	5.01242562480315
B08	BRD-K60807536-001-01-1	4.866190621768755
B09	BRD-K60812542-001-01-3	5.0315210300975375
B10	BRD-K60848736-001-01-3	5.202069571351554
B11	BRD-K60905390-001-01-8	5.023704333992326
B12	BRD-K60946512-001-01-5	5.009151856853646
B13		
B14		
B15	BRD-K61034310-001-01-3	5.172847092009702
B16	BRD-K61078510-001-01-8	5.0211606688694
B17	BRD-K61139423-001-01-4	5.040439414953872
B18	BRD-K61189585-001-01-3	5.0862714243737255
B19	BRD-K61199074-001-01-0	5.002064225937759
B20	BRD-K61491580-001-01-8	5.0040014585777595
B21	BRD-K61621900-001-01-3	4.941310762145335
B22	BRD-K61623863-001-01-4	5.013039348910319
B23	BRD-K61698250-001-01-7	5.0219636038721145
B24	BRD-K61726189-001-01-2	5.013864590347416
C01	BRD-K61733751-001-01-6	5.01333468328834
C02	BRD-K61791241-001-01-2	5.087040261108437
C03	BRD-K61845512-001-01-8	4.997754117077169
C04	BRD-K61934967-001-01-0	5.041921466205861
C05	BRD-K61978712-001-01-5	4.923324219834868
C06	BRD-K62000282-001-01-7	5.005537934586002
C07	BRD-K62072978-001-01-5	4.94467883362836
C08	BRD-K62152527-001-01-1	5.028401548846444
C09	BRD-K62154563-001-01-2	5.009419771789002
C10	BRD-K62294866-001-01-0	5.0530024338818365
C11		
C12		
C13	BRD-K62312047-001-01-2	5.022561246488818
C14	BRD-K62324460-001-01-5	5.197823453010132
C15		
C16		
C17	BRD-K62358193-001-01-7	5.055190948863307
C18	BRD-K62463442-001-01-4	4.949193367179738
C19	BRD-K62492257-001-01-7	5.024353616127809
C20	BRD-K62536891-001-01-3	4.999648330730168
C21	BRD-K62682892-001-01-4	5.0125965318291685
C22	BRD-K62885083-001-01-2	4.9917191524425055
C23	BRD-K62921520-001-01-6	5.015435418045963
C24	BRD-K62935726-001-01-8	4.801313979172225
D01	BRD-K62942008-001-01-3	4.972905701550092
D02	BRD-K62964360-001-01-9	5.0478001506537895
D03	BRD-K62982533-001-01-3	4.986341631931434
D04	BRD-K63017287-001-01-5	5.041354384011336
D05	BRD-K63030320-001-01-7	4.999534495379189
D06	BRD-K63209730-001-01-1	5.017618417103351
D07	BRD-K63299476-001-01-0	5.041034037318004
D08	BRD-K63436783-001-01-6	5.049057012933528
D09	BRD-K63493628-001-01-6	4.996672940701939
D10	BRD-K63500288-001-01-9	4.998306658891299
D11		
D12		
D13	BRD-K63665694-001-01-8	5.163294306658921
D14	BRD-K63730594-001-01-1	4.9742490099354875
D15		
D16		
D17	BRD-K63864310-001-01-1	5.030198319031773
