well_position	broad_sample	mmoles_per_liter	solvent
A01	BRD-K73228437-001-01-5	5.027750267701269	DMSO
A02	BRD-K82779934-001-01-4	4.996838394130901	DMSO
A03	BRD-K27433204-001-01-9	4.96153135050962	DMSO
A04	BRD-K08477148-001-01-8	5.0129793336840995	DMSO
A05	BRD-K17427497-001-01-9	4.99722028543694	DMSO
A06	BRD-M58692868-001-01-7	4.98157775110128	DMSO
A07	BRD-M22422412-001-01-3	4.994050369338121	DMSO
A08	BRD-K08171986-001-01-2	4.68453235781598	DMSO
A09	BRD-K23051555-001-01-8	5.1724781658723	DMSO
A10	BRD-K80201761-001-01-9	5.01675860614556	DMSO
A11	BRD-K24680618-001-01-8	5.00746676399003	DMSO
A12	BRD-K49620695-001-01-1	5.01710891965225	DMSO
A13			DMSO
A14			DMSO
A15	BRD-K01520647-001-01-8	5.027502567984429	DMSO
A16	BRD-K92399508-001-01-5	5.01849020829713	DMSO
A17	BRD-K32503834-001-01-0	5.05206988539736	DMSO
A18	BRD-K82494420-001-01-1	4.96478330847008	DMSO
A19	BRD-K84673192-001-01-4	5.02817840674272	DMSO
A20	BRD-K89960068-001-01-1	5.01959890634028	DMSO
A21	BRD-K77318689-001-01-5	4.9645727435306695	DMSO
A22	BRD-K86578973-001-01-8	5.00483788516074	DMSO
A23	BRD-K89507938-001-01-8	4.9950956913478395	DMSO
A24	BRD-K45466167-001-01-2	4.96256133934317	DMSO
B01	BRD-K46811158-001-01-9	4.9967550632995	DMSO
B02	BRD-K94081674-001-01-5	5.00651788799907	DMSO
B03	BRD-K85656047-001-01-5	5.039437177015929	DMSO
B04	BRD-K83183082-001-01-8	5.02905706540218	DMSO
B05	BRD-K51147043-001-01-9	4.996421474994411	DMSO
B06	BRD-K25736729-001-01-3	5.013323887524581	DMSO
B07	BRD-K59352217-001-01-7	4.9925172862107905	DMSO
B08	BRD-K22863062-001-01-3	5.02276479720196	DMSO
B09	BRD-K85568664-001-01-4	5.03425664303842	DMSO
B10	BRD-K85072179-001-01-5	5.02182241606467	DMSO
B11	BRD-M20534100-001-01-4	5.03106387998856	DMSO
B12	BRD-M51208417-001-01-5	5.04107298263352	DMSO
B13			DMSO
B14			DMSO
B15	BRD-K34007913-001-01-4	4.99826088641894	DMSO
B16	BRD-K86684694-001-01-2	5.01072599663187	DMSO
B17	BRD-K13417398-001-01-4	5.03759620490799	DMSO
B18	BRD-K52379384-001-01-4	4.99194370838958	DMSO
B19	BRD-K84307821-001-01-8	5.01370945785483	DMSO
B20	BRD-K82332258-001-01-0	4.98831203241836	DMSO
B21	BRD-K76991985-001-01-1	4.95798259722417	DMSO
B22	BRD-K24522647-001-01-7	5.06045046256146	DMSO
B23	BRD-K82150563-001-01-6	5.05436403063021	DMSO
B24	BRD-K74530260-001-01-5	5.02541178241474	DMSO
C01	BRD-K42365464-001-01-9	4.99718474630814	DMSO
C02	BRD-K56325098-001-01-0	5.01500458120467	DMSO
C03	BRD-K74732057-001-01-4	4.9672665685311905	DMSO
C04	BRD-K15420741-001-01-0	5.001755523537669	DMSO
C05	BRD-M31871110-001-01-5	4.9756923135500495	DMSO
C06	BRD-M69929484-001-01-4	4.99639068817432	DMSO
C07	BRD-K07591847-001-01-1	5.000245968649709	DMSO
C08	BRD-K05649470-001-01-3	5.01194294672723	DMSO
C09	BRD-K46118045-001-01-6	5.0098597390018895	DMSO
C10	BRD-K96779965-001-01-0	5.04400421032361	DMSO
C11			DMSO
C12			DMSO
C13	BRD-K49383373-001-01-5	5.03434689716831	DMSO
C14	BRD-K41215666-001-01-3	5.018908171652741	DMSO
C15			DMSO
C16			DMSO
C17	BRD-K46017924-001-01-6	5.0449477029137	DMSO
