Original_Plate_Map_Name	well_position	broad_sample	conc_mmol
H-CBLC-002-4	A01	BRD-K18793122-001-01-6	5.0170266906630525
H-CBLC-002-4	A02	BRD-K59514730-001-01-0	5.004624503917755
H-CBLC-002-4	A03	BRD-K54261877-001-01-6	5.029440900180563
H-CBLC-002-4	A04	BRD-K91491104-001-01-9	5.017608799186265
H-CBLC-002-4	A05	BRD-K44245916-001-01-5	5.020859058231141
H-CBLC-002-4	A06	BRD-K86762131-001-01-7	5.132675320428968
H-CBLC-002-4	A07	BRD-K33518436-001-01-9	5.028006905748681
H-CBLC-002-4	A08	BRD-K52797126-001-01-0	5.140815796694702
H-CBLC-002-4	A09	BRD-K02756145-001-01-4	5.033137222979935
H-CBLC-002-4	A10	BRD-K33593585-001-01-1	5.009220247631918
H-CBLC-002-4	A11	BRD-K30357474-001-01-8	5.019241397604835
H-CBLC-002-4	A12	BRD-K58775116-001-01-2	5.020592852846859
H-CBLC-002-4	A13		
H-CBLC-002-4	A14		
H-CBLC-002-4	A15	BRD-K20877213-001-01-3	5.030270263990174
H-CBLC-002-4	A16	BRD-K40321450-001-01-0	5.020084033271708
H-CBLC-002-4	A17	BRD-K90912017-001-01-1	5.001010249169402
H-CBLC-002-4	A18	BRD-K01162658-001-01-5	5.064534421607644
H-CBLC-002-4	A19	BRD-K42357106-001-01-0	4.999511269902429
H-CBLC-002-4	A20	BRD-K00241248-001-01-5	5.011860978549793
H-CBLC-002-4	A21	BRD-K27824357-001-01-4	5.0406203640876575
H-CBLC-002-4	A22	BRD-K02072940-001-01-3	5.011398109573014
H-CBLC-002-4	A23	BRD-K41235383-001-01-3	5.022614506353996
H-CBLC-002-4	A24	BRD-K64979177-001-01-8	5.018520778350351
H-CBLC-002-4	B01	BRD-K63533538-001-01-8	4.774390731954637
H-CBLC-002-4	B02	BRD-K23906563-001-01-3	5.015925433406597
H-CBLC-002-4	B03	BRD-K88306141-001-01-9	5.024243585329606
H-CBLC-002-4	B04	BRD-K05111274-001-01-2	5.005389810527838
H-CBLC-002-4	B05	BRD-K72766058-001-01-3	5.001165876123351
H-CBLC-002-4	B06	BRD-K90146121-001-01-9	5.010967807352976
H-CBLC-002-4	B07	BRD-K91898214-001-01-2	5.046911416089395
H-CBLC-002-4	B08	BRD-K27428408-001-01-3	4.988549928857873
H-CBLC-002-4	B09	BRD-K54381125-001-01-2	5.034985193758447
H-CBLC-002-4	B10	BRD-K88597074-001-01-4	5.021727301677002
H-CBLC-002-4	B11	BRD-K73360774-001-01-7	5.02213099834463
H-CBLC-002-4	B12	BRD-K35152204-001-01-5	5.014105760733071
H-CBLC-002-4	B13		
H-CBLC-002-4	B14		
H-CBLC-002-4	B15	BRD-K77304272-001-01-8	5.014141260891816
H-CBLC-002-4	B16	BRD-K87062384-001-01-5	5.029418944367298
H-CBLC-002-4	B17	BRD-K62442112-001-01-7	5.032574158622922
H-CBLC-002-4	B18	BRD-K78764313-001-01-3	5.038005811687067
H-CBLC-002-4	B19	BRD-K83241810-001-01-3	5.0205688084642945
H-CBLC-002-4	B20	BRD-K39245533-001-01-5	5.038189541990847
H-CBLC-002-4	B21	BRD-K39227212-001-01-1	5.0393344546872765
H-CBLC-002-4	B22	BRD-K97492549-001-01-4	4.989889351066488
H-CBLC-002-4	B23	BRD-K40837535-001-01-4	4.863113966077464
H-CBLC-002-4	B24	BRD-K03995514-001-01-0	4.992471428218489
H-CBLC-002-4	C01	BRD-K93549834-001-01-9	5.042737239089639
H-CBLC-002-4	C02	BRD-K51390937-001-01-4	5.0291893274138415
H-CBLC-002-4	C03	BRD-K86420846-001-01-8	5.043733939140757
H-CBLC-002-4	C04	BRD-K60056908-001-01-5	5.01918695755362
H-CBLC-002-4	C05	BRD-K59475561-001-01-8	5.00894246568677
H-CBLC-002-4	C06	BRD-K35854261-001-01-6	4.989384856808141
H-CBLC-002-4	C07	BRD-K18493795-001-01-9	5.0182034270562035
H-CBLC-002-4	C08	BRD-K37090607-001-01-8	5.043529110842807
H-CBLC-002-4	C09	BRD-K61965677-001-01-5	5.02275570281317
H-CBLC-002-4	C10	BRD-K26309991-001-01-9	5.027953997174817
H-CBLC-002-4	C11		
H-CBLC-002-4	C12		
H-CBLC-002-4	C13	BRD-K20119687-001-01-7	5.015338338970995
H-CBLC-002-4	C14	BRD-K62780697-001-01-3	5.016324644630939
H-CBLC-002-4	C15		
H-CBLC-002-4	C16		
H-CBLC-002-4	C17	BRD-K29824954-001-01-9	5.003736686091205
H-CBLC-002-4	C18	BRD-K07581216-001-01-5	5.004536144387497
H-CBLC-002-4	C19	BRD-K79275879-001-01-5	5.048822118835789
H-CBLC-002-4	C20	BRD-K41340267-001-01-2	5.010879209684119
H-CBLC-002-4	C21	BRD-K80649837-001-01-9	5.005390760571306
H-CBLC-002-4	C22	BRD-K14678536-001-01-3	4.948665564652589
H-CBLC-002-4	C23	BRD-K84447176-001-01-3	5.044773767480606
H-CBLC-002-4	C24	BRD-K29890753-001-01-3	5.001232349490389
H-CBLC-002-4	D01	BRD-K53601225-001-01-3	5.02720505585795
H-CBLC-002-4	D02	BRD-K92191596-001-01-9	4.987301447040173
H-CBLC-002-4	D03	BRD-K51512723-001-01-1	5.027876515818577
H-CBLC-002-4	D04	BRD-K28394201-001-01-5	5.000988410952999
H-CBLC-002-4	D05	BRD-K32796290-001-01-7	5.046036922181697
H-CBLC-002-4	D06	BRD-K87811893-001-01-9	5.00551169499781
