well_position	broad_sample	mmoles_per_liter	solvent
A01	BRD-K86434577-001-01-4	4.99983653554104	DMSO
A02	BRD-K92518554-001-02-1	5.01071476102184	DMSO
A03	BRD-K70116395-001-01-5	4.99450520806432	DMSO
A04	BRD-K38601916-001-01-7	4.998349266851929	DMSO
A05	BRD-K97620396-001-01-4	5.27765276212214	DMSO
A06	BRD-K72767220-001-01-4	5.00390946375467	DMSO
A07	BRD-K03143744-001-01-9	5.01267300027394	DMSO
A08	BRD-K53121121-001-02-5	5.025207976547639	DMSO
A09	BRD-K47435423-001-01-5	5.01457723541607	DMSO
A10	BRD-K98431950-001-01-3	5.022359311658651	DMSO
A11	BRD-K73748146-001-01-4	4.993055129154611	DMSO
A12	BRD-K35095050-001-01-1	5.01290258538028	DMSO
A13			DMSO
A14			DMSO
A15	BRD-K09295309-001-01-8	5.02018601918245	DMSO
A16	BRD-K77547131-001-01-3	5.006826215283639	DMSO
A17	BRD-K61711624-001-01-7	5.089035469362781	DMSO
A18	BRD-K57079327-001-01-5	5.04319113340617	DMSO
A19	BRD-K48408404-001-01-4	5.01021620817925	DMSO
A20	BRD-K55478267-001-01-3	5.03369491130184	DMSO
A21	BRD-K25328765-001-01-4	5.02032629668968	DMSO
A22	BRD-K55218950-001-01-5	5.0397276999859	DMSO
A23	BRD-K19691332-001-01-7	5.135695063240731	DMSO
A24	BRD-K47926785-001-01-5	5.0474122130184504	DMSO
B01	BRD-K46093892-001-02-3	5.00706963618167	DMSO
B02	BRD-K48671182-001-01-5	5.02713326207728	DMSO
B03	BRD-K63069046-001-02-6	5.00837409951623	DMSO
B04	BRD-K52435112-001-01-3	4.98694799825944	DMSO
B05	BRD-K73080020-001-01-3	5.02014518350277	DMSO
B06	BRD-K23002629-001-01-3	4.989629152591201	DMSO
B07	BRD-K93311750-001-01-4	5.0478502954036	DMSO
B08	BRD-K16602560-001-01-0	5.02913841826126	DMSO
B09	BRD-K94634315-001-01-6	5.00531347744174	DMSO
B10	BRD-K62566987-001-01-5	4.99293638192405	DMSO
B11	BRD-K09464310-001-01-7	5.00906735658983	DMSO
B12	BRD-K12764160-001-01-6	4.994691234002401	DMSO
B13			DMSO
B14			DMSO
B15	BRD-K02654447-001-01-6	5.0322610524844595	DMSO
B16	BRD-K05221385-001-01-5	5.00006972876567	DMSO
B17	BRD-K63157607-001-01-2	5.02859511654738	DMSO
B18	BRD-K43628610-001-01-2	5.02316351792621	DMSO
B19	BRD-K85456301-001-01-1	4.99767638709136	DMSO
B20	BRD-K67832115-001-01-1	5.01083441013169	DMSO
B21	BRD-K94034047-001-01-4	4.89302449688654	DMSO
B22	BRD-K01853144-001-01-1	5.03268900566526	DMSO
B23	BRD-K23701005-001-01-4	5.00110317856881	DMSO
B24	BRD-K33218708-001-01-7	5.03177835879814	DMSO
C01	BRD-K80455228-001-01-8	4.79154728751936	DMSO
C02	BRD-K58434742-001-01-8	5.03357306365879	DMSO
C03	BRD-K33075278-001-01-1	5.07647367599464	DMSO
C04	BRD-K73143323-001-01-3	5.17990702781207	DMSO
C05	BRD-K18165270-001-01-7	4.97425312528876	DMSO
C06	BRD-K16429826-001-01-8	5.05046345093461	DMSO
C07	BRD-K84748056-001-01-9	5.01963050039174	DMSO
C08	BRD-K03789334-001-01-5	5.018279316410901	DMSO
C09	BRD-K18518644-001-01-6	5.0487848065662	DMSO
C10	BRD-K88830558-001-01-4	4.990062324212389	DMSO
C11			DMSO
C12			DMSO
C13	BRD-K85413794-001-01-6	5.026742428934179	DMSO
C14	BRD-K26257310-001-01-4	5.0006263795464	DMSO
C15			DMSO
C16			DMSO
C17	BRD-K31644794-001-01-1	4.945735318216559	DMSO
C18	BRD-K59626557-001-01-2	5.02158778253165	DMSO
C19	BRD-K37161540-001-01-7	5.0100096696587695	DMSO
C20	BRD-K74040368-001-01-6	5.05398848598329	DMSO
C21	BRD-K11672886-001-01-5	5.03571093995843	DMSO
C22	BRD-K84023371-001-01-5	5.03793404393961	DMSO
C23	BRD-K02375958-001-01-9	5.0403491857147005	DMSO
C24	BRD-K71778797-001-01-5	4.99976474848348	DMSO
D01	BRD-K38557256-001-01-9	5.022228853880571	DMSO
D02	BRD-K54505735-001-01-8	5.02916542703473	DMSO
D03	BRD-K16717061-001-01-0	4.99203137044298	DMSO
D04	BRD-K20646717-001-01-3	5.003407517203571	DMSO
D05	BRD-K20578716-001-01-9	5.055572829594361	DMSO
D06	BRD-K30642434-001-01-2	4.99908169717546	DMSO
D07	BRD-K99231888-001-01-3	5.026067429352519	DMSO
D08	BRD-K47906330-001-01-7	5.27850286682192	DMSO
D09	BRD-K95435237-001-01-2	5.01698320235784	DMSO
D10	BRD-K63304393-001-01-8	5.0798348796180095	DMSO
D11			DMSO
D12			DMSO
D13	BRD-K68328788-001-02-3	4.99757441322764	DMSO
D14	BRD-K87689816-001-01-3	4.686945009171151	DMSO
D15			DMSO
D16			DMSO
D17	BRD-K02403042-001-01-7	4.992756447684981	DMSO
D18	BRD-K07501326-001-01-0	5.00023630302597	DMSO
D19	BRD-K13627844-001-01-8	5.00578713440057	DMSO
D20	BRD-K77023196-001-01-7	5.009123108014959	DMSO
