well_position	broad_sample	mmoles_per_liter	solvent
A01			DMSO
A02			DMSO
A03	BRD-A12862431-001-05-4	5.0	DMSO
A04	BRD-K47707616-001-06-3	5.0	DMSO
A05	BRD-K43604417-001-05-9	5.0	DMSO
A06	BRD-K41585006-001-05-9	5.0	DMSO
A07	BRD-K33666264-001-05-4	5.0	DMSO
A08	BRD-K00381373-001-05-7	5.0	DMSO
A09	BRD-K42136676-001-05-9	5.0	DMSO
A10	BRD-K23659898-001-05-5	5.0	DMSO
A11	BRD-K72851839-001-05-0	5.0	DMSO
A12	BRD-K78122650-001-05-6	5.0	DMSO
A13	BRD-K03775622-001-05-6	5.0	DMSO
A14	BRD-K27608080-001-05-6	5.0	DMSO
A15	BRD-K33766520-001-05-2	5.0	DMSO
A16	BRD-K96448807-001-05-5	5.0	DMSO
A17	BRD-K59420052-001-05-1	5.0	DMSO
A18	BRD-K04190958-001-05-1	5.0	DMSO
A19	BRD-K70551979-001-08-2	5.0	DMSO
A20	BRD-A93259806-001-03-7	5.0	DMSO
A21	BRD-K88030905-001-06-0	5.0	DMSO
A22	BRD-K31380736-001-05-4	5.0	DMSO
A23			DMSO
A24			DMSO
B01			DMSO
B02			DMSO
B03	BRD-A67558291-001-05-1	5.0	DMSO
B04	BRD-K28260634-001-05-6	5.0	DMSO
B05	BRD-A47393232-001-05-0	5.0	DMSO
B06	BRD-K03708099-001-05-1	5.0	DMSO
B07	BRD-K90704198-001-05-4	5.0	DMSO
B08	BRD-K35615607-001-05-5	5.0	DMSO
B09	BRD-K50932361-001-05-0	5.0	DMSO
B10	BRD-K02939348-001-05-2	5.0	DMSO
B11	BRD-K08333736-001-05-2	5.0	DMSO
B12	BRD-K24536086-001-06-4	5.0	DMSO
B13	BRD-K78791054-001-05-0	5.0	DMSO
B14	BRD-A16760970-003-05-9	5.0	DMSO
B15	BRD-K93742092-001-05-8	5.0	DMSO
B16	BRD-K16845730-001-05-1	5.0	DMSO
B17	BRD-K98170723-003-05-0	5.0	DMSO
B18	BRD-K44976794-001-05-3	5.0	DMSO
B19	BRD-K38456289-001-05-6	5.0	DMSO
B20	BRD-K50920395-001-05-5	5.0	DMSO
B21	BRD-K77161059-001-05-2	5.0	DMSO
B22	BRD-K25016418-001-05-7	5.0	DMSO
B23			DMSO
B24			DMSO
C01			DMSO
C02			DMSO
C03	BRD-K21230171-001-05-5	5.0	DMSO
