well_position	broad_sample	mmoles_per_liter	solvent
A01	BRD-K45737761-001-01-6	5.2174380695590905	DMSO
A02	BRD-K72751147-001-01-8	5.03092210235822	DMSO
A03	BRD-K18070214-001-01-8	5.01879522054107	DMSO
A04	BRD-K73357010-001-01-7	5.15650751458195	DMSO
A05	BRD-K44779507-001-01-8	4.86461268589926	DMSO
A06	BRD-K97493608-001-01-0	5.1673258685764	DMSO
A07	BRD-K98088240-001-01-1	4.984906129805251	DMSO
A08	BRD-K36368568-001-01-6	4.9962819474851505	DMSO
A09	BRD-K95839423-001-01-9	4.98685538232555	DMSO
A10	BRD-K00882360-001-01-8	5.177113294078089	DMSO
A11	BRD-K89432538-001-01-3	4.98713089725173	DMSO
A12	BRD-K50924315-001-01-3	5.0092683399512	DMSO
A13			DMSO
A14			DMSO
A15	BRD-K34747076-001-01-8	4.94310199999825	DMSO
A16	BRD-K62236460-001-01-1	5.05441015193332	DMSO
A17	BRD-K15128331-001-01-5	4.96534316777204	DMSO
A18	BRD-K02024244-001-01-7	5.05759140482416	DMSO
A19	BRD-K42061172-001-01-7	4.97278861080008	DMSO
A20	BRD-K77250455-001-01-2	5.06993588758674	DMSO
A21	BRD-K45762887-001-01-3	4.975824049705889	DMSO
A22	BRD-K61209548-001-01-5	5.08554578456758	DMSO
A23	BRD-K34004579-001-01-6	4.9607487824491505	DMSO
A24	BRD-K60456515-001-01-2	4.72644256822434	DMSO
B01	BRD-K44891204-001-01-7	5.12687683746878	DMSO
B02	BRD-K23436510-001-01-5	4.89584719413808	DMSO
B03	BRD-K20435953-001-01-4	5.17298466942459	DMSO
B04	BRD-K63757821-001-01-9	4.9891429947965005	DMSO
B05	BRD-K27172015-001-01-2	5.17704949497878	DMSO
B06	BRD-K47143916-001-01-9	5.05244192403812	DMSO
B07	BRD-K14019014-001-01-1	4.99734360693363	DMSO
B08	BRD-K84401063-001-01-6	4.99699889429871	DMSO
B09	BRD-K14702616-001-01-4	5.01667766279695	DMSO
B10	BRD-K88542817-001-01-2	5.01520683228758	DMSO
B11	BRD-K69291887-001-01-4	5.04916238590976	DMSO
B12	BRD-K56179613-001-01-7	5.0162272319221906	DMSO
B13			DMSO
B14			DMSO
B15	BRD-K87821938-001-01-5	5.03799358235725	DMSO
B16	BRD-K00586442-001-01-7	5.047585897185519	DMSO
B17	BRD-K68853384-001-01-0	4.693737183465	DMSO
B18	BRD-K41643612-001-01-1	4.94733585333325	DMSO
B19	BRD-K27618188-001-01-5	4.79366908605928	DMSO
B20	BRD-K67448189-001-01-7	4.95926431714566	DMSO
B21	BRD-K95014616-001-01-6	4.92274899024687	DMSO
B22	BRD-K20810649-001-01-8	4.9666609266546695	DMSO
B23	BRD-K13330525-001-01-5	5.00200671626662	DMSO
B24	BRD-K63462027-001-01-8	4.96779396917514	DMSO
