well_position	broad_sample	mmoles_per_liter	solvent
A01			DMSO
A02			DMSO
A03	BRD-K14388439-001-05-8	5.0	DMSO
A04	BRD-K17013498-001-05-7	5.0	DMSO
A05	BRD-K73732735-001-05-6	5.0	DMSO
A06	BRD-K80088492-001-04-0	5.0	DMSO
A07	BRD-K13937727-001-05-4	5.0	DMSO
A08	BRD-A98200806-034-05-2	5.0	DMSO
A09	BRD-A71838263-001-05-5	5.0	DMSO
A10	BRD-K64536584-001-05-4	5.0	DMSO
A11	BRD-A37872319-001-05-1	5.0	DMSO
A12	BRD-K49111789-001-05-9	5.0	DMSO
A13	BRD-K76140946-001-06-2	5.0	DMSO
A14	BRD-K28342012-001-05-4	5.0	DMSO
A15	BRD-K51509019-001-05-1	5.0	DMSO
A16	BRD-K49119404-001-05-7	5.0	DMSO
A17	BRD-K20777727-001-06-3	5.0	DMSO
A18	BRD-K75977772-001-05-9	5.0	DMSO
A19	BRD-K23930887-001-06-1	5.0	DMSO
A20	BRD-K07079807-001-05-6	5.0	DMSO
A21	BRD-K24842996-001-05-7	5.0	DMSO
A22	BRD-K99447049-001-04-5	5.0	DMSO
A23			DMSO
A24			DMSO
B01			DMSO
B02			DMSO
B03	BRD-K04007157-001-05-6	5.0	DMSO
B04	BRD-K51456536-001-05-9	5.0	DMSO
B05	BRD-K19009762-001-05-2	5.0	DMSO
B06	BRD-K84099045-003-06-6	5.0	DMSO
B07	BRD-K66678262-001-06-9	5.0	DMSO
B08	BRD-A47235740-001-04-1	5.0	DMSO
B09	BRD-K64231918-001-05-9	5.0	DMSO
B10	BRD-K72545968-001-06-9	5.0	DMSO
B11	BRD-K76218980-001-11-3	5.0	DMSO
B12	BRD-K15342451-001-05-7	5.0	DMSO
B13	BRD-K50963323-001-05-2	5.0	DMSO
B14	BRD-A90037676-001-05-2	5.0	DMSO
B15	BRD-K38333122-001-05-8	5.0	DMSO
B16	BRD-K23252094-001-05-1	5.0	DMSO
B17	BRD-K25642624-001-05-0	5.0	DMSO
B18	BRD-K57239091-001-05-0	5.0	DMSO
B19	BRD-K84512386-001-05-1	5.0	DMSO
B20	BRD-K18667904-001-07-3	5.0	DMSO
B21	BRD-A32792984-001-05-0	5.0	DMSO
B22	BRD-K57719285-001-06-5	5.0	DMSO
B23			DMSO
B24			DMSO
C01			DMSO
C02			DMSO
C03	BRD-K09579906-001-05-3	5.0	DMSO
