well_position	broad_sample	mmoles_per_liter	solvent
A01	BRD-K18250272-003-03-7	3.02251611288227	DMSO
A02	BRD-K18316707-001-01-9	5.0	DMSO
A03	BRD-K18438502-001-02-6	5.0	DMSO
A04	BRD-K18550767-001-02-8	5.0	DMSO
A05	BRD-K18574842-323-03-3	2.19548690004561	DMSO
A06	BRD-K18619710-001-03-7	2.56073382027223	DMSO
A07	BRD-K18742343-001-03-2	5.0	DMSO
A08	BRD-K18757346-001-02-9	0.5	DMSO
A09	BRD-K18779551-003-03-7	5.0	DMSO
A10	BRD-K18787491-001-05-2	6.57047767688094	DMSO
A11	BRD-K18799075-001-01-0	5.0	DMSO
A12	BRD-K18816859-001-01-4	5.0	DMSO
A13			DMSO
A14			DMSO
A15	BRD-K18909381-001-01-4	5.0	DMSO
A16	BRD-K18910433-001-04-4	9.178287725075482	DMSO
A17	BRD-K18922609-004-04-1	3.2872742382235	DMSO
A18	BRD-K19040732-300-01-9	3.5	DMSO
A19	BRD-K19111024-001-04-3	5.0	DMSO
A20	BRD-K19295594-001-04-4	5.0	DMSO
A21	BRD-K19309090-300-03-0	2.51672400854539	DMSO
A22	BRD-K19352500-332-03-7	1.6499282000745201	DMSO
A23	BRD-K19360254-001-01-3	5.0	DMSO
A24	BRD-K19438463-001-01-4	5.0	DMSO
B01	BRD-K19462402-003-03-0	2.90828175107877	DMSO
B02	BRD-K19507340-001-03-1	2.6007228761248595	DMSO
B03	BRD-K19533706-001-01-9	5.0	DMSO
B04	BRD-K19554809-001-01-1	5.0	DMSO
B05	BRD-K19605405-001-01-9	5.0	DMSO
B06	BRD-K20043699-001-02-3	5.0	DMSO
B07	BRD-K20141153-003-03-8	5.0	DMSO
B08	BRD-K20152659-001-02-0	0.5	DMSO
B09	BRD-K20420220-001-02-1	5.0	DMSO
B10	BRD-K20620780-001-01-0	5.0	DMSO
B11	BRD-K20655524-003-04-7	3.15633052588254	DMSO
B12	BRD-K20672254-046-02-1	2.80588258896542	DMSO
B13			DMSO
B14			DMSO
B15	BRD-K20714604-001-01-5	5.0	DMSO
B16	BRD-K20742498-001-01-5	5.0	DMSO
B17	BRD-K20755323-001-01-8	5.0	DMSO
B18	BRD-K20995441-001-01-7	5.0	DMSO
B19	BRD-K21283037-001-02-5	5.0	DMSO
B20	BRD-K21350491-001-02-1	8.17733753609232	DMSO
B21	BRD-K21450440-001-04-7	5.0	DMSO
B22	BRD-K21520694-001-02-4	5.0	DMSO
B23	BRD-K21548250-001-01-3	5.85	DMSO
B24	BRD-K21565985-001-04-3	5.0	DMSO
C01	BRD-K21667562-001-01-4	5.0	DMSO
C02	BRD-K21680192-300-05-2	1.93273016690285	DMSO
C03	BRD-K21733600-001-02-6	5.0	DMSO
C04	BRD-K21853356-001-04-4	9.08652376932849	DMSO
C05	BRD-K21893543-001-02-8	5.0	DMSO
C06	BRD-K21910317-001-02-4	5.0	DMSO
C07	BRD-K22031190-001-04-6	5.0	DMSO
C08	BRD-K22134346-001-04-1	5.0	DMSO
C09	BRD-K22193694-001-04-5	5.0	DMSO
C10	BRD-K22385716-001-01-7	5.0	DMSO
C11			DMSO
C12			DMSO
C13	BRD-K22715231-001-02-9	5.0	DMSO
C14	BRD-K22745370-003-01-5	5.0	DMSO
C15			DMSO
C16			DMSO
C17	BRD-K22861715-001-03-4	5.0	DMSO
C18	BRD-K22936972-003-04-6	5.0	DMSO
C19	BRD-K22969690-001-02-6	5.0	DMSO
C20	BRD-K23163214-001-01-4	5.0	DMSO
C21	BRD-K23301018-001-02-6	5.0	DMSO
C22	BRD-K23327891-001-02-3	5.0	DMSO
C23	BRD-K23335153-300-01-7	5.0	DMSO
C24	BRD-K23383398-001-01-6	5.0	DMSO
D01	BRD-K23432132-001-01-2	5.0	DMSO
D02	BRD-K23478508-001-03-7	1.28051063076084	DMSO
D03	BRD-K23541596-300-04-9	5.0	DMSO
D04	BRD-K23566484-001-04-5	5.0	DMSO
D05	BRD-K23583188-001-05-6	6.55516488520884	DMSO
D06	BRD-K23704908-001-03-2	11.626130071469099	DMSO
D07	BRD-K23913458-001-02-5	5.0	DMSO
D08	BRD-K23922020-075-01-1	5.0	DMSO
D09	BRD-K24023109-001-02-5	6.03110351052683	DMSO
