well_position	broad_sample	mmoles_per_liter	solvent
A01			DMSO
A02			DMSO
A03	BRD-A30875003-001-05-2	5.0	DMSO
A04	BRD-K92974800-001-05-1	5.0	DMSO
A05	BRD-K09495525-001-06-1	5.0	DMSO
A06	BRD-A91937838-001-06-5	5.0	DMSO
A07	BRD-A54139254-001-06-8	5.0	DMSO
A08	BRD-K06075676-001-05-3	5.0	DMSO
A09	BRD-K70583488-001-06-3	5.0	DMSO
A10	BRD-K36807975-001-05-1	5.0	DMSO
A11	BRD-K39966149-001-05-3	5.0	DMSO
A12	BRD-K51897295-001-05-5	5.0	DMSO
A13	BRD-A25052569-001-05-1	5.0	DMSO
A14	BRD-K74277640-001-05-5	5.0	DMSO
A15	BRD-A27475667-001-05-3	5.0	DMSO
A16	BRD-K63456002-001-07-6	5.0	DMSO
A17	BRD-K30128259-001-05-5	5.0	DMSO
A18	BRD-K56050328-001-05-7	5.0	DMSO
A19	BRD-K37768620-001-06-1	5.0	DMSO
A20	BRD-K84443196-001-05-9	5.0	DMSO
A21	BRD-K65703787-001-06-2	5.0	DMSO
A22	BRD-K22729678-001-05-3	5.0	DMSO
A23			DMSO
A24			DMSO
B01			DMSO
B02			DMSO
B03	BRD-K97835021-001-05-2	5.0	DMSO
B04	BRD-K76671338-001-05-4	5.0	DMSO
B05	BRD-K94711205-001-06-4	5.0	DMSO
B06	BRD-K72304887-001-06-9	5.0	DMSO
B07	BRD-K13675934-001-05-9	5.0	DMSO
B08	BRD-K56414388-001-05-2	5.0	DMSO
B09	BRD-K33349942-001-05-7	5.0	DMSO
B10	BRD-K37570785-001-05-4	5.0	DMSO
B11	BRD-K70123912-001-05-6	5.0	DMSO
B12	BRD-K47032027-001-06-9	5.0	DMSO
B13	BRD-K04930381-001-05-7	5.0	DMSO
B14	BRD-K87157409-001-05-5	5.0	DMSO
B15	BRD-K83171799-001-08-2	5.0	DMSO
B16	BRD-K88263434-001-07-5	5.0	DMSO
B17	BRD-A78475860-001-05-6	5.0	DMSO
B18	BRD-K06455802-001-07-0	5.0	DMSO
B19	BRD-K20477369-001-05-5	5.0	DMSO
B20	BRD-K82532719-001-05-9	5.0	DMSO
B21	BRD-K65299797-004-05-5	5.0	DMSO
B22	BRD-K80403200-001-05-1	5.0	DMSO
B23			DMSO
B24			DMSO
C01			DMSO
C02			DMSO
C03	BRD-K42774283-001-05-2	5.0	DMSO
