well_position	broad_sample	mmoles_per_liter	solvent
A01	BRD-K59220177-001-01-4	5.04553498079967	DMSO
A02	BRD-K59232212-001-01-6	4.98560147302793	DMSO
A03	BRD-K59324446-001-01-9	5.01154476737115	DMSO
A04	BRD-K59335919-001-01-3	5.02255456458495	DMSO
A05	BRD-K59385073-001-01-0	5.02250926365488	DMSO
A06	BRD-K59446585-001-01-1	5.00896508243837	DMSO
A07	BRD-K59491482-001-01-1	4.82499665878163	DMSO
A08	BRD-K59522787-001-01-5	5.18165316080279	DMSO
A09	BRD-K59609877-001-01-1	5.014882969593059	DMSO
A10	BRD-K59657378-001-01-4	5.0021185014552305	DMSO
A11	BRD-K59957369-001-01-9	5.033319190450809	DMSO
A12	BRD-K60017729-001-01-4	5.03936945880547	DMSO
A13			DMSO
A14			DMSO
A15	BRD-K60068268-001-01-4	4.95533126539494	DMSO
A16	BRD-K60093216-001-01-5	5.025223760981589	DMSO
A17	BRD-K60132279-001-01-5	5.01905011100126	DMSO
A18	BRD-K60287661-001-01-3	5.011091644111049	DMSO
A19	BRD-K60296400-001-01-0	4.984740179031481	DMSO
A20	BRD-K60353472-001-01-2	5.00888305398095	DMSO
A21	BRD-K60429174-001-01-1	5.03558388453126	DMSO
A22	BRD-K60430317-001-01-7	4.885793304812941	DMSO
A23	BRD-K60587793-001-01-7	5.11145742233164	DMSO
A24	BRD-K60653414-001-01-6	5.095696585252349	DMSO
B01	BRD-K60695671-001-01-5	5.02201551616171	DMSO
B02	BRD-K60713554-001-01-8	5.00861653517114	DMSO
B03	BRD-K60713831-001-01-3	4.9689917674031605	DMSO
B04	BRD-K60719499-001-01-3	5.00635180863786	DMSO
B05	BRD-K60738705-001-01-3	4.99821374066673	DMSO
B06	BRD-K60744874-001-01-6	4.97187589723596	DMSO
B07	BRD-K60759770-001-01-9	5.01242562480315	DMSO
B08	BRD-K60807536-001-01-1	4.86619062176876	DMSO
B09	BRD-K60812542-001-01-3	5.03152103009754	DMSO
B10	BRD-K60848736-001-01-3	5.20206957135155	DMSO
B11	BRD-K60905390-001-01-8	5.02370433399233	DMSO
B12	BRD-K60946512-001-01-5	5.00915185685365	DMSO
B13			DMSO
B14			DMSO
B15	BRD-K61034310-001-01-3	5.1728470920097	DMSO
B16	BRD-K61078510-001-01-8	5.021160668869401	DMSO
B17	BRD-K61139423-001-01-4	5.0404394149538705	DMSO
B18	BRD-K61189585-001-01-3	5.086271424373719	DMSO
B19	BRD-K61199074-001-01-0	5.00206422593776	DMSO
B20	BRD-K61491580-001-01-8	5.0040014585777595	DMSO
B21	BRD-K61621900-001-01-3	4.9413107621453305	DMSO
B22	BRD-K61623863-001-01-4	5.01303934891032	DMSO
B23	BRD-K61698250-001-01-7	5.021963603872121	DMSO
B24	BRD-K61726189-001-01-2	5.01386459034742	DMSO
C01	BRD-K61733751-001-01-6	5.01333468328834	DMSO
C02	BRD-K61791241-001-01-2	5.08704026110844	DMSO
C03	BRD-K61845512-001-01-8	4.99775411707717	DMSO
C04	BRD-K61934967-001-01-0	5.04192146620586	DMSO
C05	BRD-K61978712-001-01-5	4.92332421983487	DMSO
C06	BRD-K62000282-001-01-7	5.005537934586	DMSO
C07	BRD-K62072978-001-01-5	4.944678833628361	DMSO
C08	BRD-K62152527-001-01-1	5.02840154884644	DMSO
C09	BRD-K62154563-001-01-2	5.009419771789	DMSO
