well_position	broad_sample	mmoles_per_liter	solvent
A01	BRD-K20257792-001-01-7	4.97640012204585	DMSO
A02	BRD-K20325525-001-01-6	5.00378911775056	DMSO
A03	BRD-K20398543-001-01-1	4.98070940257292	DMSO
A04	BRD-K20426211-001-01-1	5.1025380458327	DMSO
A05	BRD-K20447569-001-01-5	5.04638024140768	DMSO
A06	BRD-K20497425-001-01-4	5.0162663040324995	DMSO
A07	BRD-K20560768-001-01-4	5.012614625046901	DMSO
A08	BRD-K20600965-001-01-9	4.981838799706219	DMSO
A09	BRD-K20667558-001-01-1	4.938299401728901	DMSO
A10	BRD-K20690715-001-01-3	5.01921210714445	DMSO
A11	BRD-K20836550-001-01-0	4.99479533265824	DMSO
A12	BRD-K20853228-001-01-7	5.253495199838611	DMSO
A13			DMSO
A14			DMSO
A15	BRD-K20912596-001-01-5	5.00304734868969	DMSO
A16	BRD-K20969558-001-01-1	4.9929893234673	DMSO
A17	BRD-K21009787-001-01-8	5.03563603057624	DMSO
A18	BRD-K21059010-001-01-2	5.018880799992231	DMSO
A19	BRD-K21196859-001-01-6	5.019769494975209	DMSO
A20	BRD-K21386594-001-01-3	5.004010376584549	DMSO
A21	BRD-K21412601-001-01-8	5.0114713531302195	DMSO
A22	BRD-K21420222-001-01-0	5.1821088493357	DMSO
A23	BRD-K21544408-001-01-3	4.99113533337645	DMSO
A24	BRD-K21582416-001-01-3	5.039035144679	DMSO
B01	BRD-K21629471-001-01-4	4.93704158641779	DMSO
B02	BRD-K21652644-001-01-8	5.07354348877424	DMSO
B03	BRD-K21740361-001-01-2	5.03903530468769	DMSO
B04	BRD-K21826560-001-01-8	5.000713142267849	DMSO
B05	BRD-K21933068-001-01-9	5.02253635233386	DMSO
B06	BRD-K21996934-001-01-8	5.04360370583524	DMSO
B07	BRD-K22011492-001-01-9	5.01973841461402	DMSO
B08	BRD-K22139757-001-01-8	5.00896909321846	DMSO
B09	BRD-K22193148-001-01-3	4.99595320911447	DMSO
B10	BRD-K22475995-001-01-8	4.96212503497508	DMSO
B11	BRD-K22478004-001-01-1	4.920057824490599	DMSO
B12	BRD-K22694513-001-01-7	5.14597563237678	DMSO
B13			DMSO
B14			DMSO
B15	BRD-K22854578-001-01-9	5.00043195604498	DMSO
B16	BRD-K23024526-001-01-1	4.92991673603414	DMSO
B17	BRD-K23064726-001-01-5	5.0140174954528	DMSO
B18	BRD-K23085156-001-01-9	5.00719832199464	DMSO
B19	BRD-K23112275-001-01-7	5.20407025342692	DMSO
B20	BRD-K23200057-001-01-4	5.00124059602268	DMSO
B21	BRD-K23204014-001-01-8	5.013799559418179	DMSO
B22	BRD-K23208879-001-01-3	4.95523856164707	DMSO
B23	BRD-K23220745-001-01-0	5.413318073024019	DMSO
B24	BRD-K23316636-001-01-8	4.99495208711064	DMSO
C01	BRD-K23427500-001-01-6	5.01972088488656	DMSO
C02	BRD-K23435841-001-01-7	5.01037185468099	DMSO
C03	BRD-K23560817-001-01-2	5.030387888874411	DMSO
C04	BRD-K23628938-001-01-1	5.033226067662119	DMSO
C05	BRD-K23749313-001-01-0	5.00073847051901	DMSO
C06	BRD-K23867157-001-01-9	5.02228792520561	DMSO
C07	BRD-K23923189-001-01-2	4.90441575349595	DMSO
C08	BRD-K23954220-001-01-8	5.025302232662789	DMSO
C09	BRD-K24067917-001-01-6	5.06341782262096	DMSO
C10	BRD-K24143478-001-01-6	4.9254384125338095	DMSO
C11			DMSO
C12			DMSO
C13	BRD-K24204732-001-01-8	5.037013227213981	DMSO
C14	BRD-K24319052-001-01-6	4.9864977755904905	DMSO
C15			DMSO
C16			DMSO
C17	BRD-K24343968-001-01-9	5.0552681853793295	DMSO
C18	BRD-K24422491-001-01-7	5.01665667620118	DMSO
C19	BRD-K24453679-001-01-6	4.93834046866567	DMSO
C20	BRD-K24487269-001-01-0	4.99514802166087	DMSO
C21	BRD-K24565544-001-01-0	4.879361055701231	DMSO
C22	BRD-K24659381-001-01-7	5.02688512912708	DMSO
C23	BRD-K24727463-001-01-3	5.11606328701401	DMSO
C24	BRD-K24792153-001-01-2	5.03491295401188	DMSO
D01	BRD-K24907498-001-01-0	4.99662047991323	DMSO
D02	BRD-K24950073-001-01-3	4.82657048451478	DMSO
D03	BRD-K25075258-001-01-5	4.91961482028497	DMSO
D04	BRD-K25193509-001-01-3	5.01832165145321	DMSO
D05	BRD-K25199508-001-01-1	4.911929959151401	DMSO
D06	BRD-K25200031-001-01-3	5.000788093032719	DMSO
D07	BRD-K25322276-001-01-9	5.00510046609686	DMSO
D08	BRD-K25322420-001-01-4	5.081190028868701	DMSO
D09	BRD-K25495404-001-01-8	5.03208203394641	DMSO
D10	BRD-K25496062-001-01-9	5.021460092828111	DMSO
D11			DMSO
D12			DMSO
D13	BRD-K25649458-001-01-5	4.99748504987859	DMSO
D14	BRD-K25658788-001-01-7	5.04002207910262	DMSO
D15			DMSO
D16			DMSO
D17	BRD-K25709301-001-01-6	5.00845323519244	DMSO
D18	BRD-K25877330-001-01-6	5.05085597329925	DMSO
D19	BRD-K25942808-001-01-1	4.883036752003441	DMSO
D20	BRD-K25944327-001-01-9	5.01436288137344	DMSO
D21	BRD-K25974714-001-01-7	4.99641569298432	DMSO
D22	BRD-K25988916-001-01-3	5.040028596944441	DMSO
D23	BRD-K25997353-001-01-4	4.964209479309599	DMSO
D24	BRD-K26051127-001-01-4	4.97617625771433	DMSO
E01			DMSO
E02			DMSO
E03	BRD-K26094217-001-01-5	5.08354852287851	DMSO
E04	BRD-K26117128-001-01-2	4.9999981317765	DMSO
E05	BRD-K26187220-001-01-2	5.02348543929037	DMSO
E06	BRD-K26196953-001-01-6	5.01805139036453	DMSO
E07	BRD-K26208451-001-01-6	4.902091389643981	DMSO
E08	BRD-K26282994-001-01-5	5.0100372447231605	DMSO
E09			DMSO
E10			DMSO
E11	BRD-K26335565-001-01-0	5.008098386546441	DMSO
E12	BRD-K26373865-001-01-8	5.005353971277629	DMSO
E13	BRD-K26479796-001-01-7	5.03281988303182	DMSO
E14	BRD-K26481999-001-01-8	5.02116781320013	DMSO
E15	BRD-K26559753-001-01-7	5.0187467854953205	DMSO
E16	BRD-K26569518-001-01-2	5.02325238447432	DMSO
E17			DMSO
E18			DMSO
E19	BRD-K26570871-001-01-1	4.95500750603688	DMSO
E20	BRD-K26790127-001-01-7	5.03567910649822	DMSO
E21	BRD-K26817071-001-01-4	5.00740752199097	DMSO
E22	BRD-K26836050-001-01-9	5.00067524379596	DMSO
E23	BRD-K26904107-001-01-8	4.94199773564324	DMSO
E24	BRD-K26924781-001-01-9	5.007621389581691	DMSO
F01			DMSO
F02			DMSO
F03	BRD-K26994486-001-01-0	5.0062555051837005	DMSO
F04	BRD-K27035180-001-01-0	5.01728031681107	DMSO
F05	BRD-K27132686-001-01-4	5.04145389956008	DMSO
F06	BRD-K27139040-001-01-0	5.05547770558112	DMSO
F07	BRD-K27178321-001-01-8	4.98132970472879	DMSO
F08	BRD-K27178862-001-01-3	4.89537364148112	DMSO
F09			DMSO
F10			DMSO
F11	BRD-K27228812-001-01-7	5.0035183092071	DMSO
F12	BRD-K27239120-001-01-1	5.01588028165888	DMSO
F13	BRD-K27373956-001-01-7	4.99547544378856	DMSO
F14	BRD-K27416453-001-01-2	5.01501499223562	DMSO
F15	BRD-K27540772-001-01-3	5.00230150254053	DMSO
F16	BRD-K27620386-001-01-1	5.01026508172524	DMSO
F17			DMSO
F18			DMSO
F19	BRD-K27889081-001-01-0	5.02002978866652	DMSO
F20	BRD-K27902176-001-01-7	4.98163686534435	DMSO
F21	BRD-K27982554-001-01-1	4.96651609877984	DMSO
F22	BRD-K27997230-001-01-1	4.84941080123929	DMSO
F23	BRD-K28029070-001-01-5	5.00313541891499	DMSO
F24	BRD-K28071390-001-01-0	5.0352390635326705	DMSO
G01	BRD-K28184331-001-01-3	5.01845269954214	DMSO
G02	BRD-K28269391-001-01-9	5.099898550082861	DMSO
G03			DMSO
G04			DMSO
G05	BRD-K28282432-001-01-3	5.082521384218371	DMSO
G06	BRD-K28294686-001-01-1	4.9896043746239105	DMSO
G07	BRD-K28299335-001-01-5	4.83109463198371	DMSO
G08	BRD-K28414977-001-01-3	4.99564436370987	DMSO
G09	BRD-K28497936-001-01-8	4.86693121552225	DMSO
G10	BRD-K28522188-001-01-8	4.8587107321674505	DMSO
G11	BRD-K28531276-001-01-2	4.93514976771823	DMSO
G12	BRD-K28598371-001-01-5	5.0139309987311504	DMSO
G13	BRD-K28691459-001-01-3	5.0360171423419695	DMSO
G14	BRD-K28694162-001-01-5	5.01158606114025	DMSO
G15	BRD-K28700379-001-01-9	5.0369187804052	DMSO
G16	BRD-K28813194-001-01-3	4.9817492951216	DMSO
G17	BRD-K28826127-001-01-7	5.03377378048696	DMSO
G18	BRD-K28880788-001-01-4	4.8907009223129405	DMSO
G19			DMSO
G20			DMSO
G21	BRD-K28905117-001-01-1	5.27417873809311	DMSO
G22	BRD-K29011844-001-01-7	5.03641475603479	DMSO
G23	BRD-K29081238-001-01-4	4.9990565100253	DMSO
G24	BRD-K29120026-001-01-6	5.00635400148538	DMSO
H01	BRD-K29138092-001-01-7	4.995624274380651	DMSO
H02	BRD-K29163534-001-01-1	4.971395691126911	DMSO
H03			DMSO
H04			DMSO
H05	BRD-K29183384-001-01-0	4.981332942232901	DMSO
H06	BRD-K29238078-001-01-3	4.92503062386759	DMSO
H07	BRD-K29254503-001-01-5	5.02749492396436	DMSO
H08	BRD-K29460044-001-01-4	5.03618696411916	DMSO
H09	BRD-K29468949-001-01-3	5.03447171964325	DMSO
H10	BRD-K29503289-001-01-5	5.01628313325011	DMSO
H11	BRD-K29525414-001-01-6	5.02215312865483	DMSO
H12	BRD-K29560103-001-01-9	5.02314778073288	DMSO
H13	BRD-K29597572-001-01-3	5.036339074435309	DMSO
H14	BRD-K29662535-001-01-1	4.98141741378029	DMSO
H15	BRD-K29707171-001-01-3	5.02375263699635	DMSO
H16	BRD-K29935988-001-01-3	5.01140692169628	DMSO
H17	BRD-K30022119-001-01-9	5.0465100066837305	DMSO
H18	BRD-K30121969-001-01-0	5.06615717881078	DMSO
H19			DMSO
H20			DMSO
H21	BRD-K30257736-001-01-4	5.0131310629135	DMSO
H22	BRD-K30258816-001-01-5	4.9701802678558895	DMSO
H23	BRD-K30379413-001-01-6	5.00996264668545	DMSO
H24	BRD-K30492965-001-01-9	5.02974438164267	DMSO
I01	BRD-K30511626-001-01-7	5.00449528342372	DMSO
I02	BRD-K30551445-001-01-2	5.05222378427392	DMSO
I03	BRD-K30566330-001-01-8	4.9865101049972695	DMSO
I04	BRD-K30589514-001-01-8	5.01908556594858	DMSO
I05			DMSO
I06			DMSO
I07	BRD-K30597925-001-01-4	5.01093313466266	DMSO
I08	BRD-K30632097-001-01-1	4.97689942657002	DMSO
I09	BRD-K30640165-001-01-1	5.00327686452472	DMSO
I10	BRD-K30727702-001-01-6	4.98162699381735	DMSO
I11	BRD-K30823221-001-01-5	5.32949407262871	DMSO
I12	BRD-K30933750-001-01-1	4.95462375565951	DMSO
I13	BRD-K30940328-001-01-9	4.82519085146511	DMSO
I14	BRD-K30973947-001-01-1	5.072528366884081	DMSO
I15	BRD-K30989303-001-01-5	4.99950340592295	DMSO
I16	BRD-K31034311-001-01-9	5.02926128501955	DMSO
I17	BRD-K31059159-001-01-1	5.00110135808143	DMSO
I18	BRD-K31110422-001-01-3	5.116341061451901	DMSO
I19	BRD-K31122616-001-01-4	4.98699920492626	DMSO
I20	BRD-K31169989-001-01-4	5.00000203245381	DMSO
I21			DMSO
I22			DMSO
I23	BRD-K31273312-001-01-2	4.99407124485077	DMSO
