well_position	broad_sample	conc_mmol
A01	BRD-K57494255-001-01-2	4.944112174242377
A02	BRD-K63154426-001-01-8	4.944325541045439
A03	BRD-K90403149-001-01-2	4.9539182388337215
A04	BRD-K02828278-001-01-0	4.963026499752873
A05	BRD-K20670914-001-01-4	5.046014507621873
A06	BRD-K75738352-001-01-2	5.0985871016413835
A07	BRD-K90544118-001-01-0	5.097088526417914
A08	BRD-K68653835-001-01-9	5.073162530391752
A09	BRD-K88795207-001-01-4	5.107294362802677
A10	BRD-K08803817-001-01-5	5.142999204409058
A11	BRD-K35959379-001-01-2	5.16237599139169
A12	BRD-K17097147-001-01-4	4.765821028846509
A13		
A14		
A15	BRD-K39489370-001-01-5	4.829244989566548
A16	BRD-K72060858-001-01-3	4.92444189826454
A17	BRD-K82112239-001-01-0	4.947150574769544
A18	BRD-K62698674-001-01-4	5.325025738563362
A19	BRD-K86027709-001-01-7	5.061074219723225
A20	BRD-K98529522-001-01-3	4.990261950481578
A21	BRD-K21996189-001-01-0	4.983905596042681
A22	BRD-K27680690-001-01-6	4.974343486601593
A23	BRD-K58242935-001-01-2	5.015871739186547
A24	BRD-K06237859-001-01-7	5.02217692050529
B01	BRD-K87569647-001-01-2	5.0618087408948425
B02	BRD-K58458479-001-01-6	5.056256765685767
B03	BRD-K57304954-001-01-7	5.082671786216628
B04	BRD-K88141157-001-02-9	4.985792091748839
B05	BRD-K02251932-001-01-3	4.986539547388196
B06	BRD-K74506886-001-01-9	4.987553547032741
B07	BRD-K73600333-001-01-0	4.990480798161857
B08	BRD-K16737653-001-01-2	4.99422974133031
B09	BRD-K42312004-001-01-8	5.013267144226877
B10	BRD-K86089999-001-02-4	5.0203894461498875
B11	BRD-K64902463-001-01-3	5.02610201901389
B12	BRD-K01098976-001-01-6	4.872007388467182
B13		
B14		
B15	BRD-K53401077-001-01-7	4.895465943219641
B16	BRD-K54622858-001-01-2	4.968987025977857
B17	BRD-K43341506-001-01-9	5.023564259373624
B18	BRD-K67137502-001-01-6	5.042805913564927
B19	BRD-K65320638-001-01-7	4.995001794923637
B20	BRD-K96510191-001-01-5	5.007760734576326
B21	BRD-K54420800-001-01-0	5.016190575225809
B22	BRD-K99755021-001-01-9	5.020221240836884
B23	BRD-K49005954-001-01-1	5.0192831426193845
B24	BRD-K11804865-001-01-9	5.039147170653825
C01	BRD-K79450851-001-01-6	5.042163406383491
C02	BRD-K68585948-001-01-7	5.047275294092057
C03	BRD-K72494918-001-01-2	5.050757387896636
C04	BRD-K60912230-001-01-8	5.049918456518818
C05	BRD-K53549406-001-01-5	4.9749601626057744
C06	BRD-K48042736-001-01-0	4.983011987007417
C07	BRD-K11425684-001-01-2	4.993156185334922
C08	BRD-K13052191-001-01-8	5.144112820344986
C09	BRD-K64047585-001-01-0	5.003028054174658
C10	BRD-K24307790-001-01-8	5.023434018917409
C11		
C12		
C13	BRD-K76426411-001-01-2	5.053676811452823
C14	BRD-K88616914-001-01-6	5.057799204377376
C15		
C16		
C17	BRD-K46176518-001-01-2	5.058646861306198
C18	BRD-K76175734-001-01-5	5.062723446998329
C19	BRD-K40809590-001-01-5	5.078155232768931
C20	BRD-K51278788-001-01-1	4.970256494880693
C21	BRD-K17675814-001-01-9	4.9793638387220165
C22	BRD-K57821544-001-01-7	4.995608251635019
C23	BRD-K75293299-001-01-4	4.990630030123589
C24	BRD-K05846874-001-01-7	5.001084683291488
D01	BRD-K85218343-001-02-3	5.005200692718081
D02	BRD-K50378621-001-02-9	5.02369688790183
D03	BRD-K58751650-001-02-3	5.0184154460265935
D04	BRD-K81482880-001-01-0	5.047354748840704
D05	BRD-K24686166-001-02-9	5.059713375724199
D06	BRD-K03382006-001-01-6	4.864536847866588
D07	BRD-K82754593-001-01-9	4.870832717133182
D08	BRD-K58457304-001-01-9	4.876807286228595
D09	BRD-K09826625-001-01-7	4.949656260970435
D10	BRD-K92368853-001-01-1	5.031573252571312
D11		
D12		
D13	BRD-K05074020-001-01-9	5.059713535149726
D14	BRD-K45503385-001-02-6	5.07344323038929
D15		
D16		
D17	BRD-K45498945-001-01-4	5.073433053911664
D18	BRD-K41700289-001-01-1	5.068249767446419
D19	BRD-K27109474-001-01-8	5.079831206997503
D20	BRD-K28952606-001-01-1	5.0938581993350365
D21	BRD-K97410356-001-01-8	5.207747927158049
D22	BRD-K79299080-001-01-0	5.084408064792896
D23	BRD-K37872081-001-01-4	5.026244156230098
D24	BRD-K32718856-001-02-5	5.085988158564499
E01		
E02		
E03	BRD-K35345866-001-01-4	4.884981946741636
E04	BRD-K78819886-001-01-2	5.016812989360465
E05	BRD-K36204097-001-01-3	5.02296897372827
E06	BRD-K33405962-001-01-1	5.029882672510528
E07	BRD-K22087209-001-01-3	5.030122703544296
E08	BRD-K49946792-001-01-2	5.036944087385327
E09		
E10		
E11	BRD-K79053598-001-01-6	5.037742232729717
E12	BRD-K59015528-001-01-4	5.039722062180796
E13	BRD-K02793474-001-01-8	5.044101651849745
E14	BRD-K22093396-001-01-4	5.042683400087777
E15	BRD-K27616520-001-01-6	5.054041467714135
E16	BRD-K60937893-001-01-3	4.995589841960031
E17		
E18		
E19	BRD-K27584103-001-01-1	4.990254281888976
E20	BRD-K61796560-001-01-4	4.988606165685868
E21	BRD-K12089436-001-01-6	5.010285691483554
E22	BRD-K07486034-001-01-7	5.019596112787217
E23	BRD-K56884305-001-01-5	5.020027192253927
E24	BRD-K71472853-001-01-6	5.049642655651758
F01		
F02		
F03	BRD-K94223846-001-01-6	5.0425133162953815
F04	BRD-K65963096-001-01-9	5.005228881832215
F05	BRD-K55782399-001-01-9	5.01680435500156
F06	BRD-K76586223-001-01-1	5.018128861370145
F07	BRD-K78785607-001-01-3	5.018128241363613
F08	BRD-K22764346-001-01-1	5.032495209619658
F09		
F10		
F11	BRD-K06168695-001-02-0	5.041054397262003
F12	BRD-K98739117-001-01-9	5.045399346627595
F13	BRD-K49635910-001-01-8	5.04665980296464
F14	BRD-K58432332-001-02-6	4.9927603066074315
F15	BRD-K00793226-001-01-1	5.007453993185032
F16	BRD-K44722555-001-01-9	5.013457939400847
F17		
F18		
F19	BRD-K80381603-001-01-1	5.013096992643268
F20	BRD-K02471501-001-01-8	5.012215524005912
F21	BRD-K29039402-001-01-2	5.010635949966148
F22	BRD-K61278167-001-01-0	5.017563586114452
F23	BRD-K35945596-001-01-8	5.028147129450109
F24	BRD-K52047843-001-01-2	5.033910813529488
G01	BRD-K98815321-001-02-7	5.032218162812361
G02	BRD-K02784824-001-02-2	4.94685853382614
G03		
G04		
G05	BRD-K42349777-001-01-5	4.952587395706606
G06	BRD-K64023176-001-01-6	5.004738316656939
G07	BRD-K84807411-001-01-3	5.04017709604311
G08	BRD-K71632520-001-02-6	5.046899486474692
G09	BRD-K99000561-001-01-6	5.02767611409834
G10	BRD-K85246097-001-01-4	5.061970417764873
