well_position	broad_sample	mmoles_per_liter	solvent
A01	BRD-A97104540-004-04-4	2.60237157244243	DMSO
A02	BRD-A97152619-001-02-9	5.0	DMSO
A03	BRD-A97454584-001-02-0	3.2320559967922504	DMSO
A04	BRD-A97479839-003-04-2	5.0	DMSO
A05	BRD-A97701745-001-04-6	5.0	DMSO
A06	BRD-A97730597-003-03-2	3.35772992744013	DMSO
A07	BRD-A97739905-001-04-2	5.0	DMSO
A08	BRD-A98299281-050-03-9	5.0	DMSO
A09	BRD-A98378129-001-01-4	5.0	DMSO
A10	BRD-A98702003-304-02-2	5.0	DMSO
A11	BRD-A98725278-103-01-9	5.0	DMSO
A12	BRD-A98888138-001-02-9	5.0	DMSO
A13			DMSO
A14			DMSO
A15	BRD-A99177642-001-02-5	1.96999174612858	DMSO
A16	BRD-A99402294-236-02-0	5.0	DMSO
A17	BRD-A99411506-002-01-3	2.7909773952600596	DMSO
A18	BRD-A99449986-001-01-4	5.0	DMSO
A19	BRD-A99571536-001-01-0	9.1	DMSO
A20	BRD-K00141480-001-03-0	8.49345131122241	DMSO
A21	BRD-K00184207-001-02-4	0.5	DMSO
A22	BRD-K00206590-001-01-2	5.0	DMSO
A23	BRD-K00259736-001-03-2	5.0	DMSO
A24	BRD-K00312224-001-03-8	5.0	DMSO
B01	BRD-K00313803-001-02-7	5.0	DMSO
B02	BRD-K00535541-311-04-1	5.00000007406622	DMSO
B03	BRD-K00603606-003-03-4	3.33059558376348	DMSO
B04	BRD-K00610438-003-01-7	5.0	DMSO
B05	BRD-K00662280-001-01-1	5.0	DMSO
B06	BRD-K00673382-001-04-9	5.0	DMSO
B07	BRD-K00675675-003-01-2	5.0	DMSO
B08	BRD-K00676343-001-01-6	5.0	DMSO
B09	BRD-K00824317-001-03-0	2.29087924603403	DMSO
B10	BRD-K00938507-001-04-6	5.0	DMSO
B11	BRD-K01095011-001-03-5	2.68424568428321	DMSO
B12	BRD-K01225247-311-03-7	3.9573113741597497	DMSO
B13			DMSO
B14			DMSO
B15	BRD-K01244426-236-04-8	5.0	DMSO
B16	BRD-K01292756-001-06-0	5.41657624306507	DMSO
B17	BRD-K01416914-001-02-3	5.0	DMSO
B18	BRD-K01473791-001-02-2	5.0	DMSO
B19	BRD-K01567962-001-06-5	11.351968603905801	DMSO
B20	BRD-K01624546-001-02-8	0.5	DMSO
B21	BRD-K01648091-001-04-2	5.0	DMSO
B22	BRD-K01663662-003-03-8	2.89095781248392	DMSO
B23	BRD-K01815685-001-02-3	5.0	DMSO
B24	BRD-K01824921-001-02-9	5.0	DMSO
C01	BRD-K01868942-001-01-3	5.0	DMSO
C02	BRD-K01902415-001-03-4	5.0	DMSO
C03	BRD-K01950558-001-04-8	5.0	DMSO
C04	BRD-K02070226-001-02-0	5.0	DMSO
C05	BRD-K02265150-001-04-2	5.0	DMSO
C06	BRD-K02275692-003-03-4	1.77907750063664	DMSO
C07	BRD-K02283807-003-01-4	5.0	DMSO
C08	BRD-K02292852-335-03-1	1.46692536580058	DMSO
C09	BRD-K02404261-001-02-7	5.0	DMSO
C10	BRD-K02407574-001-03-0	4.043786443108901	DMSO
C11			DMSO
C12			DMSO
C13	BRD-K02548315-001-02-7	5.0	DMSO
C14	BRD-K02581333-001-01-8	5.0	DMSO
C15			DMSO
C16			DMSO
C17	BRD-K02590140-001-01-2	5.0	DMSO
C18	BRD-K02607075-333-03-6	1.2941138834711499	DMSO
C19	BRD-K02637541-001-02-4	5.0	DMSO
C20	BRD-K02671211-001-02-2	5.0	DMSO
C21	BRD-K02733959-236-02-8	2.2352611961942204	DMSO
C22	BRD-K02764365-001-03-7	3.76887168273337	DMSO
C23	BRD-K02867583-300-04-8	5.0	DMSO
C24	BRD-K02900412-001-02-2	5.0	DMSO
D01	BRD-K02953697-001-01-9	5.0	DMSO
D02	BRD-K02965577-001-02-6	0.5	DMSO
D03	BRD-K03015355-003-01-5	5.0	DMSO
D04	BRD-K03067624-300-02-9	1.8064863627079901	DMSO
D05	BRD-K03070961-001-02-8	0.5	DMSO
D06	BRD-K03109492-001-01-4	5.0	DMSO
D07	BRD-K03384561-001-01-9	5.0	DMSO
D08	BRD-K03440695-001-02-6	3.05460715094531	DMSO
D09	BRD-K03470412-001-02-5	5.0	DMSO
D10	BRD-K03564313-001-02-5	5.0	DMSO
D11			DMSO
D12			DMSO
D13	BRD-K03600606-001-02-3	5.0	DMSO
D14	BRD-K03602135-236-02-1	2.301730578324	DMSO
D15			DMSO
D16			DMSO
D17	BRD-K03642198-300-01-7	5.0	DMSO
D18	BRD-K03670461-001-02-0	5.0	DMSO
D19	BRD-K03842655-001-02-1	3.94196568736466	DMSO
D20	BRD-K03981224-001-02-9	3.20055489940624	DMSO
D21	BRD-K04010869-001-02-6	0.5	DMSO
D22	BRD-K04046242-001-03-6	3.72647383903571	DMSO
D23	BRD-K04111260-001-01-9	5.0	DMSO
D24	BRD-K04170657-001-02-4	5.0	DMSO
E01			DMSO
E02			DMSO
E03	BRD-K04185004-003-03-6	2.8995865073657	DMSO
E04	BRD-K04414442-001-03-4	5.0	DMSO
E05	BRD-K04430056-001-02-9	5.0	DMSO
E06	BRD-K04704168-003-03-6	2.76017293477099	DMSO
E07	BRD-K04804440-311-02-3	2.5918973858120897	DMSO
E08	BRD-K04976539-001-01-0	5.0	DMSO
E09			DMSO
E10			DMSO
E11	BRD-K05151076-001-01-8	5.0	DMSO
E12	BRD-K05181084-003-02-9	5.0	DMSO
E13	BRD-K05181463-001-01-6	5.0	DMSO
E14	BRD-K05361803-001-01-3	5.0	DMSO
E15	BRD-K05433219-001-02-6	5.0	DMSO
E16	BRD-K05434375-001-04-0	8.522394124593308	DMSO
E17			DMSO
E18			DMSO
E19	BRD-K05464208-001-01-6	5.0	DMSO
