well_position	broad_sample	conc_mmol
A01		
A02		
A03	BRD-K27871068-001-05-6	5.0
A04	BRD-K74574168-001-05-7	5.0
A05	BRD-K15857477-001-05-4	5.0
A06	BRD-K65829502-001-04-4	5.0
A07	BRD-K85470517-001-05-3	5.0
A08	BRD-K67857808-001-05-1	5.0
A09	BRD-A17718913-001-06-8	5.0
A10	BRD-K78332990-001-05-0	5.0
A11	BRD-K87099627-001-06-3	5.0
A12	BRD-K77315003-001-05-1	5.0
A13	BRD-K33825574-001-05-1	5.0
A14	BRD-K28338890-001-05-9	5.0
A15	BRD-A61141482-001-06-9	5.0
A16	BRD-K89433368-001-05-7	5.0
A17	BRD-K32364382-001-05-4	5.0
A18	BRD-K69494685-001-06-7	5.0
A19	BRD-A17482646-001-05-7	5.0
A20	BRD-K39125958-001-06-4	5.0
A21	BRD-K76601901-001-05-8	5.0
A22	BRD-A33738668-001-05-5	5.0
A23		
A24		
B01		
B02		
B03	BRD-K26504715-001-05-1	5.0
B04	BRD-K57718988-001-06-7	5.0
B05	BRD-K81545621-001-06-7	5.0
B06	BRD-K06430644-001-05-9	5.0
B07	BRD-K77597038-001-05-3	5.0
B08	BRD-K53101923-001-05-0	5.0
B09	BRD-K77992016-001-06-0	5.0
B10	BRD-A84954848-001-05-9	5.0
B11	BRD-A61567545-001-07-8	5.0
B12	BRD-A63865611-001-06-5	5.0
B13	BRD-K19429700-001-06-5	5.0
B14	BRD-K09658832-001-06-2	5.0
B15	BRD-K59723758-001-05-5	5.0
B16	BRD-A01039955-001-05-8	5.0
B17	BRD-K41914390-001-06-3	5.0
B18	BRD-K70710663-001-06-9	5.0
B19	BRD-K33002548-001-06-8	5.0
B20	BRD-K15034896-001-05-3	5.0
B21	BRD-K23327969-001-05-3	5.0
B22	BRD-K71138416-001-05-4	5.0
B23		
B24		
C01		
C02		
C03	BRD-K00354297-001-08-1	5.0
C04	BRD-K19746214-001-05-3	5.0
C05	BRD-K66816205-001-06-5	5.0
C06	BRD-A60657908-001-05-3	5.0
C07	BRD-K82554000-001-06-9	5.0
C08	BRD-K08654649-001-05-7	5.0
C09	BRD-A36720314-001-05-8	5.0
C10	BRD-K26612210-001-06-0	5.0
C11	BRD-K01145373-001-05-5	5.0
