well_position	broad_sample	conc_mmol
A01	BRD-K75327442-001-01-6	5.032609883065053
A02	BRD-K22754756-001-01-5	5.066235826418137
A03	BRD-K76539747-001-01-7	5.01411444916361
A04	BRD-K95943192-001-01-8	4.982592385581855
A05	BRD-K33283629-001-01-7	5.002936851326457
A06	BRD-K59708864-001-01-6	5.02526542488358
A07	BRD-K40248932-001-01-3	5.019055133457119
A08	BRD-K52492854-001-01-6	4.975985051109429
A09	BRD-K42367391-001-01-3	5.027010422694656
A10	BRD-K06614664-001-01-2	4.986415999083978
A11	BRD-K54115231-001-01-5	5.030351032013226
A12	BRD-K58883090-001-01-4	4.959982138633608
A13		
A14		
A15	BRD-K53508363-001-01-2	5.022090609659724
A16	BRD-K49570068-001-01-7	4.928124193429289
A17	BRD-K71590663-001-01-5	5.026876608540645
A18	BRD-K84233365-001-01-8	4.961296368819946
A19	BRD-K02802091-001-01-0	5.031551059916146
A20	BRD-K77417197-001-01-0	5.013600458942422
A21	BRD-K82729862-001-01-5	4.9954507678912865
A22	BRD-K30418433-001-01-8	5.037900402173695
A23	BRD-K94889489-001-01-6	5.002456040205979
A24	BRD-K44649335-001-01-1	5.007466382973887
B01	BRD-K11509270-001-01-3	5.020040861227412
B02	BRD-K70538196-001-01-1	5.002998891069057
B03	BRD-K38955287-001-01-8	5.031412536372615
B04	BRD-K77884956-001-01-2	5.04424166003354
B05	BRD-K42016545-001-01-1	5.023081756479746
B06	BRD-K63654001-001-01-0	5.026118831885428
B07	BRD-K91003483-001-01-3	5.020304159695401
B08	BRD-K86746660-001-01-9	4.976228493354651
B09	BRD-K12064774-001-01-9	5.009377010393828
B10	BRD-K92581247-001-01-4	4.996432326837011
B11	BRD-K00530465-001-01-7	5.021718762160485
B12	BRD-K41192699-001-01-5	5.020289664988985
B13		
B14		
B15	BRD-K89805341-001-01-7	5.001138030508361
B16	BRD-K92955882-001-01-0	5.0185482929323335
B17	BRD-K45819372-001-01-3	4.953821919883807
B18	BRD-K30491662-001-01-7	5.005062620664127
B19	BRD-K43431234-001-01-7	5.001665339612422
B20	BRD-K92974694-001-01-9	4.985374643099339
B21	BRD-K49908787-001-01-9	5.061016958888027
B22	BRD-K29408413-001-01-6	4.972536946104028
B23	BRD-K02681754-001-01-6	5.026847406447869
B24	BRD-K69375224-001-01-7	5.004171620360711
C01	BRD-K31720099-001-01-1	5.02686746478589
C02	BRD-K89305325-001-01-8	5.027052175658512
C03	BRD-K92484282-001-01-7	5.009381840615326
C04	BRD-K43203897-001-01-8	5.034644931956096
C05	BRD-K56426074-001-01-4	4.9885306184217155
C06	BRD-K51320582-001-01-9	4.978818933962505
C07	BRD-K59821372-001-01-2	5.0314209740424
C08	BRD-K53356402-001-01-9	5.010255753154743
C09	BRD-K66883387-001-01-6	4.995014765495004
C10	BRD-K03343162-001-01-8	4.991324038964071
C11		
C12		
C13	BRD-K41410736-001-01-6	4.987885993154617
C14	BRD-K00059671-001-01-7	5.004594692372967
C15		
C16		
C17	BRD-K28122619-001-01-6	5.000795309989579
C18	BRD-K67087027-001-01-9	4.969705795493752
C19	BRD-K12411112-001-01-3	4.987196009095917
C20	BRD-K97236134-001-01-6	5.069938066434521
C21	BRD-K44007425-001-01-3	5.019513752444217
C22	BRD-K04036799-001-01-8	4.9901116699983366
C23	BRD-K77697725-001-01-8	5.034997881113432
C24	BRD-K75626008-001-01-7	5.024098474956098
