well_position	broad_sample	conc_mmol
A01	BRD-K69496558-001-01-7	5.014200299685025
A02	BRD-K74889356-001-01-0	5.05727006110976
A03	BRD-K89056622-001-01-7	5.016153599486933
A04	BRD-K20159808-001-01-7	4.94593770165066
A05	BRD-K56206243-001-01-6	5.020488796067498
A06	BRD-K70810261-001-01-4	5.0140264912234915
A07	BRD-K40597368-001-01-6	5.008302425424568
A08	BRD-K46352899-001-03-4	5.030997390426471
A09	BRD-K74245085-001-01-3	5.032479507863257
A10	BRD-K82669795-001-01-5	5.0021051795924425
A11	BRD-K79199685-001-01-1	5.013324718407618
A12	BRD-K68614469-001-01-4	5.011886779936353
A13		
A14		
A15	BRD-K64622657-001-01-3	5.0352892807505505
A16	BRD-K77786391-001-01-2	5.0037490265250995
A17	BRD-K19971276-001-01-1	5.08121827424927
A18	BRD-K61284851-001-01-9	5.0142881715574985
A19	BRD-K84240784-001-01-6	5.03368395038942
A20	BRD-K05856102-001-01-0	5.029170314042503
A21	BRD-K83859302-001-01-7	5.006825320735696
A22	BRD-K50716931-001-01-7	5.002733936202983
A23	BRD-K74894470-001-01-1	4.982766812576332
A24	BRD-K03568952-001-01-4	5.039063998758749
B01	BRD-K36678339-001-01-6	4.979027950180856
B02	BRD-K34706062-001-01-0	5.006813258403155
B03	BRD-K51068004-001-01-4	5.055400244931519
B04	BRD-K98054202-001-01-9	5.043065217548151
B05	BRD-K80278608-001-01-4	5.030995619965855
B06	BRD-K13883913-001-01-3	5.014478675611922
B07	BRD-K84455184-001-01-6	5.10373095259466
B08	BRD-K14206468-001-01-5	5.040135378778577
B09	BRD-K27915767-001-01-4	5.01546026485752
B10	BRD-K08616215-001-01-9	5.031615188153506
B11	BRD-K53187535-001-01-8	4.958604787803709
B12	BRD-K84636160-001-01-9	5.085470426013311
B13		
B14		
B15	BRD-K96640402-001-01-5	4.988625623880848
B16	BRD-K92656786-001-01-1	4.993439949172108
B17	BRD-K04574057-001-01-5	5.039646502201846
B18	BRD-K88821227-001-01-4	5.014150062347689
B19	BRD-K51256476-001-01-4	5.043291557286242
B20	BRD-K39481055-001-01-4	5.0883786700866755
B21	BRD-K29326853-001-01-7	5.015194390706871
B22	BRD-K89010697-001-01-4	5.060689809252884
B23	BRD-K26193607-001-01-3	5.015629339283027
B24	BRD-K22787051-001-01-7	4.957244746685221
C01	BRD-K11359987-001-01-7	5.066795285517743
C02	BRD-K60637442-001-01-5	5.035860104176244
C03	BRD-K94222931-001-01-4	4.9876315613757605
C04	BRD-K77774562-001-01-1	5.187776296948497
C05	BRD-K52207968-001-01-1	5.031268641697156
C06	BRD-K62995317-001-01-7	5.011161573460129
C07	BRD-K17750548-001-01-3	5.038771279099027
C08	BRD-K47574438-001-01-4	5.002458514073954
C09	BRD-K32330804-001-01-4	4.9951456117290665
C10	BRD-K06619089-001-01-8	5.000865298862244
C11		
C12		
C13	BRD-K29286627-001-01-8	4.9947855517169435
C14	BRD-K97595524-001-01-3	4.98958655254644
C15		
C16		
C17	BRD-K83390709-001-01-2	5.026320940033041
C18	BRD-K80223377-001-01-9	5.075319379511685
C19	BRD-K70852733-001-01-6	5.002513256389214
C20	BRD-K79260617-001-01-4	5.027647187343398
C21	BRD-K03448064-001-01-4	5.049780678164626
