well_position	broad_sample	conc_mmol
A01	BRD-K05118986-001-01-6	5.055040847245539
A02	BRD-K61429332-001-01-9	5.006941900148612
A03	BRD-K69613314-001-01-2	5.050754645425585
A04	BRD-K40935524-001-01-9	5.066862028638432
A05	BRD-K73604422-001-01-4	5.1196194962808
A06	BRD-K28814368-001-01-1	5.0417903704710305
A07	BRD-K98891210-001-01-4	5.039885068801782
A08	BRD-K84178323-001-01-6	5.013326831254948
A09	BRD-K48052543-001-01-2	4.983343435690426
A10	BRD-K57938735-001-01-8	5.022812346975056
A11	BRD-K47690679-001-01-6	5.010353614692085
A12	BRD-K51335814-001-01-7	5.0091952456537205
A13		
A14		
A15	BRD-K64902833-001-01-6	5.048297913764799
A16	BRD-K55171585-001-01-9	5.02485999617261
A17	BRD-K44244207-001-01-6	5.012129049806864
A18	BRD-K06459664-001-01-2	5.023974853180343
A19	BRD-K50474387-001-01-2	4.9773416058753694
A20	BRD-K67090705-001-01-2	5.031226631198198
A21	BRD-K90918886-001-01-6	5.004318640661044
A22	BRD-K05222558-001-01-4	4.991615338094298
A23	BRD-K56384660-001-01-5	5.0185063358763715
A24	BRD-K09149805-001-01-6	5.008870769786875
B01	BRD-K67580046-001-01-0	5.146570051438703
B02	BRD-K12901964-001-01-2	4.931687096678186
B03	BRD-K75981085-001-01-2	5.003613677264583
B04	BRD-K97224540-001-01-0	5.019610665434891
B05	BRD-K43484052-001-01-5	5.011231799017257
B06	BRD-K91973560-001-01-3	4.990740643321487
B07	BRD-K28623804-001-01-8	5.046912524050612
B08	BRD-K13299646-001-01-6	5.036785992225039
B09	BRD-K17940097-001-01-5	5.037674079702778
B10	BRD-K91500340-001-01-1	5.009038443011643
B11	BRD-K15160749-001-01-4	5.00815058976322
B12	BRD-K87080934-001-01-2	4.567958035600391
B13		
B14		
B15	BRD-K60828476-001-01-9	4.955780752645922
B16	BRD-K97086564-001-01-4	5.031948797713695
B17	BRD-K69241192-001-01-9	5.015504096322077
B18	BRD-K81574470-001-01-0	4.996949393431752
B19	BRD-K40804250-001-01-7	5.037233747648814
B20	BRD-K13301506-001-01-9	5.011670149739554
B21	BRD-K08658757-001-01-5	4.99314196574724
B22	BRD-K67873600-001-01-7	5.053227468596607
B23	BRD-K07278815-001-01-3	5.166454863829928
B24	BRD-K39979888-001-01-0	5.040990496346961
C01	BRD-K54370483-001-01-1	5.014789468371591
C02	BRD-K89935890-001-01-7	5.005407727460079
C03	BRD-K26766324-001-01-8	5.018263244673142
C04	BRD-K42486632-001-01-0	5.081939750349682
C05	BRD-K67353973-001-01-9	5.089465908948224
C06	BRD-K41993678-001-01-1	4.984578663266655
C07	BRD-K50157358-001-01-8	4.985482565555432
C08	BRD-K58844095-001-01-1	4.999127148847863
C09	BRD-K16251850-001-01-5	4.978129137516767
C10	BRD-K20745677-001-01-1	5.022219048877855
C11		
C12		
