well_position	broad_sample	mmoles_per_liter	solvent
A01	BRD-K18537363-001-01-5	4.89740400383076	DMSO
A02	BRD-K35386853-001-01-3	5.10342330500516	DMSO
A03	BRD-K27525788-001-01-6	5.015919293751691	DMSO
A04	BRD-K32559936-001-01-9	5.03923004169758	DMSO
A05	BRD-K62839271-001-01-1	5.14730691054381	DMSO
A06	BRD-K95718241-001-01-5	5.0645350369823205	DMSO
A07	BRD-K74712058-001-01-5	5.11909543232216	DMSO
A08	BRD-K57638192-001-01-0	5.31479975479958	DMSO
A09	BRD-K58925245-001-01-7	5.17614302608594	DMSO
A10	BRD-K01691627-001-01-1	5.01957845699144	DMSO
A11	BRD-K23731136-001-01-3	5.12268650061465	DMSO
A12	BRD-K34799054-001-01-5	5.1303617076814	DMSO
A13			DMSO
A14			DMSO
A15	BRD-K62561943-001-01-9	5.0578817389706305	DMSO
A16	BRD-K71397492-001-01-2	5.12211120884524	DMSO
A17	BRD-K45714982-001-01-8	5.0117153816045805	DMSO
A18	BRD-K80391949-001-01-3	4.80995905901132	DMSO
A19	BRD-K73942053-001-01-4	4.91162482234788	DMSO
A20	BRD-K47131467-001-01-7	5.01179233034393	DMSO
A21	BRD-K79652816-001-01-1	5.09469530877412	DMSO
A22	BRD-K71287386-001-01-4	5.1115874970593	DMSO
A23	BRD-K92953840-001-01-6	5.01947204110962	DMSO
A24	BRD-K29568987-001-01-3	4.984479477675531	DMSO
B01	BRD-K57695422-001-01-2	5.01596752226462	DMSO
B02	BRD-K91306567-001-01-9	5.14998444784664	DMSO
B03	BRD-K55295918-001-01-4	4.96452045034595	DMSO
B04	BRD-K49567165-001-01-5	4.5264299104138095	DMSO
B05	BRD-K20255967-001-01-0	5.02041114292508	DMSO
B06	BRD-K61963347-001-01-0	4.983676832865361	DMSO
B07	BRD-K09424864-001-01-1	4.96943209468232	DMSO
B08	BRD-K36109933-001-01-2	4.91489698335098	DMSO
B09	BRD-K63164901-001-01-1	4.949325989197519	DMSO
B10	BRD-K62337120-001-01-9	5.04852094371415	DMSO
B11	BRD-K31494307-001-01-1	5.14666387735103	DMSO
B12	BRD-K77608736-001-01-2	4.99405360292458	DMSO
B13			DMSO
B14			DMSO
B15	BRD-K60841303-001-01-1	5.0014292040552	DMSO
B16	BRD-K26425257-001-01-2	5.02615618880725	DMSO
B17	BRD-K86219348-001-01-7	4.5723154694735095	DMSO
B18	BRD-K83549059-001-01-9	4.93307405213901	DMSO
B19	BRD-K41916320-001-03-0	3.20876933341236	DMSO
B20	BRD-K66559265-001-01-9	4.88051750726702	DMSO
B21	BRD-K11171096-001-01-4	5.17335429113117	DMSO
B22	BRD-K16741885-001-01-4	5.083235325185299	DMSO
B23	BRD-K56322026-001-01-4	5.1225875104433	DMSO
B24	BRD-K65752719-001-01-3	5.09659496849038	DMSO
C01	BRD-K75403700-001-01-2	5.00450030693308	DMSO
C02	BRD-K39114105-001-01-1	5.13205510074259	DMSO
C03	BRD-K09426613-001-01-0	4.83699225276764	DMSO
C04	BRD-K96039110-001-01-3	5.061321397884639	DMSO
C05	BRD-K82909508-001-01-3	4.9952985683269295	DMSO
C06	BRD-K02112931-001-01-8	5.1732037669377195	DMSO
C07	BRD-K78300612-001-01-4	4.95761857215371	DMSO
C08	BRD-K50325283-001-01-1	5.026232221363389	DMSO
C09	BRD-K25354424-001-01-3	5.02402693751188	DMSO
C10	BRD-K40907206-001-01-3	5.0123432090044	DMSO
C11			DMSO
C12			DMSO
C13	BRD-K06688693-001-01-1	5.157547763997259	DMSO
C14	BRD-K37398676-001-01-1	4.90989520233604	DMSO
C15			DMSO
C16			DMSO
C17	BRD-K10893406-001-01-9	4.98017377396842	DMSO
C18	BRD-K71532462-001-01-0	4.92685285561758	DMSO
C19	BRD-K00434250-001-01-1	4.92238569926162	DMSO
C20	BRD-K39696539-001-01-3	4.935228853429081	DMSO
C21	BRD-K93459801-001-01-0	5.12714615717417	DMSO
C22	BRD-K70377370-001-01-2	5.09211496980285	DMSO
C23	BRD-K15530151-001-01-9	4.88848252563778	DMSO
C24	BRD-K04847305-001-01-5	4.75766397917705	DMSO
D01	BRD-K34829873-001-01-9	5.0911171900677195	DMSO
D02	BRD-K58663279-001-01-3	5.20997846876214	DMSO
D03	BRD-K76581294-001-01-6	5.0306533535098	DMSO
D04	BRD-K86171512-001-01-0	5.14036147374656	DMSO
D05	BRD-K15973523-001-01-2	5.1791515380476705	DMSO
D06	BRD-K27718415-001-01-8	5.184611791380309	DMSO
D07	BRD-K99219003-001-01-8	4.945938317403201	DMSO
D08	BRD-K85957472-001-01-1	5.1438432068910895	DMSO
D09	BRD-K89597637-001-01-3	5.02781181346808	DMSO
D10	BRD-K23871470-001-01-1	5.027261051824531	DMSO
D11			DMSO
D12			DMSO
D13	BRD-K66877406-001-01-5	4.94235185459452	DMSO
D14	BRD-K25560306-001-01-8	5.04764840548208	DMSO
D15			DMSO
D16			DMSO
D17	BRD-K26835110-001-01-9	5.13152667696057	DMSO
D18	BRD-K06199632-001-01-3	4.884637702926669	DMSO
D19	BRD-K13000360-001-01-2	4.82106535233559	DMSO
D20	BRD-K75961033-001-01-7	5.36213121025749	DMSO
D21	BRD-K20848134-001-01-0	4.7105304555932905	DMSO
D22	BRD-K23373611-001-01-8	4.8866169066400005	DMSO
D23	BRD-K26427778-001-01-8	4.93558947771075	DMSO
D24	BRD-K07613753-001-01-5	4.987854916627571	DMSO
E01			DMSO
E02			DMSO
E03	BRD-K22778679-001-01-8	5.15373878454112	DMSO
E04	BRD-K66633149-001-01-4	5.04343493730041	DMSO
E05	BRD-K15389391-001-01-0	2.51718443582965	DMSO
E06	BRD-K63946052-001-01-8	5.00735388019643	DMSO
E07	BRD-K61190439-001-01-9	5.04431576740961	DMSO
E08	BRD-K81799166-001-01-2	3.98240249030611	DMSO
E09			DMSO
E10			DMSO
E11	BRD-K11556486-001-01-4	1.94217097007949	DMSO
E12	BRD-K11296387-001-01-7	4.894817521601929	DMSO
E13	BRD-K45713168-001-01-6	4.922691401565469	DMSO
E14	BRD-K80342168-001-01-0	5.00014016912985	DMSO
E15	BRD-K32231531-001-01-4	5.04627095140398	DMSO
E16	BRD-K95284932-001-01-2	5.024449191480179	DMSO
E17			DMSO
E18			DMSO
E19	BRD-K26545050-001-01-6	5.175339093247731	DMSO
E20	BRD-K08105592-001-01-6	5.063429480663469	DMSO
E21	BRD-K99048249-001-01-5	5.071178138859691	DMSO
E22	BRD-K44818533-001-01-2	5.104791481314139	DMSO
E23	BRD-K87885716-001-01-8	5.00936312094246	DMSO
E24	BRD-K41017712-001-01-7	5.004325119059031	DMSO
F01			DMSO
F02			DMSO
F03	BRD-K08706435-001-01-2	4.75999583053044	DMSO
F04	BRD-K95196306-001-01-6	5.05750342178836	DMSO
F05	BRD-K88384060-001-01-3	5.00037746853646	DMSO
F06	BRD-K09796735-001-01-9	4.898548749508651	DMSO
F07	BRD-K91244634-001-01-1	5.00498783620926	DMSO
F08	BRD-K44480417-001-01-2	4.571026205919661	DMSO
F09			DMSO
F10			DMSO
F11	BRD-K99643744-001-01-3	5.274053435051309	DMSO
F12	BRD-K96612763-001-01-7	5.19282041902989	DMSO
F13	BRD-K63201679-001-01-1	5.2522912233373	DMSO
F14	BRD-K03706963-001-01-7	5.04339617463464	DMSO
F15	BRD-K56712828-001-01-6	5.0685630311116	DMSO
F16	BRD-K13060097-001-01-6	5.02286690696862	DMSO
F17			DMSO
F18			DMSO
F19	BRD-K43874853-001-01-8	4.88963065518495	DMSO
F20	BRD-K42048463-001-01-2	4.56519775557904	DMSO
F21	BRD-K47811236-001-01-4	4.7535751148369805	DMSO
F22	BRD-K24282403-001-01-2	5.18563533380791	DMSO
