well_position	broad_sample	mmoles_per_liter	solvent
A01			DMSO
A02			DMSO
A03	BRD-K24523560-001-05-9	5.0	DMSO
A04	BRD-K06152379-001-05-0	5.0	DMSO
A05	BRD-K94992087-001-05-5	5.0	DMSO
A06	BRD-K13190943-001-05-8	5.0	DMSO
A07	BRD-K20061970-001-05-8	5.0	DMSO
A08	BRD-K60131990-001-05-6	5.0	DMSO
A09	BRD-K97977764-001-07-9	5.0	DMSO
A10	BRD-K21125528-001-05-7	5.0	DMSO
A11	BRD-A48913311-001-05-8	5.0	DMSO
A12	BRD-A44990218-001-07-0	5.0	DMSO
A13	BRD-K78907873-001-05-1	5.0	DMSO
A14	BRD-K81522725-001-05-3	5.0	DMSO
A15	BRD-K44212150-001-07-7	5.0	DMSO
A16	BRD-K06830450-001-05-3	5.0	DMSO
A17	BRD-K68459574-001-05-7	5.0	DMSO
A18	BRD-K39227064-001-04-4	5.0	DMSO
A19	BRD-A84764193-001-05-3	5.0	DMSO
A20	BRD-K84794783-001-07-0	5.0	DMSO
A21	BRD-K49681465-001-05-2	5.0	DMSO
A22	BRD-K63743653-001-06-1	5.0	DMSO
A23			DMSO
A24			DMSO
B01			DMSO
B02			DMSO
B03	BRD-A81407814-001-07-7	5.0	DMSO
B04	BRD-K62504352-001-05-4	5.0	DMSO
B05	BRD-K71296038-001-04-1	5.0	DMSO
B06	BRD-K18635665-001-06-1	5.0	DMSO
B07	BRD-A57457448-001-05-0	5.0	DMSO
B08	BRD-K58762810-001-05-0	5.0	DMSO
B09	BRD-K19817946-001-05-7	5.0	DMSO
B10	BRD-K99302735-001-05-8	5.0	DMSO
B11	BRD-A44068497-001-05-1	5.0	DMSO
B12	BRD-K29475348-001-05-6	5.0	DMSO
B13	BRD-K30173809-001-10-6	5.0	DMSO
B14	BRD-K24387453-001-06-7	5.0	DMSO
B15	BRD-K63859730-001-06-2	5.0	DMSO
B16	BRD-K32146668-001-05-0	5.0	DMSO
B17	BRD-A28153253-001-05-5	5.0	DMSO
B18	BRD-K94629607-001-05-4	5.0	DMSO
B19	BRD-K91094364-001-08-1	5.0	DMSO
B20	BRD-K28140029-001-07-9	5.0	DMSO
B21	BRD-K88016677-001-08-1	5.0	DMSO
B22	BRD-K20733942-001-05-7	5.0	DMSO
B23			DMSO
B24			DMSO
C01			DMSO
C02			DMSO
C03	BRD-K17416171-001-07-2	5.0	DMSO
