well_position	broad_sample	conc_mmol
A01	BRD-K48957279-001-01-2	4.936234769024044
A02	BRD-K08820756-001-01-2	5.011328111042056
A03	BRD-K01065567-001-01-0	5.028557124711342
A04	BRD-K54320646-001-01-0	5.018043173513961
A05	BRD-K18577063-001-01-4	5.021715910020162
A06	BRD-K01465228-001-01-3	5.012542815530759
A07	BRD-K14534316-001-01-4	5.044061262517588
A08	BRD-K60479766-001-01-0	5.029087847378063
A09	BRD-K02630067-001-01-5	4.994222038068434
A10	BRD-K44051882-001-01-7	5.007951482245182
A11	BRD-K57050180-001-01-2	5.003204854245683
A12	BRD-K27172113-001-01-3	5.136908590121042
A13		
A14		
A15	BRD-K95793811-001-01-8	5.006582503272618
A16	BRD-K37905497-001-01-0	5.006702629551219
A17	BRD-K10292006-001-01-8	5.017112324035899
A18	BRD-K19137968-001-01-2	5.0280371642846236
A19	BRD-K98437219-001-01-7	4.555048025976112
A20	BRD-K96219823-001-01-9	5.0326978360618035
A21	BRD-K98645774-001-01-2	5.008360237944654
A22	BRD-K92043077-001-01-0	5.031877915986816
A23	BRD-K35975131-001-01-7	5.033841066936576
A24	BRD-K15676905-001-01-9	5.033580083170203
B01	BRD-K91294486-001-01-5	5.0464110342925625
B02	BRD-K09964242-001-01-9	4.99413300967451
B03	BRD-K90894196-001-01-4	5.0367698068895805
B04	BRD-K02248137-001-01-2	5.008974918358551
B05	BRD-K89615341-001-01-0	5.279308009610792
B06	BRD-K97965912-001-01-8	5.016814275873118
B07	BRD-K76631152-001-01-0	5.2788041495399085
B08	BRD-K50627341-001-01-0	4.991001898507353
B09	BRD-K60387964-001-01-5	5.013387627761436
B10	BRD-K40777138-001-01-3	5.015417727413014
B11	BRD-K85270293-001-01-6	5.025821459639383
B12	BRD-K77089907-001-01-8	4.995358160418173
B13		
B14		
B15	BRD-K96956737-001-01-1	4.972982073814816
B16	BRD-K28006752-001-01-8	5.022970472283168
B17	BRD-K98849963-001-01-1	5.017302149833831
B18	BRD-K70968200-001-01-4	5.0193088077195105
B19	BRD-K13312254-001-01-0	5.021564545427345
B20	BRD-K47675707-001-01-3	5.007980432303241
B21	BRD-K73338579-001-01-0	4.623924717558216
B22	BRD-K75528981-001-01-6	5.044954481902484
B23	BRD-K89824635-001-01-3	5.022260655766011
B24	BRD-K24727119-001-01-1	5.0150766423316835
C01	BRD-K53624900-001-01-7	5.015164916900849
C02	BRD-K89815866-001-01-1	5.027445924270603
C03	BRD-K00702553-001-01-5	4.992125210486761
C04	BRD-K62930716-001-01-1	5.021004989860413
C05	BRD-K56772972-001-01-4	5.034666397319132
C06	BRD-K46449123-001-01-0	4.991204128796299
C07	BRD-K68281658-001-01-3	4.997326554969015
C08	BRD-K43351931-001-01-3	5.003095719009062
C09	BRD-K81551657-001-01-3	5.025150192866823
C10	BRD-K49109646-001-01-5	5.056764374290636
C11		
C12		
C13	BRD-K68312902-001-01-0	5.02537555617668
C14	BRD-K91078372-001-01-9	5.025322246571511
C15		
C16		
C17	BRD-K92478944-001-01-9	4.991160146561891
C18	BRD-K34922955-001-01-3	5.021714703648432
C19	BRD-K67866268-001-01-4	4.998664997953105
C20	BRD-K92682487-001-01-9	5.019129600809517
C21	BRD-K30585686-001-01-8	5.00660292307238
C22	BRD-K51796593-001-01-7	5.014659880555243
C23	BRD-K91321198-001-01-5	4.987522227450323
C24	BRD-K07678613-001-01-8	5.02969469117007
D01	BRD-K30964799-001-01-9	5.011290213739527
D02	BRD-K00914226-001-01-3	5.021591782162476
D03	BRD-K95946433-001-01-0	5.048809407618871
D04	BRD-K92894683-001-01-2	4.990170186771385
D05	BRD-K02332779-001-01-7	5.0377027608664
D06	BRD-K66518476-001-01-0	5.0303400871298
