well_position	broad_sample	conc_mmol
L08		
L09	BRD-K81665719-001-01-7	5.060564248790704
L10	BRD-K27403344-001-01-3	4.972246849147514
L11	BRD-K34495942-001-01-6	4.981767637049582
L12	BRD-K89838866-001-01-3	5.052681295881681
L13	BRD-K39341253-001-01-0	4.9895143945032645
L14	BRD-K86324038-001-01-0	5.016893437728699
L15		
L16		
N02	BRD-K69236751-001-01-2	5.012260085647148
N03	BRD-K08075306-001-01-8	5.023067723807111
N04	BRD-K49933702-001-01-9	4.995453460559122
N05	BRD-K33337505-001-01-0	5.057951451615283
N06	BRD-K20152345-001-01-2	4.983366932456807
N07	BRD-K33979639-001-01-8	5.017203017502009
N08	BRD-K54901885-001-01-7	4.985680854544151
N09		
N10		
