well_position	broad_sample	conc_mmol
A01	BRD-K35776062-001-01-2	5.007416846867149
A02	BRD-K96950016-001-01-6	5.006483290810869
A03	BRD-K15013036-001-01-7	4.976956152158345
A04	BRD-K44338067-001-01-5	5.0420926020230015
A05	BRD-K47587697-001-01-2	5.048491894302493
A06	BRD-K86938339-001-01-3	5.071522032522598
A07	BRD-K85025453-001-01-0	5.031471607404158
A08	BRD-K80232076-001-01-4	4.994530312193982
A09	BRD-K98909007-001-01-1	5.03925974042711
A10	BRD-K82814298-001-01-9	4.998119419479807
A11	BRD-K61782241-001-01-1	5.096785139466187
A12	BRD-K49595590-001-01-1	5.018177558183783
A13		
A14		
A15	BRD-K17181267-001-01-0	5.022604655684428
A16	BRD-K14413722-001-01-9	4.993619419887655
A17	BRD-K45496021-001-01-5	5.037270133475911
A18	BRD-K32519217-001-01-3	5.037717104044277
A19	BRD-K24217589-001-01-4	4.780404343747652
A20	BRD-K79382100-001-01-0	5.030506191013871
A21	BRD-K80019738-001-01-5	5.017374911716185
A22	BRD-K29711801-001-01-3	5.040383468797817
A23	BRD-K23564937-001-01-9	5.07440055877176
A24	BRD-K90915722-001-01-0	5.0707056681133595
B01	BRD-K61834309-001-01-9	5.0086396262568185
B02	BRD-K71567488-001-01-6	5.031224290872794
B03	BRD-K94172147-001-01-1	5.052963603340284
B04	BRD-K93510852-001-01-8	4.984036781625945
B05	BRD-K36026160-001-01-2	5.046386574263313
B06	BRD-K95578893-001-01-4	5.002601634694053
B07	BRD-K81954574-001-01-9	5.039408220863196
B08	BRD-K67694126-001-01-2	4.9777593761164605
B09	BRD-K39530782-001-01-8	5.016899791632564
B10	BRD-K03245480-001-01-0	4.955876119931335
B11	BRD-K73639776-001-01-2	4.787206991862049
B12	BRD-K64682090-001-01-2	5.037802705233299
B13		
B14		
B15	BRD-K61428915-001-01-6	4.968117947651483
B16	BRD-K93007240-001-01-6	5.042676784207848
B17	BRD-K02241254-001-01-4	5.039872496838871
B18	BRD-K00474848-001-01-6	4.916276873058116
B19	BRD-K64549867-001-01-4	5.071939124823905
B20	BRD-K35660899-001-01-7	5.005420453931459
B21	BRD-K33537450-001-01-0	5.013114916015578
B22	BRD-K31784555-001-01-4	5.022475471449533
B23	BRD-K77314783-001-01-9	4.9623978439193355
B24	BRD-K77931347-001-01-9	5.081193172199233
C01	BRD-K13529284-001-01-3	5.041714238822986
C02	BRD-K43467947-001-01-9	5.051715819152076
C03	BRD-K60462241-001-01-1	5.06969837209977
C04	BRD-K13626437-001-01-3	5.052138569934753
C05	BRD-K90947049-001-01-9	5.016272819965534
C06	BRD-K37556205-001-01-4	5.030146167200267
C07	BRD-K42419992-001-01-5	5.077756729392322
C08	BRD-K10562742-001-01-3	5.081132150037159
C09	BRD-K39635618-001-01-5	5.0361772694319855
C10	BRD-K10578850-001-01-7	5.030318594207796
C11		
C12		
C13	BRD-K73860091-001-01-2	4.994218524654912
C14	BRD-K27767004-001-01-2	5.083319923333131
C15		
C16		
C17	BRD-K04515815-001-01-1	5.018255689921264
C18	BRD-K53263381-001-01-2	4.995764107391039
C19	BRD-K00575273-001-01-4	5.024911681317166
C20	BRD-K22433696-001-01-9	5.004651859771012
C21	BRD-K61255273-001-01-9	4.994434390049165
C22	BRD-K39151337-001-01-3	4.998497300995204
C23	BRD-K85471465-001-01-2	5.034649793306238
C24	BRD-K80457386-001-01-2	5.0817788352135205
D01	BRD-K43518940-001-01-6	5.020828585286343
D02	BRD-K70630513-001-01-2	5.025008358449627
D03	BRD-K33130522-001-01-8	5.06395243876817
D04	BRD-K68409203-001-01-0	5.0143589143077305
D05	BRD-K36747900-001-01-8	5.010324815650911
D06	BRD-K53740625-001-01-5	5.0327626975960085
D07	BRD-K14295062-001-01-8	5.034998547232168
