well_position	broad_sample	conc_mmol
A01		
A02		
A03	BRD-A30875003-001-05-2	5.0
A04	BRD-K92974800-001-05-1	5.0
A05	BRD-K09495525-001-06-1	5.0
A06	BRD-A91937838-001-06-5	5.0
A07	BRD-A54139254-001-06-8	5.0
A08	BRD-K06075676-001-05-3	5.0
A09	BRD-K70583488-001-06-3	5.0
A10	BRD-K36807975-001-05-1	5.0
A11	BRD-K39966149-001-05-3	5.0
A12	BRD-K51897295-001-05-5	5.0
A13	BRD-A25052569-001-05-1	5.0
A14	BRD-K74277640-001-05-5	5.0
A15	BRD-A27475667-001-05-3	5.0
A16	BRD-K63456002-001-07-6	5.0
A17	BRD-K30128259-001-05-5	5.0
A18	BRD-K56050328-001-05-7	5.0
A19	BRD-K37768620-001-06-1	5.0
A20	BRD-K84443196-001-05-9	5.0
A21	BRD-K65703787-001-06-2	5.0
A22	BRD-K22729678-001-05-3	5.0
A23		
A24		
B01		
B02		
B03	BRD-K97835021-001-05-2	5.0
B04	BRD-K76671338-001-05-4	5.0
B05	BRD-K94711205-001-06-4	5.0
B06	BRD-K72304887-001-06-9	5.0
B07	BRD-K13675934-001-05-9	5.0
B08	BRD-K56414388-001-05-2	5.0
B09	BRD-K33349942-001-05-7	5.0
B10	BRD-K37570785-001-05-4	5.0
B11	BRD-K70123912-001-05-6	5.0
B12	BRD-K47032027-001-06-9	5.0
B13	BRD-K04930381-001-05-7	5.0
B14	BRD-K87157409-001-05-5	5.0
B15	BRD-K83171799-001-08-2	5.0
B16	BRD-K88263434-001-07-5	5.0
B17	BRD-A78475860-001-05-6	5.0
B18	BRD-K06455802-001-07-0	5.0
B19	BRD-K20477369-001-05-5	5.0
B20	BRD-K82532719-001-05-9	5.0
B21	BRD-K65299797-004-05-5	5.0
B22	BRD-K80403200-001-05-1	5.0
B23		
B24		
C01		
C02		
C03	BRD-K42774283-001-05-2	5.0
C04	BRD-K59840856-001-01-7	5.0
C05	BRD-A74094281-001-05-0	5.0
C06	BRD-K07398339-001-01-6	5.0
C07	BRD-K81538844-001-05-5	5.0
C08	BRD-K08799912-001-01-9	5.0
C09	BRD-K34259741-001-05-0	5.0
C10	BRD-K40094191-001-02-5	5.0
C11	BRD-K90537228-001-05-2	5.0
