well_position	broad_sample	conc_mmol
A01	BRD-K25512917-001-01-0	5.016865538803021
A02	BRD-K15444424-001-01-4	5.018151927348642
A03	BRD-K35088248-001-01-9	5.018386034017132
A04	BRD-K15792876-001-01-9	4.907660932207439
A05	BRD-K11487484-001-01-4	5.008265494275048
A06	BRD-K24206299-001-01-8	5.0475093288652415
A07	BRD-K46412655-001-01-4	5.0418249041808
A08	BRD-K22988729-001-01-3	4.98709474505354
A09	BRD-K64026092-001-01-0	5.033915763661112
A10	BRD-K04712840-001-01-3	4.967985317341985
A11	BRD-K69780027-001-01-7	4.996100904315686
A12	BRD-K84636055-001-01-7	5.019578196324709
A13		
A14		
A15	BRD-K32535831-001-01-5	5.018185341748517
A16	BRD-K30655307-001-01-8	4.970916018160409
A17	BRD-K31608682-001-01-1	5.045193066543006
A18	BRD-K28258038-001-01-1	4.987847619306087
A19	BRD-K69520171-001-01-1	5.024084675363325
A20	BRD-K25982056-001-01-6	4.955969518561436
A21	BRD-K25387295-001-01-9	5.011662644402085
A22	BRD-K74873856-001-01-9	4.952387757278363
A23	BRD-K69171646-001-01-0	5.006118760747271
A24	BRD-K85912419-001-01-2	4.975553118564637
B01	BRD-K43142490-001-01-9	5.009848113295459
B02	BRD-K23776284-001-01-8	4.9903020677397
B03	BRD-K49847771-001-01-7	5.023866282002404
B04	BRD-K31721388-001-01-9	5.02019149409443
B05	BRD-K58041870-001-01-5	5.023413554058186
B06	BRD-K11781871-001-01-1	4.9734218780219175
B07	BRD-K85917058-001-01-7	5.008653427015685
B08	BRD-K27372445-001-01-8	4.974449164755266
B09	BRD-K89089981-001-01-3	5.01215402882647
B10	BRD-K81471597-001-01-7	4.98505424982301
B11	BRD-K27335290-001-01-1	5.0158520115199385
B12	BRD-K52194153-001-01-6	4.976674797570412
B13		
B14		
B15	BRD-K50604515-001-01-9	4.978152471383599
B16	BRD-K74754874-001-01-9	5.0009998251523164
B17	BRD-K93747042-001-01-7	5.001932692824023
B18	BRD-K03254663-001-01-1	4.992939941575249
B19	BRD-K35156336-001-01-7	5.011936007807262
B20	BRD-K18801549-001-01-2	4.978250308758373
B21	BRD-K95653016-001-01-7	4.969192194848327
B22	BRD-K60862683-001-01-7	5.007588153928564
B23	BRD-K29077209-001-01-7	4.975261020032252
B24	BRD-K18084996-001-01-3	4.998731938164986
C01	BRD-K58933168-001-01-4	5.002956264389835
C02	BRD-K77207661-001-01-2	5.0057018148671055
C03	BRD-K19039785-001-01-1	5.035551969083783
C04	BRD-K62781263-001-01-5	5.026578106742931
C05	BRD-K05096562-001-01-6	4.977767185936224
C06	BRD-K42475945-001-01-5	5.018742301713778
C07	BRD-K08941280-001-01-1	4.971658416012182
C08	BRD-K09819684-001-01-0	4.987645723685317
C09	BRD-K32043305-001-01-7	4.989143435602088
C10	BRD-K50713036-001-01-8	5.001353094587945
C11		
C12		
C13	BRD-K67014046-001-01-0	4.969846121808054
C14	BRD-K75961186-001-01-2	5.040757490397231
C15		
C16		
C17	BRD-K31081052-001-01-3	4.97538839295631
C18	BRD-K20329507-001-01-0	5.060555751854057
C19	BRD-K90762344-001-01-4	4.906662060986991
C20	BRD-K60936420-001-01-7	5.0230422780590045
C21	BRD-K50477983-001-01-3	4.887381475682058
C22	BRD-K14653235-001-01-0	5.0365566769017756
C23	BRD-K37276417-001-01-3	5.12206804899803
C24	BRD-K54510565-001-01-3	5.027590699958803
D01	BRD-K26543702-001-01-3	4.737816969466701
D02	BRD-K77890526-001-01-0	5.398058015583927
D03	BRD-K98474331-001-01-3	4.995700626796727
D04	BRD-K66039243-001-01-9	4.943679699161796
D05	BRD-K43029808-001-01-5	4.9751196222863046
D06	BRD-K91575768-001-01-6	5.053876177042702
D07	BRD-K75539052-001-01-7	5.015496105425799
D08	BRD-K87712055-001-01-3	5.017495138621646
D09	BRD-K51933590-001-01-9	5.010228970888199
D10	BRD-K31575995-001-01-4	5.034390152833106
D11		
D12		
D13	BRD-K09473191-001-01-2	5.041365546004099
D14	BRD-K89142472-001-01-6	5.005980372131299
D15		
D16		
D17	BRD-K58715359-001-01-4	5.014429321670298
D18	BRD-K27137352-001-01-6	4.892663629680784
D19	BRD-K78599344-001-01-6	5.004838989368172
D20	BRD-K91576495-001-01-4	5.168047849080175
D21	BRD-K83801418-001-01-0	5.017649911896257
D22	BRD-K17765399-001-01-1	4.995977588359654
D23	BRD-K95875837-001-01-3	5.0285725906244885
D24	BRD-K87995704-001-01-9	5.034246797842765
E01		
E02		
E03	BRD-K76812105-001-01-4	5.035910282277542
E04	BRD-K52833964-001-01-8	4.999850377236354
E05	BRD-K27600134-001-01-8	4.999644625270728
E06	BRD-K33863933-001-01-7	5.006103260903821
E07	BRD-K09166899-001-01-7	4.982604496888577
E08	BRD-K00938872-001-01-9	4.970230008488751
E09		
E10		
E11	BRD-K16988512-001-01-2	4.973457571007285
E12	BRD-K39705203-001-01-7	5.009638025147591
E13	BRD-K38917645-001-01-5	4.974239798178911
E14	BRD-K05250921-001-01-5	4.9711169933618775
E15	BRD-K63086103-001-01-2	4.836252073885827
E16	BRD-K28811650-001-01-4	4.992612091701192
E17		
E18		
E19	BRD-K75779523-001-01-0	5.015832180588266
E20	BRD-K03489727-001-01-7	4.995796833351849
E21	BRD-K43918582-001-01-1	5.0557307544876355
E22	BRD-K29936219-001-01-2	4.993673032172946
E23	BRD-K76087207-001-01-0	4.990627879754408
E24	BRD-K83185986-001-01-0	5.022153483948554
F01		
F02		
F03	BRD-K89806367-001-01-4	4.963940770444197
F04	BRD-K72050226-001-01-9	4.97328549327092
F05	BRD-K82909038-001-01-2	5.008798055409128
F06	BRD-K96619480-001-01-4	5.0202776831329885
F07	BRD-K68270916-001-01-4	5.041778337861856
F08	BRD-K36847650-001-01-8	5.033795416947679
F09		
F10		
F11	BRD-K10959171-001-01-1	5.028577371334624
F12	BRD-K94888615-001-01-5	5.020214956434239
F13	BRD-K16526787-001-01-8	5.016462722652994
F14	BRD-K21635266-001-01-0	4.9879321973570185
F15	BRD-K73227372-001-01-4	4.98755333479624
F16	BRD-K18688395-001-01-8	5.107512466328598
F17		
F18		
F19	BRD-K87080232-001-01-1	4.959928966008831
F20	BRD-K45916030-001-01-1	5.030970339694982
F21	BRD-K53771043-001-01-4	4.8243088413281665
F22	BRD-K03381861-001-01-2	4.965616001143025
F23	BRD-K99048639-001-01-3	5.044557966560132
F24	BRD-K97688756-001-01-5	5.023453272756151
G01	BRD-K18345677-001-01-4	4.978013354925014
G02	BRD-K74363294-001-01-1	4.992849758882163
G03		
G04		
G05	BRD-K60758969-001-01-2	4.966095005725592
G06	BRD-K38111331-001-01-4	4.65723633125583
G07	BRD-K20530300-001-01-2	5.0237214404424115
G08	BRD-K80483148-001-01-7	5.010746761253667
G09	BRD-K36997940-001-01-1	5.022715216048874
G10	BRD-K69740275-001-01-0	5.005077678660557
G11	BRD-K29903249-001-01-6	5.0458404553371174
G12	BRD-K51577368-001-01-4	5.032539257565197
G13	BRD-K13672060-001-01-1	5.041288705557842
G14	BRD-K02329600-001-01-8	5.047741889493971
G15	BRD-K57830670-001-01-4	4.962017932404827
G16	BRD-K90460185-001-01-7	4.992530917070532
G17	BRD-K84586608-001-01-6	4.989755013223605
G18	BRD-K41347678-001-01-0	4.973999916063884
G19		
G20		
G21	BRD-K60192542-001-01-0	5.013817354825017
G22	BRD-K52532740-001-01-7	5.046877794377552
G23	BRD-K02987495-001-01-1	5.293031402978999
G24	BRD-K84310612-001-01-5	4.977229101291947
H01	BRD-K93051667-001-01-8	5.0228753820184115
H02	BRD-K41202439-001-01-7	5.032112209487773
H03		
H04		
H05	BRD-K69355244-001-01-5	4.993844029117225
H06	BRD-K98264372-001-01-8	4.984652012827418
H07	BRD-K52054012-001-01-3	4.982157694247112
H08	BRD-K20184768-001-01-3	4.984266021165411
H09	BRD-K08433493-001-01-2	5.053791484820952
H10	BRD-K80630598-001-01-8	5.055442126318909
H11	BRD-K65774385-001-01-0	5.0258639959037055
H12	BRD-K98086832-001-01-9	4.964677283528985
H13	BRD-K68056389-001-01-5	5.026735558784327
H14	BRD-K93927229-001-01-0	5.001029486625562
H15	BRD-K47535493-001-01-7	4.98150409731168
H16	BRD-K11696795-001-01-4	5.018753264623138
H17	BRD-K34739404-001-01-8	4.976294984451725
H18	BRD-K69073616-001-01-4	5.002125421394157
H19		
H20		
H21	BRD-K47841020-001-01-1	4.987183641474442
H22	BRD-K44131977-001-01-3	5.0063820815304805
H23	BRD-K96637144-001-01-4	5.0035822767468785
H24	BRD-K18181387-001-01-4	4.997919341641812
I01	BRD-K46107062-001-01-7	5.01764426470436
I02	BRD-K77601667-001-01-0	5.04117963451631
I03	BRD-K74987024-001-01-4	4.964233126209435
I04	BRD-K50162138-001-01-5	5.030506486906397
I05		
I06		
I07	BRD-K01668149-001-01-8	5.034965364021268
I08	BRD-K25905181-001-01-5	5.022933703660128
I09	BRD-K78493876-001-01-8	5.019168146844755
I10	BRD-K09721398-001-01-5	5.030909040900171
I11	BRD-K60678662-001-01-2	5.029180275736694
I12	BRD-K26647686-001-01-2	5.0198512161866855
I13	BRD-K11095218-001-01-8	5.001831463437525
I14	BRD-K71427375-001-01-9	5.033560329055986
I15	BRD-K74779337-001-01-7	5.190123257506748
I16	BRD-K20160406-001-01-1	4.9678336109848376
I17	BRD-K95913506-001-01-2	4.97264364031637
