well_position	broad_sample	conc_mmol
A01	BRD-K23232523-001-01-3	5.033502287480181
A02	BRD-K50788885-001-01-2	5.012948295168552
A03	BRD-K21143905-001-01-2	5.004115917245474
A04	BRD-K50677542-001-01-2	5.054648652960754
A05	BRD-K29756429-001-01-0	5.09159073329578
A06	BRD-K24020784-001-01-5	4.966878950937252
A07	BRD-K56776985-001-01-0	5.028300989693194
A08	BRD-K50603336-001-01-8	4.986736723747819
A09	BRD-K82506716-001-01-5	5.007128995857101
A10	BRD-K85546819-001-01-4	5.013715060606249
A11	BRD-K96779993-001-01-6	5.015393815699309
A12	BRD-K64165176-001-01-5	5.03191652668245
A13		
A14		
A15	BRD-K68149575-001-01-2	4.994676334365519
A16	BRD-K87447060-001-01-9	5.098447915042581
A17	BRD-K28314528-001-01-9	4.945732964358756
A18	BRD-K11990377-001-01-7	5.021862425466803
A19	BRD-K28347985-001-01-5	5.033115922026775
A20	BRD-K48046422-001-01-0	5.035403394712509
A21	BRD-K06203932-001-01-0	5.070666227353448
A22	BRD-K03884263-001-01-9	5.0064264045653974
A23	BRD-K38081867-001-01-1	5.013569230715776
A24	BRD-K19672435-001-01-3	4.9673151440322245
B01	BRD-K34059927-001-01-9	5.019742129363905
B02	BRD-K49744949-001-01-3	5.051641541564614
B03	BRD-K81457218-001-01-5	5.138568019286215
B04	BRD-K59960811-001-01-7	4.994912382825561
B05	BRD-K76691746-001-01-7	5.052088118292044
B06	BRD-K18316646-001-01-3	4.98947465187154
B07	BRD-K77875023-001-01-9	5.0431511512104645
B08	BRD-K39498165-001-01-5	5.048612911405313
B09	BRD-K52017042-001-01-4	5.023739576687755
B10	BRD-K20809650-001-01-6	5.006280551906322
B11	BRD-K69879051-001-01-6	5.060450267413253
B12	BRD-K62584372-001-01-1	4.9752464105284275
B13		
B14		
B15	BRD-K25226763-001-01-2	4.99254485730278
B16	BRD-K21479004-001-01-0	5.038760154574824
B17	BRD-K41026056-001-01-2	5.040858525240955
B18	BRD-K64571715-001-01-2	4.983352509671158
B19	BRD-K77101974-001-01-9	5.002128656173041
B20	BRD-K37219127-001-01-4	5.221921368700975
B21	BRD-K38752276-001-01-2	5.030687481564949
B22	BRD-K19411393-001-01-6	4.981857679509009
B23	BRD-K47349976-001-01-9	5.119611753655923
B24	BRD-K41327620-001-01-1	4.9987224724364
C01	BRD-K53931904-001-01-2	5.010657940823908
C02	BRD-K12343830-001-01-9	5.073006534693538
C03	BRD-K74767736-001-01-9	5.073062440976996
C04	BRD-K17060750-001-01-0	5.053307301735476
C05	BRD-K85907501-001-01-1	4.9871103305383295
C06	BRD-K04116560-001-01-5	4.996460186299114
C07	BRD-K94452277-001-01-9	5.028531123702504
C08	BRD-K78262424-001-01-4	5.021646285960313
C09	BRD-K77591784-001-01-1	5.0092942523518404
C10	BRD-K32370845-001-01-1	4.984361952660181
C11		
C12		
C13	BRD-K62800316-001-01-0	5.032034971629892
C14	BRD-K69294714-001-01-7	5.0341646882940845
C15		
C16		
C17	BRD-K23326916-001-01-8	5.013942800230196
C18	BRD-K93374700-001-01-3	3.458780185507175
C19	BRD-K18856772-001-01-4	3.141483922504888
C20	BRD-K32960568-001-01-4	4.25839856652526
C21	BRD-K06398048-001-01-9	3.738785060699744
C22	BRD-K00611112-001-01-2	5.003913483603123
C23	BRD-K96101240-001-01-4	5.015841112172446
C24	BRD-K51398207-001-01-0	4.961968200755804
D01	BRD-K97805186-001-01-5	4.971565859845294
D02	BRD-K36099605-001-01-2	5.040645117813247
D03	BRD-K42526449-001-01-6	4.991575794607779
D04	BRD-K75657700-001-01-3	5.145337747114115
D05	BRD-K98944347-001-01-7	5.041277847721308
D06	BRD-K11117868-001-01-3	4.989879166297527
D07	BRD-K79213964-001-01-2	5.035596799347285
D08	BRD-K42091424-001-01-0	4.981076067105255
D09	BRD-K03886176-001-01-0	5.001201626972349
D10	BRD-K01022714-001-01-3	4.997749207770781
D11		
D12		
D13	BRD-K14599588-001-01-8	4.974615272812733
D14	BRD-K45421483-001-01-4	4.942650148005932
D15		
D16		
D17	BRD-K16717067-001-01-4	4.980433215321484
D18	BRD-K30812092-001-01-4	4.996012858674212
D19	BRD-K73442516-001-01-6	5.020145775790961
D20	BRD-K75065750-001-01-8	5.015000893428459
D21	BRD-K71870778-001-01-3	5.040512632960292
D22	BRD-K21997380-001-01-5	5.029633148110622
D23	BRD-K41322154-001-01-6	5.001927449154051
D24	BRD-K33805195-001-01-1	4.996187757701156
E01		
E02		
E03	BRD-K76706127-001-01-2	5.0218663958074305
E04	BRD-K09587429-001-01-3	4.995801345310157
E05	BRD-K18313650-001-01-3	5.034404919226274
E06	BRD-K84170953-001-01-0	4.985756239731817
E07	BRD-K48129913-001-01-0	5.03254408239649
E08	BRD-K54712090-001-01-9	4.9848608014190186
E09		
E10		
E11	BRD-K63626200-001-01-7	5.038470056999028
E12	BRD-K61431055-001-01-0	5.041784606446896
E13	BRD-K19776718-001-01-0	4.927030264520319
E14	BRD-K69387464-001-01-1	4.984387007992194
E15	BRD-K24124047-001-01-8	5.0647180449713805
E16	BRD-K38131403-001-01-5	5.057542576190253
E17		
E18		
E19	BRD-K61134709-001-01-0	5.0671151473816565
E20	BRD-K83815133-001-01-4	5.009393487536954
E21	BRD-K07390518-001-01-6	5.419332094538905
