well_position	broad_sample	conc_mmol
A01	BRD-K73228437-001-01-5	5.027750267701273
A02	BRD-K82779934-001-01-4	4.996838394130901
A03	BRD-K27433204-001-01-9	4.96153135050962
A04	BRD-K08477148-001-01-8	5.0129793336840995
A05	BRD-K17427497-001-01-9	4.997220285436939
A06	BRD-M58692868-001-01-7	4.981577751101282
A07	BRD-M22422412-001-01-3	4.994050369338117
A08	BRD-K08171986-001-01-2	4.684532357815979
A09	BRD-K23051555-001-01-8	5.172478165872297
A10	BRD-K80201761-001-01-9	5.016758606145556
A11	BRD-K24680618-001-01-8	5.007466763990025
A12	BRD-K49620695-001-01-1	5.017108919652248
A13		
A14		
A15	BRD-K01520647-001-01-8	5.027502567984425
A16	BRD-K92399508-001-01-5	5.01849020829713
A17	BRD-K32503834-001-01-0	5.0520698853973585
A18	BRD-K82494420-001-01-1	4.96478330847008
A19	BRD-K84673192-001-01-4	5.028178406742721
A20	BRD-K89960068-001-01-1	5.019598906340282
A21	BRD-K77318689-001-01-5	4.964572743530669
A22	BRD-K86578973-001-01-8	5.004837885160739
A23	BRD-K89507938-001-01-8	4.995095691347838
A24	BRD-K45466167-001-01-2	4.962561339343164
B01	BRD-K46811158-001-01-9	4.996755063299502
B02	BRD-K94081674-001-01-5	5.0065178879990695
B03	BRD-K85656047-001-01-5	5.039437177015928
B04	BRD-K83183082-001-01-8	5.029057065402177
B05	BRD-K51147043-001-01-9	4.996421474994406
B06	BRD-K25736729-001-01-3	5.013323887524581
B07	BRD-K59352217-001-01-7	4.99251728621079
B08	BRD-K22863062-001-01-3	5.0227647972019565
B09	BRD-K85568664-001-01-4	5.034256643038421
B10	BRD-K85072179-001-01-5	5.021822416064669
B11	BRD-M20534100-001-01-4	5.031063879988559
B12	BRD-M51208417-001-01-5	5.041072982633523
B13		
B14		
B15	BRD-K34007913-001-01-4	4.998260886418937
B16	BRD-K86684694-001-01-2	5.010725996631872
B17	BRD-K13417398-001-01-4	5.037596204907992
B18	BRD-K52379384-001-01-4	4.991943708389576
B19	BRD-K84307821-001-01-8	5.013709457854831
B20	BRD-K82332258-001-01-0	4.988312032418363
B21	BRD-K76991985-001-01-1	4.95798259722417
B22	BRD-K24522647-001-01-7	5.06045046256146
B23	BRD-K82150563-001-01-6	5.054364030630213
B24	BRD-K74530260-001-01-5	5.025411782414737
C01	BRD-K42365464-001-01-9	4.9971847463081405
C02	BRD-K56325098-001-01-0	5.015004581204674
C03	BRD-K74732057-001-01-4	4.96726656853119
C04	BRD-K15420741-001-01-0	5.0017555235376685
C05	BRD-M31871110-001-01-5	4.975692313550048
C06	BRD-M69929484-001-01-4	4.996390688174321
C07	BRD-K07591847-001-01-1	5.000245968649706
C08	BRD-K05649470-001-01-3	5.0119429467272285
C09	BRD-K46118045-001-01-6	5.009859739001887
C10	BRD-K96779965-001-01-0	5.044004210323612
C11		
C12		
C13	BRD-K49383373-001-01-5	5.034346897168306
C14	BRD-K41215666-001-01-3	5.018908171652741
C15		
C16		
C17	BRD-K46017924-001-01-6	5.0449477029137
C18	BRD-K19593593-001-01-9	4.969260881839906
C19	BRD-K27237215-001-01-1	5.008329210910468
C20	BRD-K41767152-001-01-4	5.0123327814591265
C21	BRD-K22846014-001-01-7	5.046807576525007
C22	BRD-K40425733-001-01-8	4.998954413931646
C23	BRD-K47663354-001-01-5	5.050918178066335
C24	BRD-K20954269-001-01-3	5.0013082086477665
D01	BRD-K93680063-001-01-4	5.004801997558659
D02	BRD-K75990896-001-01-2	4.978409673513105
D03	BRD-M92802283-001-01-7	5.0235166169204835
D04	BRD-M40773246-001-01-9	5.047299362249314
D05	BRD-K14336497-001-01-5	5.0742760870531995
D06	BRD-K75882457-001-01-2	4.967176015605607
D07	BRD-M73564418-001-01-4	5.031007983110511
D08	BRD-M95331451-001-01-0	4.963266202047885
D09	BRD-M69191681-001-01-2	4.992322687204014
D10	BRD-M18345234-001-01-8	5.035985792860935
D11		
D12		
D13	BRD-K28149578-001-01-8	5.014874954525901
D14	BRD-K99786514-001-01-8	5.0305091877686845
D15		
D16		
D17	BRD-K43407975-001-01-0	5.016524068987388
D18	BRD-K74066682-001-01-0	5.016982984178974
D19	BRD-K97165733-001-01-2	5.0567736758801995
D20	BRD-K25755601-001-01-6	5.039977351931943
D21	BRD-K99327410-001-01-6	4.9535034980669606
D22	BRD-K58129723-001-01-7	5.047873127336112
D23	BRD-K88990907-001-01-4	5.039092249578111
D24	BRD-K93406741-001-01-4	5.00904215199163
E01		
E02		
E03	BRD-K08707982-001-01-7	5.063864380729712
E04	BRD-K67086788-001-01-0	5.006182668981077
E05	BRD-K65729053-001-01-5	4.987470709153536
E06	BRD-K89332300-001-01-1	4.987932569016714
E07	BRD-K32106123-001-01-2	5.162396970999364
E08	BRD-K87688096-001-01-6	5.048534654977309
E09		
E10		
E11	BRD-K43036943-001-01-6	5.0282728808675206
E12	BRD-K97865175-001-01-2	5.0110810535878
E13	BRD-K43771394-001-01-2	5.037796995372098
E14	BRD-K35562235-001-01-8	5.043530330511702
E15	BRD-M12376605-001-01-0	4.9987888942063625
E16	BRD-M08461891-001-01-9	4.993766350639825
E17		
E18		
E19	BRD-K58524976-001-01-3	5.050693324529905
E20	BRD-K54565270-001-01-3	4.85578593706817
E21	BRD-K93681700-001-01-1	5.064446519779279
E22	BRD-M53302603-001-01-8	5.046706621164716
E23	BRD-M31111440-001-01-7	4.9708940756006275
E24	BRD-K43411248-001-01-3	4.978183814183556
F01		
F02		
F03	BRD-K69493165-001-01-9	5.029242109713646
F04	BRD-K19645992-001-01-4	5.032047334921065
F05	BRD-K82019527-001-01-8	5.014794341689891
F06	BRD-K49640920-001-01-6	5.023269959026383
F07	BRD-K59689930-001-01-8	5.017700590188225
F08	BRD-K19073426-001-01-5	4.997518661549047
F09		
F10		
F11	BRD-K62902932-001-01-8	5.008239628503972
F12	BRD-K65160163-001-01-0	5.029050228013848
F13	BRD-K58679476-001-01-0	5.018557789580108
F14	BRD-M88324697-001-01-8	4.904797393709789
F15	BRD-M88429329-001-01-1	4.966455213851744
F16	BRD-M51239075-001-01-3	5.058563535299617
F17		
F18		
F19	BRD-M54814689-001-01-8	5.005149023351154
F20	BRD-K04147035-001-01-7	4.988235629153257
F21	BRD-K55251364-001-01-6	5.033944465840283
F22	BRD-K90496835-001-01-5	5.004463452695623
F23	BRD-K86654865-001-01-8	5.015218238536934
F24	BRD-M94053246-001-01-1	4.99337156390119
G01	BRD-K62123687-001-01-8	4.997182948389229
G02	BRD-K68908437-001-01-9	5.077198638981194
G03		
G04		
G05	BRD-K20191348-001-01-7	5.007021299418594
G06	BRD-K78247419-001-01-2	4.992058811080372
G07	BRD-K09927308-001-01-7	4.992539328277899
G08	BRD-K90562112-001-01-8	5.075103479745112
G09	BRD-K79900369-001-01-5	5.018889432522386
G10	BRD-K04061325-001-01-9	4.951273506607911
G11	BRD-K54022924-001-01-5	5.060065620071286
G12	BRD-K09416407-001-01-1	4.9809653282004245
G13	BRD-K12805419-001-01-6	5.006981729508841
G14	BRD-K01798544-001-01-4	5.030451531724243
G15	BRD-K50670216-001-01-2	5.015961826472316
G16	BRD-K16794723-001-01-9	5.014957531095884
G17	BRD-M80240720-001-01-5	4.9973847571094705
G18	BRD-M70861773-001-01-6	5.017932378788892
G19		
G20		
G21	BRD-K23091084-001-01-4	4.993480938396301
G22	BRD-K34940426-001-01-6	5.045787429315624
G23	BRD-K04643052-001-01-3	4.978235039809509
G24	BRD-K15912020-001-01-8	5.035296797617901
H01	BRD-M28080892-001-01-2	5.015007196845284
H02	BRD-M95763088-001-01-5	5.007921088118586
H03		
H04		
H05	BRD-M29192968-001-01-3	5.041803830748793
H06	BRD-M45350951-001-01-6	5.029439087498904
H07	BRD-K41326905-001-01-9	5.012148257817467
H08	BRD-K88995397-001-01-0	5.017063519676577
H09	BRD-K18481678-001-01-6	5.008847910390181
H10	BRD-K05643885-001-01-5	4.997818154723811
H11	BRD-K64133040-001-01-7	4.917284151190745
H12	BRD-K21216453-001-01-2	4.984272644357543
H13	BRD-K66860235-001-01-8	5.020529662874308
H14	BRD-K09880340-001-01-8	4.991483909617396
H15	BRD-K09876067-001-01-7	4.976837957637578
H16	BRD-K14302953-001-01-4	5.051006050424778
H17	BRD-K50570214-001-01-6	4.972557191289102
H18	BRD-K19054042-001-01-9	4.982561003536923
H19		
H20		
H21	BRD-K05717370-001-01-9	5.0170247670197705
H22	BRD-K87833465-001-01-1	5.0307654439245315
H23	BRD-K97031447-001-01-3	5.0315420995997275
H24	BRD-K14356681-001-01-9	4.9762068281386425
I01	BRD-K27113545-001-01-5	4.840894558291129
I02	BRD-K13094522-001-01-0	5.041417562283663
I03	BRD-K85727265-001-01-9	4.988908577197007
I04	BRD-K80313395-001-01-6	4.9781409581684795
I05		
I06		
I07	BRD-K51640940-001-01-7	5.010121232212223
I08	BRD-K73517214-001-01-0	5.029444973638354
I09	BRD-M76499661-001-01-4	4.993521502853284
I10	BRD-M23605671-001-01-8	5.011777204246965
I11	BRD-K51826244-001-01-5	4.995344845220684
I12	BRD-K33064169-001-01-7	5.035340302020988
I13	BRD-K66602457-001-01-5	5.04478430418586
I14	BRD-K08394807-001-01-7	5.025701115500351
I15	BRD-K38370145-001-01-2	4.976296339363761
I16	BRD-K68303822-001-01-6	5.006868642920576
I17	BRD-K29802265-001-01-9	5.003591684038945
I18	BRD-K45525014-001-01-0	5.023672094912795
I19	BRD-K90004145-001-01-2	4.985400174293233
I20	BRD-K71533863-001-01-3	5.033572192171694
I21		
I22		
I23	BRD-K43179840-001-01-8	5.003011354274572
I24	BRD-K15989099-001-01-2	5.049760725327391
J01	BRD-K21230248-001-01-3	5.021827200289179
J02	BRD-K31122916-001-01-1	5.005342552648876
J03	BRD-K00697836-001-01-6	5.0162469969336465
J04	BRD-K46751125-001-01-7	5.026399877301612
J05		
J06		
J07	BRD-K74835229-001-01-8	4.9577176404068775
J08	BRD-K39779204-001-01-1	5.016485342718735
J09	BRD-K41341398-001-01-2	4.991809236213491
J10	BRD-K37284732-001-01-5	4.990126560490065
J11	BRD-K62395041-001-01-3	4.994949571177575
J12	BRD-K83058591-001-01-6	4.983765521928794
J13	BRD-K53193280-001-01-3	4.787522017524556
J14	BRD-K26199553-001-01-4	4.988636427022297
J15	BRD-K69521358-001-01-4	4.988534542545024
J16	BRD-K99299141-001-01-3	4.930571840625362
J17	BRD-M09121311-001-01-0	5.005914586211751
J18	BRD-M17304464-001-01-7	5.004721117610947
J19	BRD-K59455917-001-01-1	5.039791560382387
J20	BRD-K78845122-001-01-1	4.99328753112795
J21		
J22		
