well_position	broad_sample	conc_mmol
A01	BRD-K90382497-001-01-6	4.999999999999999
A02	BRD-K92723993-066-02-9	4.999999999999999
A03	BRD-K07762753-001-03-6	25.0
A04	BRD-K09991945-001-02-0	6.3500000000000005
A05	BRD-K37312348-001-05-1	7.650000000000003
A06	BRD-K46678324-001-03-7	25.0
A07	BRD-K67860401-001-02-3	8.1
A08	BRD-K52620403-001-01-8	6.249999999999998
A09	BRD-K68336408-001-03-4	7.899999999999999
A10	BRD-K72703948-001-01-0	4.999999999999999
A11	BRD-K93201660-001-05-7	11.999999999999996
A12	BRD-A36151937-001-01-2	5.0
A13		
A14		
A15	BRD-A47633927-001-01-8	5.0
A16	BRD-A68039575-001-02-5	5.0
A17	BRD-A75455249-001-02-0	10.857331365232112
A18	BRD-K01555864-001-02-8	5.0
A19	BRD-K09497549-001-03-6	4.342932546092845
A20	BRD-K14536225-001-02-7	4.999999999999999
A21	BRD-K15086322-103-01-0	5.0
A22	BRD-K17610834-001-01-2	10.599999999999996
A23	BRD-K23623876-001-01-6	4.999999999999999
A24	BRD-K36377456-001-02-0	5.0
B01	BRD-K36395411-003-01-4	4.999999999999999
B02	BRD-K38370968-001-01-6	4.999999999999999
B03	BRD-K41160163-001-01-9	5.0
B04	BRD-K42095107-001-02-3	4.999999999999999
B05	BRD-K43797669-001-02-3	5.0
B06	BRD-K45988865-001-01-0	5.0
B07	BRD-K49061529-001-01-0	5.0
B08	BRD-K56057104-001-02-9	5.0
B09	BRD-K59331372-001-01-2	5.0
B10	BRD-K59339270-001-01-8	5.0
B11	BRD-K60690191-003-02-1	4.999999999999999
B12	BRD-K61177364-003-01-1	4.999999999999999
B13		
B14		
B15	BRD-K61220632-001-02-7	4.999999999999999
B16	BRD-K61236135-001-03-3	1.6078921262599861
B17	BRD-K61250553-001-02-9	5.2406779240341494
B18	BRD-K61269089-001-01-4	4.999999999999999
B19	BRD-K61271364-001-02-4	4.999999999999999
B20	BRD-K61323504-001-02-4	4.999999999999999
B21	BRD-K61463582-001-02-3	4.999999999999999
B22	BRD-K61496577-001-03-8	2.436341286803898
B23	BRD-K61590534-001-01-4	5.0
B24	BRD-K61734568-003-01-3	4.999999999999999
C01	BRD-K61737877-001-01-6	5.0
C02	BRD-K61831307-003-02-1	5.0
C03	BRD-K61951118-001-01-2	4.999999999999999
C04	BRD-K62008436-001-03-1	1.1710888974284674
C05	BRD-K62056274-001-01-9	4.999999999999999
C06	BRD-K62085719-066-01-4	4.999999999999999
C07	BRD-K62206109-303-01-1	4.999999999999999
C08	BRD-K62221994-001-01-8	4.999999999999999
C09	BRD-K62240499-001-02-6	5.0
C10	BRD-K62289640-003-01-9	5.0
C11		
C12		
C13	BRD-K62310379-001-03-0	1.9977192055811632
C14	BRD-K62326629-001-02-6	5.0
C15		
C16		
C17	BRD-K62353524-001-01-8	5.0
C18	BRD-K62363391-001-04-1	5.0
C19	BRD-K62456038-001-01-8	5.0
C20	BRD-K62537556-001-01-7	5.0
C21	BRD-K62562723-003-01-9	5.0
C22	BRD-K62581435-001-01-2	4.999999999999999
C23	BRD-K62607865-001-03-0	2.296565729387667
C24	BRD-K62609077-001-02-2	3.054607150945306
D01	BRD-K62810658-001-05-6	9.353510776666148
D02	BRD-K62929068-001-01-7	11.1
D03	BRD-K62949423-001-02-3	4.999999999999999
D04	BRD-K62996583-001-03-8	2.034111205230612
D05	BRD-K63089472-001-02-7	0.5
D06	BRD-K63150726-001-01-3	4.999999999999999
D07	BRD-K63151507-001-01-6	5.0
D08	BRD-K63165456-001-03-3	3.8261275999780517
D09	BRD-K63430059-001-03-2	5.0
D10	BRD-K63504947-001-05-5	4.999999999999999
D11		
D12		
D13	BRD-K63516691-001-01-6	5.0
D14	BRD-K63533170-001-01-1	4.999999999999999
D15		
D16		
D17	BRD-K63606607-001-01-8	4.999999999999999
D18	BRD-K63630713-001-04-3	5.0
D19	BRD-K63750851-001-03-3	5.0
D20	BRD-K63758740-001-02-3	4.999999999999999
D21	BRD-K63784565-001-02-1	5.0
D22	BRD-K63792901-075-01-3	4.999999999999999
D23	BRD-K63828191-003-07-3	4.999999999999999
D24	BRD-K63861289-001-03-0	5.0
E01		
E02		
E03	BRD-K63874012-103-01-5	4.999999999999999
E04	BRD-K63913457-001-02-7	0.5
E05	BRD-K63938928-001-02-5	5.0
E06	BRD-K63945320-001-02-4	5.0
E07	BRD-K63979671-001-03-6	3.1021576499145596
E08	BRD-K64044582-001-02-8	0.49999999999999983
E09		
E10		
E11	BRD-K64157027-003-01-9	4.999999999999999
E12	BRD-K64178227-001-01-7	9.55
E13	BRD-K64236792-002-03-2	3.5673986849854957
E14	BRD-K64245000-001-01-7	4.999999999999999
E15	BRD-K64246525-001-01-1	4.999999999999999
E16	BRD-K64341947-003-01-6	4.999999999999999
E17		
E18		
E19	BRD-K64400208-001-01-8	5.0
E20	BRD-K64402243-001-01-1	4.999999999999999
E21	BRD-K64659768-001-04-5	2.4787311236569054
E22	BRD-K64670467-001-01-2	5.0
E23	BRD-K64698045-001-02-2	4.999999999999999
E24	BRD-K64729807-001-02-3	0.49999999999999983
F01		
F02		
F03	BRD-K64755930-003-01-6	5.0
F04	BRD-K64862097-001-03-9	2.656312973543703
F05	BRD-K64874225-001-01-3	5.0
F06	BRD-K64994968-001-03-6	3.180037505362338
F07	BRD-K65146499-001-04-8	4.3804635879658855
F08	BRD-K65207153-001-02-9	0.5
F09		
F10		
F11	BRD-K65285700-001-01-5	4.999999999999999
F12	BRD-K65417056-003-03-6	3.679406267456484
F13	BRD-K65503129-001-01-4	5.0
F14	BRD-K65508953-001-05-5	3.073547659597958
F15	BRD-K65639003-001-02-5	4.999999999999999
F16	BRD-K65667145-001-04-1	5.0
F17		
F18		
F19	BRD-K65786282-001-02-6	4.999999999999999
F20	BRD-K65814004-001-02-3	8.957478812248343
F21	BRD-K65856711-001-01-0	5.0
F22	BRD-K66089377-001-02-0	4.999999999999999
F23	BRD-K66093087-001-01-5	4.999999999999999
F24	BRD-K66206289-003-03-1	2.6743958847251923
G01	BRD-K66295376-001-02-4	4.999999999999999
G02	BRD-K66353228-001-05-4	5.93188769275669
G03		
G04		
G05	BRD-K66404838-003-03-8	2.5386875675798626
G06	BRD-K66416915-300-01-2	4.999999999999999
G07	BRD-K66643401-001-02-4	5.0
G08	BRD-K66707493-001-02-6	4.999999999999999
G09	BRD-K66715657-001-01-3	5.0
G10	BRD-K66782112-001-01-2	5.0
G11	BRD-K66874953-001-02-7	8.72929655277984
G12	BRD-K66898851-001-03-7	3.0090621517574743
G13	BRD-K66944906-001-02-6	4.999999999999999
G14	BRD-K67013324-001-01-5	5.0
G15	BRD-K67016489-003-02-3	2.9254328236371228
G16	BRD-K67017579-001-13-3	5.0
G17	BRD-K67043667-001-04-1	4.755577126853406
G18	BRD-K67080878-001-05-5	4.999999999999999
G19		
G20		
G21	BRD-K67102207-236-01-0	4.999999999999999
G22	BRD-K67217586-001-02-3	4.999999999999999
G23	BRD-K67261995-001-03-4	0.8773763233225804
G24	BRD-K67277431-002-03-0	2.5353440910687484
H01	BRD-K67298865-001-02-5	6.503854548421249
H02	BRD-K67352070-364-01-5	4.999999999999999
H03		
H04		
H05	BRD-K67439147-001-01-7	4.999999999999999
H06	BRD-K67445247-001-01-3	4.999999999999999
H07	BRD-K67511046-003-03-7	2.748496517435033
H08	BRD-K67537649-001-01-1	4.999999999999999
H09	BRD-K67556876-001-03-1	6.840455273341173
H10	BRD-K67563174-001-04-4	5.0
H11	BRD-K67601717-001-02-0	5.0
H12	BRD-K67680372-003-01-8	4.999999999999999
H13	BRD-K67783091-001-05-5	4.999999999999999
H14	BRD-K67831364-003-01-7	4.999999999999999
H15	BRD-K68002543-003-02-6	5.0
H16	BRD-K68075732-001-03-5	3.754654645363857
H17	BRD-K68095457-001-04-4	4.999999999999999
H18	BRD-K68103045-001-01-1	4.999999999999999
H19		
H20		
H21	BRD-K68143200-001-04-2	4.999999999999999
H22	BRD-K68185022-001-02-3	2.189619661313133
