well_position	broad_sample	mmoles_per_liter	solvent
A01			DMSO
A02			DMSO
A03	BRD-K35911906-001-06-4	5.0	DMSO
A04	BRD-K92039714-001-05-8	5.0	DMSO
A05	BRD-K31520182-001-05-4	5.0	DMSO
A06	BRD-K78659179-001-05-9	5.0	DMSO
A07	BRD-K48356852-001-05-3	5.0	DMSO
A08	BRD-A41298308-001-04-9	5.0	DMSO
A09	BRD-K04357662-001-04-6	5.0	DMSO
A10	BRD-A56061970-001-06-5	5.0	DMSO
A11	BRD-A74588876-001-05-2	5.0	DMSO
A12	BRD-K17819647-001-05-7	5.0	DMSO
A13	BRD-K00882769-001-05-6	5.0	DMSO
A14	BRD-K65416179-001-05-9	5.0	DMSO
A15	BRD-A20320131-001-05-6	5.0	DMSO
A16	BRD-K48496310-001-05-3	5.0	DMSO
A17	BRD-K22198931-001-05-4	5.0	DMSO
A18	BRD-K82210234-001-05-8	5.0	DMSO
A19	BRD-K88060792-001-06-3	5.0	DMSO
A20	BRD-K79408225-001-05-4	5.0	DMSO
A21	BRD-K27123305-001-05-5	5.0	DMSO
A22	BRD-K64449654-001-05-5	5.0	DMSO
A23			DMSO
A24			DMSO
B01			DMSO
B02			DMSO
B03	BRD-K02090812-001-06-9	5.0	DMSO
B04	BRD-K92411514-001-05-1	5.0	DMSO
B05	BRD-A33105987-001-05-1	5.0	DMSO
B06	BRD-A58851360-001-05-7	5.0	DMSO
B07	BRD-K47910511-001-05-1	5.0	DMSO
B08	BRD-K10852405-001-05-7	5.0	DMSO
B09	BRD-K88583892-001-05-5	5.0	DMSO
B10	BRD-A46326708-001-05-6	5.0	DMSO
B11	BRD-A71649063-001-05-8	5.0	DMSO
B12	BRD-K15626441-001-05-6	5.0	DMSO
B13	BRD-K96435577-001-05-0	5.0	DMSO
B14	BRD-A54668105-001-05-9	5.0	DMSO
B15	BRD-A81007728-001-05-4	5.0	DMSO
B16	BRD-K12513553-001-06-1	5.0	DMSO
B17	BRD-K77709544-001-08-5	5.0	DMSO
B18	BRD-K64205686-001-06-1	5.0	DMSO
B19	BRD-K45471681-001-04-3	5.0	DMSO
B20	BRD-K13424486-001-05-4	5.0	DMSO
B21	BRD-A68766327-001-06-5	5.0	DMSO
B22	BRD-K74505281-001-05-3	5.0	DMSO
B23			DMSO
B24			DMSO
C01			DMSO
C02			DMSO
C03	BRD-A14828191-001-06-1	5.0	DMSO
