well_position	broad_sample	mmoles_per_liter	solvent
A01	BRD-K08693008-001-01-9	4.966440311323019	DMSO
A02	BRD-K63982890-001-01-9	5.026268262927769	DMSO
A03	BRD-K41006887-001-01-9	4.937077568131599	DMSO
A04	BRD-K06226868-001-01-9	5.04249921554326	DMSO
A05	BRD-K80296876-001-01-1	5.028777114733081	DMSO
A06	BRD-K31616862-001-01-6	4.99101064322252	DMSO
A07	BRD-K53814023-001-01-6	4.87164696533115	DMSO
A08	BRD-K47348275-001-01-9	4.98070365912643	DMSO
A09	BRD-K65910757-001-01-0	4.997906280103231	DMSO
A10	BRD-K41492504-001-01-4	5.021515469975	DMSO
A11	BRD-K19764912-001-01-0	5.141598255852941	DMSO
A12	BRD-K75192396-001-01-0	4.995141099731	DMSO
A13			DMSO
A14			DMSO
A15	BRD-K66868536-001-01-7	5.01437254233006	DMSO
A16	BRD-K98953112-001-01-1	5.06909998809299	DMSO
A17	BRD-K57359365-001-01-4	5.13667171138371	DMSO
A18	BRD-K18437398-001-01-7	5.02430309245322	DMSO
A19	BRD-K39406901-001-01-7	4.8896777153813	DMSO
A20	BRD-K76578941-001-01-9	4.9860348990061	DMSO
A21	BRD-K67843691-001-01-0	5.02673857563538	DMSO
A22	BRD-K31614544-001-01-7	5.03947620247011	DMSO
A23	BRD-K95575699-001-01-6	5.00879133652951	DMSO
A24	BRD-K12784613-001-01-7	5.0415677333421	DMSO
B01	BRD-K56344669-001-01-0	5.046348350443671	DMSO
B02	BRD-K08705996-001-01-5	4.97009924542588	DMSO
B03	BRD-K49401787-001-01-5	4.96265075231632	DMSO
B04	BRD-K45974539-001-01-6	5.03640373268746	DMSO
B05	BRD-K60444040-001-01-2	5.015153129612401	DMSO
B06	BRD-K21051792-001-01-3	5.02083331792458	DMSO
B07	BRD-K29628221-001-01-1	5.082102194281799	DMSO
B08	BRD-K41451401-001-01-4	5.036146466848001	DMSO
B09	BRD-K24978625-001-01-7	5.03497401302249	DMSO
B10	BRD-K07245666-001-01-2	4.96262442639289	DMSO
B11	BRD-K65368100-001-01-5	5.04103223825309	DMSO
B12	BRD-K18428988-001-01-2	5.04611320498694	DMSO
B13			DMSO
B14			DMSO
B15	BRD-K23836639-001-01-2	5.03959644299477	DMSO
B16	BRD-K41031262-001-01-2	5.0113286050320305	DMSO
B17	BRD-K63058274-001-01-4	5.05299596608293	DMSO
B18	BRD-K08939947-001-01-0	5.0399373475259805	DMSO
B19	BRD-K83272071-001-01-2	4.968703955425201	DMSO
B20	BRD-K71499752-001-01-1	5.03620736711341	DMSO
B21	BRD-K59484021-001-01-4	4.96649273517025	DMSO
B22	BRD-K20542687-001-01-0	5.01113098032017	DMSO
B23	BRD-K07614312-001-01-7	4.97567953866486	DMSO
B24	BRD-K27881972-001-01-9	5.026457190075139	DMSO
C01	BRD-K73206088-001-01-3	5.152616540479	DMSO
C02	BRD-K82764092-001-01-4	5.00982834488514	DMSO
C03	BRD-K77820762-001-01-0	5.05272036381837	DMSO
C04	BRD-K94962273-001-01-1	5.015612110936191	DMSO
C05	BRD-K91980109-001-01-6	5.052995481543451	DMSO
C06	BRD-K71970681-001-01-7	4.9843746939406	DMSO
C07	BRD-K96448434-001-01-5	4.96686850524405	DMSO
C08	BRD-K68608492-001-01-7	4.99156605650153	DMSO
C09	BRD-K92246187-001-01-6	5.0116693182436105	DMSO
C10	BRD-K74173779-001-01-8	4.94669410330988	DMSO
C11			DMSO
C12			DMSO
C13	BRD-K47980183-001-01-0	5.02829440838871	DMSO
C14	BRD-K45472595-001-01-2	4.99108490384062	DMSO
C15			DMSO
C16			DMSO
C17	BRD-K45343543-001-01-8	4.95503185178637	DMSO
C18	BRD-K82176364-001-01-2	5.0795746940354	DMSO
C19	BRD-K73391462-001-01-9	5.2601612913653	DMSO
C20	BRD-K18452866-001-01-9	5.1437371595995	DMSO
C21	BRD-K98432726-001-01-4	5.1133541260048	DMSO
C22	BRD-K98976117-001-01-7	5.14030205568196	DMSO
C23	BRD-K12612468-001-01-6	5.04458853665172	DMSO
C24	BRD-K15282657-001-01-6	4.991268635739151	DMSO
D01	BRD-K04810287-001-01-5	4.99090609935491	DMSO
