well_position	broad_sample	mmoles_per_liter	solvent
A01	BRD-K22504397-001-01-9	4.97620114339082	DMSO
A02	BRD-K00135177-001-01-4	4.989398420394481	DMSO
A03	BRD-K36132544-001-01-5	5.00071102010929	DMSO
A04	BRD-K26169592-001-01-0	5.050563201203031	DMSO
A05	BRD-K52157065-001-01-0	5.04191829784416	DMSO
A06	BRD-K37433647-001-01-2	4.966020493786719	DMSO
A07	BRD-K24109044-001-01-2	4.9937974785299595	DMSO
A08	BRD-K62888534-001-01-1	5.0053710879302304	DMSO
A09	BRD-K17420784-001-01-6	5.00846263571744	DMSO
A10	BRD-K54247106-001-01-8	5.0084914668259195	DMSO
A11	BRD-K90485414-001-01-7	5.0108376252800095	DMSO
A12	BRD-K10027041-001-01-5	5.028897307215191	DMSO
A13			DMSO
A14			DMSO
A15	BRD-K37131263-001-01-5	5.02398023795209	DMSO
A16	BRD-K98758203-001-02-2	5.01914323562603	DMSO
A17	BRD-K74150320-001-02-8	5.01653359697846	DMSO
A18	BRD-K03821002-001-01-7	5.03386805507412	DMSO
A19	BRD-K94742710-001-01-8	4.91905221436184	DMSO
A20	BRD-K27352194-001-01-3	4.97265627628912	DMSO
A21	BRD-K09261031-001-01-5	5.00385956068616	DMSO
A22	BRD-K95114614-001-01-6	5.03326977776943	DMSO
A23	BRD-K71755682-001-01-1	5.04539446997651	DMSO
A24	BRD-K74834319-001-01-2	5.0462953875615595	DMSO
B01	BRD-K07605157-001-01-3	5.07305043837112	DMSO
B02	BRD-K81992781-001-01-8	5.08747414081766	DMSO
B03	BRD-K27320944-001-01-3	5.08462245016438	DMSO
B04	BRD-K57497543-001-01-7	5.08449671168671	DMSO
B05	BRD-K11247495-001-01-9	4.95613287938187	DMSO
B06	BRD-K94360146-001-01-3	5.01236323309358	DMSO
B07	BRD-K12555854-001-01-9	5.037012120373941	DMSO
B08	BRD-K82922770-001-01-7	4.887606372323769	DMSO
B09	BRD-K28874552-001-01-1	4.99327840271926	DMSO
B10	BRD-K48294384-001-01-2	5.024260173122	DMSO
B11	BRD-K66580188-001-01-9	5.054166856437719	DMSO
B12	BRD-K12440228-001-01-3	5.04577665099096	DMSO
B13			DMSO
B14			DMSO
B15	BRD-K02602127-001-01-2	5.09602698448209	DMSO
B16	BRD-K16966765-001-01-2	5.11804567269749	DMSO
B17	BRD-K48987279-001-01-9	4.98214063169368	DMSO
B18	BRD-K82768815-001-01-1	4.98895269113578	DMSO
B19	BRD-K67632894-001-01-2	4.992413065203991	DMSO
B20	BRD-K96978561-001-01-6	4.9964273334967695	DMSO
B21	BRD-K63779242-001-02-2	4.99881307964564	DMSO
B22	BRD-K64811593-001-01-9	4.983627073889839	DMSO
B23	BRD-K05501176-001-01-3	4.99498459522067	DMSO
B24	BRD-K20525312-001-01-8	5.0054425597489205	DMSO
C01	BRD-K28093873-001-01-0	5.01910502746527	DMSO
C02	BRD-K75206048-001-01-0	5.02356974724037	DMSO
C03	BRD-K16862318-001-01-5	5.02897255345067	DMSO
C04	BRD-K99100679-001-01-3	5.05077925610439	DMSO
C05	BRD-K72519622-001-01-3	5.04195762523663	DMSO
C06	BRD-K30533903-001-01-5	4.95327288873687	DMSO
C07	BRD-K20373726-001-01-3	4.96767193783204	DMSO
C08	BRD-K97052218-001-01-6	5.051181436144519	DMSO
C09	BRD-K64434200-001-01-5	5.072305127281441	DMSO
C10	BRD-K28848179-001-01-8	4.7998319409219405	DMSO
C11			DMSO
C12			DMSO
C13	BRD-K80724972-001-01-5	4.785003409801299	DMSO
C14	BRD-K15833017-001-01-1	4.82599551867263	DMSO
C15			DMSO
C16			DMSO
C17	BRD-K57200567-001-01-6	4.966898520172831	DMSO
C18	BRD-K28488100-001-01-7	4.9935206945643404	DMSO
C19	BRD-K39020351-001-01-1	5.02103772777082	DMSO
C20	BRD-K42828928-001-01-6	5.0293621322834	DMSO
C21	BRD-K92398088-001-01-5	4.9618482190916	DMSO
C22	BRD-K11705648-001-01-2	4.99791418561352	DMSO
C23	BRD-K18984088-001-01-3	5.0265460290645	DMSO
C24	BRD-K75844451-001-01-8	5.06103623265038	DMSO
D01	BRD-K42150052-001-01-3	5.075098417751099	DMSO
D02	BRD-K67522096-001-01-1	5.0897865835298495	DMSO
D03	BRD-K22189231-001-01-9	5.07886409569372	DMSO
D04	BRD-K36190163-001-01-3	4.949539494206809	DMSO
D05	BRD-K03067757-001-01-4	4.94763755227406	DMSO
D06	BRD-K33269038-001-01-1	4.94639698924166	DMSO
D07	BRD-K00323141-001-01-9	4.97243298632597	DMSO
D08	BRD-K56401968-001-01-6	4.96905560347697	DMSO
D09	BRD-K96745500-001-01-3	4.9773716146393605	DMSO
D10	BRD-K61168987-001-01-1	4.97841731148261	DMSO
D11			DMSO
D12			DMSO
D13	BRD-K14251637-001-01-7	5.01010551945239	DMSO
D14	BRD-K21955896-001-01-0	5.019863836290241	DMSO
D15			DMSO
D16			DMSO
D17	BRD-K59445060-001-01-7	5.01595289431946	DMSO
D18	BRD-K80176886-001-01-3	5.0150993723132995	DMSO
D19	BRD-K26231789-001-01-1	4.95296154080396	DMSO
D20	BRD-K65178566-001-01-5	5.00653795903956	DMSO
D21	BRD-K54362440-001-01-0	5.0705981586233	DMSO
D22	BRD-K40724407-001-01-9	5.1514216941886195	DMSO
D23	BRD-K10048365-001-01-9	4.948678635876361	DMSO
D24	BRD-K87815532-001-01-7	4.96910526426608	DMSO
E01			DMSO
E02			DMSO
E03	BRD-K38980456-001-01-1	4.9892135999658604	DMSO
E04	BRD-K13225050-001-01-0	5.00619566775842	DMSO
E05	BRD-K76661445-001-01-4	5.047313263863519	DMSO
E06	BRD-K09767767-001-01-1	4.95415280724948	DMSO
E07	BRD-K72675584-001-01-9	5.032027850580951	DMSO
E08	BRD-K16826019-001-01-2	5.0065988606903	DMSO
E09			DMSO
E10			DMSO
E11	BRD-K85162396-001-01-1	4.95869628982146	DMSO
E12	BRD-K31883758-001-01-9	5.14066577517905	DMSO
E13	BRD-K36393312-001-01-3	5.15039554670804	DMSO
E14	BRD-K52956006-001-01-7	5.16349832246924	DMSO
E15	BRD-K43298189-001-01-5	4.659259069360839	DMSO
E16	BRD-K94247332-001-01-6	4.76836849913255	DMSO
E17			DMSO
E18			DMSO
E19	BRD-K81586131-001-01-5	4.7678011904146	DMSO
E20	BRD-K44139185-001-01-4	4.761050864745919	DMSO
E21	BRD-K42976515-001-01-2	4.73345971107321	DMSO
E22	BRD-K26184956-001-01-9	4.881208073603809	DMSO
E23	BRD-K20454972-001-01-2	4.91370198433907	DMSO
E24	BRD-K24167233-001-01-1	5.0054689351564905	DMSO
F01			DMSO
F02			DMSO
F03	BRD-K92059157-001-01-9	5.00281876093164	DMSO
F04	BRD-K80816131-001-01-7	4.99618290287965	DMSO
F05	BRD-K72468471-001-01-5	4.93692172060873	DMSO
F06	BRD-K02624724-001-01-3	5.10557720806604	DMSO
F07	BRD-K71742655-001-01-2	5.105683628724099	DMSO
F08	BRD-K52190624-001-01-5	5.200347029834769	DMSO
F09			DMSO
F10			DMSO
F11	BRD-K16190564-001-01-2	5.2100510608619	DMSO
F12	BRD-K00509183-001-01-2	5.22665439273179	DMSO
F13	BRD-K67586245-001-01-6	5.269606191102071	DMSO
F14	BRD-K42757676-001-01-1	5.24804738816651	DMSO
F15	BRD-K39099034-001-01-0	4.969658858186571	DMSO
F16	BRD-K63383299-001-01-7	4.999244416465941	DMSO
F17			DMSO
F18			DMSO
F19	BRD-K07939054-001-01-0	5.03375641321912	DMSO
F20	BRD-K01096898-001-01-5	5.038426316559	DMSO
F21	BRD-K74537058-001-01-6	5.06427212980156	DMSO
F22	BRD-K96069147-001-01-7	5.00350111649345	DMSO
F23	BRD-K59188100-001-01-5	4.979820726642349	DMSO
F24	BRD-K99800590-001-01-4	5.0234163171299295	DMSO
G01	BRD-K54948591-001-01-3	4.926512050624081	DMSO
G02	BRD-K33010769-001-01-4	4.9355405460417305	DMSO
G03			DMSO
G04			DMSO
G05	BRD-K91490997-001-01-1	4.9580896706824005	DMSO
G06	BRD-K05050615-001-01-0	4.9518248888533805	DMSO
G07	BRD-K28140275-001-01-3	4.976498805350519	DMSO
G08	BRD-K01894374-001-01-6	5.022925946646611	DMSO
G09	BRD-K48459037-001-01-2	5.00253813691815	DMSO
G10	BRD-K31300534-001-01-5	4.9958272442412595	DMSO
G11	BRD-K77892726-001-01-4	4.993384552482531	DMSO
G12	BRD-K93496326-001-01-8	5.04042087548759	DMSO
G13	BRD-K87277021-001-01-8	5.04482181235782	DMSO
G14	BRD-K52152765-001-01-4	5.073037797813719	DMSO
G15	BRD-K63468420-001-01-8	5.06776738539458	DMSO
G16	BRD-K04181823-001-01-2	5.1241379568376795	DMSO
G17	BRD-K84790105-001-01-2	5.155748382093769	DMSO
G18	BRD-K81169734-001-01-1	4.8854978497802595	DMSO
G19			DMSO
G20			DMSO
G21	BRD-K04980212-001-01-6	5.00814977938242	DMSO
G22	BRD-K08476323-001-01-7	5.00092768990893	DMSO
G23	BRD-K83946740-001-01-2	5.02416664799146	DMSO
G24	BRD-K07895476-001-01-4	5.06079833308173	DMSO
H01	BRD-K74927219-001-01-5	5.1022888525841505	DMSO
H02	BRD-K07300437-001-01-3	4.94931863114518	DMSO
H03			DMSO
H04			DMSO
H05	BRD-K61020385-001-01-2	4.9694737749387405	DMSO
H06	BRD-K84775364-001-01-9	5.03192635888159	DMSO
H07	BRD-K11105500-001-01-2	5.113720209790429	DMSO
H08	BRD-K92826631-001-01-7	4.985170726012099	DMSO
H09	BRD-K84761515-001-01-7	4.98522401514211	DMSO
H10	BRD-K27256143-001-01-8	5.00652395044428	DMSO
H11	BRD-K77594363-001-01-4	4.99723699614612	DMSO
H12	BRD-K38282015-001-01-6	5.00819405827107	DMSO
H13	BRD-K49745983-001-01-7	5.01328165328596	DMSO
H14	BRD-K36002293-001-01-3	5.01370915865433	DMSO
H15	BRD-K19474742-001-01-2	5.040315756045691	DMSO
H16	BRD-K27782186-001-01-1	5.051340205928581	DMSO
H17	BRD-K34360192-001-01-9	4.9654139469540794	DMSO
