well_position	broad_sample	conc_mmol
A01	BRD-K29653370-001-01-8	5.019745072219673
A02	BRD-K92912768-001-01-0	5.038479338600896
A03	BRD-K62718031-001-01-8	5.0086050780151306
A04	BRD-K43674766-001-01-8	5.0113312309442035
A05	BRD-K96384208-001-01-6	4.97645703715105
A06	BRD-K93993174-001-01-7	5.014453984661687
A07	BRD-K30962012-001-01-4	5.031611218999542
A08	BRD-K23204256-001-01-5	4.9711137887892685
A09	BRD-K09017160-001-01-4	5.029229110060166
A10	BRD-K35124958-001-01-2	5.021165422014865
A11	BRD-K77060313-001-01-7	4.998871302708708
A12	BRD-K39224209-001-01-3	5.322612019711785
A13		
A14		
A15	BRD-K12328371-001-01-5	5.029719346575251
A16	BRD-K01749472-001-01-3	4.97917807821982
A17	BRD-K11054415-001-01-6	4.876324847933517
A18	BRD-K39078753-001-01-3	4.98299651222555
A19	BRD-K33454318-001-01-0	5.020392441459485
A20	BRD-K97537859-001-01-0	5.019650737973545
A21	BRD-K65446780-001-01-6	5.02734054121102
A22	BRD-K96175856-001-01-3	5.023195480943505
A23	BRD-K58245454-001-01-6	4.987405145702865
A24	BRD-K41047568-001-01-9	5.002372884784105
B01	BRD-K53094739-001-01-0	5.041831796145806
B02	BRD-K21011800-001-01-7	4.993430716457657
B03	BRD-K46824282-001-01-1	4.961656003200449
B04	BRD-K83994491-001-01-3	5.0425461460795065
B05	BRD-K97318603-001-01-4	5.010166134931204
B06	BRD-K84690141-001-01-0	5.028218815171474
B07	BRD-K81293413-001-01-7	5.006182372011025
B08	BRD-K67740871-001-01-0	4.965998146664284
B09	BRD-K74916896-001-01-8	5.01380174076407
B10	BRD-K63803358-001-01-2	5.036969317206609
B11	BRD-K66748326-001-01-5	5.023815126604537
B12	BRD-K11477112-001-01-5	4.994086309442059
B13		
B14		
B15	BRD-K34710061-001-01-3	4.849545721101448
B16	BRD-K56301498-001-01-7	4.954403461678478
B17	BRD-K42413274-001-01-7	5.004344633923903
B18	BRD-K31546068-001-01-7	5.043028854748086
B19	BRD-K43981353-001-01-6	4.993380638869224
B20	BRD-K14394756-001-01-0	4.997363548661336
B21	BRD-K01266518-001-01-4	4.993457592743341
B22	BRD-K63960902-001-01-1	5.081212090495931
B23	BRD-K22591777-001-01-6	4.995235330051583
B24	BRD-K15087476-001-01-8	4.971742423684002
C01	BRD-K75637705-001-01-0	5.016367615354682
C02	BRD-K71251432-001-01-4	4.998032191286992
C03	BRD-K43388152-001-01-7	5.034271263656355
C04	BRD-K28916436-001-01-2	4.861776904997886
C05	BRD-K48689133-001-01-7	4.982410827815855
C06	BRD-K28080909-001-01-5	4.998334969854456
C07	BRD-K36782804-001-01-2	5.003511940358288
C08	BRD-K41946683-001-01-2	5.035388040029931
C09	BRD-K75416889-001-01-7	4.969899935545055
C10	BRD-K16551475-001-01-3	5.151423315680967
C11		
C12		
C13	BRD-K63809385-001-01-6	5.032208666739392
C14	BRD-K81925504-001-01-4	4.982880942104147
C15		
C16		
C17	BRD-K35587518-001-01-3	4.976584717185153
C18	BRD-K13119652-001-01-7	5.008526210482237
C19	BRD-K54066059-001-01-9	4.9993714727800045
C20	BRD-K70924576-001-01-3	4.985774282430237
C21	BRD-K83115645-001-01-0	5.0115245825983
C22	BRD-K97421379-001-01-8	4.996579046388703
C23	BRD-K01577807-001-01-4	4.985493789490175
C24	BRD-K00620786-001-01-8	4.9777182679372
D01	BRD-K97468369-001-01-1	4.994238032529753
D02	BRD-K86073842-001-01-9	5.040625499767652
D03	BRD-K01362004-001-01-2	5.006829182421794
D04	BRD-K02361314-001-01-8	5.006043886839977
D05	BRD-K18402224-001-01-1	5.038221123842574
D06	BRD-K56563145-001-01-9	4.965986558262592
D07	BRD-K21356734-001-01-7	4.987585901464386
D08	BRD-K91624805-001-01-7	5.027614610602178
D09	BRD-K13551202-001-01-6	4.9985876139891126
D10	BRD-K00591281-001-01-1	5.030892728555135
D11		
D12		
D13	BRD-K68083867-001-01-0	5.038242865977159
D14	BRD-K89436979-001-01-0	5.015553697053342
D15		
D16		
D17	BRD-K25147028-001-01-1	5.010451665489117
D18	BRD-K14082333-001-01-3	5.043753062243125
D19	BRD-K89325755-001-01-5	4.886692713433436
D20	BRD-K98418950-001-01-0	5.034871310510523
D21	BRD-K36566880-001-01-6	5.031902810540743
D22	BRD-K21327356-001-01-5	5.005086330396401
D23	BRD-K95485901-001-01-2	5.018870219851246
D24	BRD-K44719654-001-01-5	4.991843587631417
E01		
E02		
E03	BRD-K40894545-001-01-3	4.995270890836607
E04	BRD-K31896531-001-01-5	5.00157191303755
E05	BRD-K77252933-001-01-0	5.024294043791458
E06	BRD-K34957967-001-01-5	5.044138726918461
E07	BRD-K45908502-001-01-7	5.00026078895428
E08	BRD-K52881132-001-01-4	4.999869264311155
E09		
E10		
E11	BRD-K10160311-001-01-7	4.997698169366177
E12	BRD-K77554584-001-01-1	4.992490713579195
E13	BRD-K89121101-001-01-9	2.51576213598106
E14	BRD-K37780492-001-01-2	4.937923510129637
E15	BRD-K19225848-001-01-1	5.0098441581451425
E16	BRD-K42333498-001-01-7	5.032168997268658
E17		
E18		
E19	BRD-K57894545-001-01-3	5.03852138911047
E20	BRD-K20071915-001-01-4	5.033238848639967
E21	BRD-K77011363-001-01-9	5.001350550582611
E22	BRD-K32485819-001-01-9	5.034886446970243
E23	BRD-K17514980-001-01-8	5.018327787082399
E24	BRD-K13204142-001-01-5	5.012111446404391
F01		
F02		
F03	BRD-K36697652-001-01-5	5.009188594370321
F04	BRD-K76980944-001-01-4	5.0494361509728085
F05	BRD-K87358945-001-01-9	5.009587386068567
F06	BRD-K57357721-001-01-7	5.004324777146597
F07	BRD-K44936922-001-01-1	5.01604209090746
F08	BRD-K42139332-001-01-8	5.042995447133819
F09		
F10		
F11	BRD-K20288742-001-01-3	4.963035014676012
F12	BRD-K24494475-001-01-6	4.991260411860058
F13	BRD-K30071505-001-01-8	5.0436002451698165
F14	BRD-K84334677-001-01-7	5.038415094167366
F15	BRD-K13122423-001-01-9	5.026780883304156
F16	BRD-K85216683-001-01-7	5.002902311496617
F17		
F18		
F19	BRD-K57167256-001-01-3	4.837191507280531
F20	BRD-K22584556-001-01-8	5.042584914129583
F21	BRD-K59239976-001-01-7	4.990952325501043
F22	BRD-K56775726-001-01-6	4.958080532935474
F23	BRD-K02839126-001-01-1	5.018917082591458
F24	BRD-K90255725-001-01-8	4.973480101421764
G01	BRD-K36662285-001-01-4	5.0140616724050435
G02	BRD-K52300725-001-01-8	5.043910455469387
G03		
G04		
G05	BRD-K63957636-001-01-0	5.016559041472586
G06	BRD-K01910220-001-01-6	4.990600003566808
G07	BRD-K33891642-001-01-0	5.031292859677029
G08	BRD-K93900188-001-01-6	4.975386786495931
G09	BRD-K96209756-001-01-1	4.990897429022743
G10	BRD-K16502264-001-01-1	4.9847849279772145
G11	BRD-K44416503-001-01-1	4.986789688857369
G12	BRD-K34264024-001-01-7	4.985056958049772
G13	BRD-K88636226-001-01-7	5.2969597019454575
G14	BRD-K96449536-001-01-0	5.050347284597095
G15	BRD-K50919513-001-01-3	5.036935952460753
G16	BRD-K38211037-001-01-9	5.016373075394397
G17	BRD-K99331577-001-01-7	4.998304216191255
G18	BRD-K99807388-001-01-5	5.012174961864147
G19		
G20		
G21	BRD-K28305165-001-01-5	4.9686342638786725
G22	BRD-K74600148-001-01-4	4.8291512700112
G23	BRD-K15775306-001-01-4	4.986058050313332
G24	BRD-K69074358-001-01-4	4.986997163683297
H01	BRD-K69080049-001-01-6	4.958323178328869
H02	BRD-K56015010-001-01-2	5.006611665753467
H03		
H04		
H05	BRD-K52319351-001-01-9	5.02088015539674
H06	BRD-K39752756-001-01-0	5.092846775674742
H07	BRD-K23617623-001-01-4	5.0123578734874155
H08	BRD-K52428486-001-01-6	4.921483469367197
H09	BRD-K35462157-001-01-5	5.051909699109209
H10	BRD-K77535986-001-01-4	5.0331018159093235
H11	BRD-K88328128-001-01-0	4.986455619541124
H12	BRD-K36134264-001-01-9	5.004581176075881
H13	BRD-K95569142-001-01-2	4.998800594259795
H14	BRD-K85580909-001-01-4	5.101139088281823
H15	BRD-K88086273-001-01-7	4.986587986504679
H16	BRD-K47164766-001-01-6	4.909693925199284
H17	BRD-K25649596-001-01-8	5.017520557296376
H18	BRD-K61868194-001-01-5	4.9846036576435635
H19		
H20		
H21	BRD-K54151058-001-01-0	5.101502220951141
H22	BRD-K52932858-001-01-7	5.016499760389369
H23	BRD-K32439647-001-01-4	4.830826462791336
H24	BRD-K39677043-001-01-2	5.012322656231601
I01	BRD-K01152687-001-01-1	4.99217777072817
I02	BRD-K39176069-001-01-4	5.024534954906608
I03	BRD-K15047839-001-01-4	5.026494599684595
I04	BRD-K89377615-001-01-6	5.01002201362154
I05		
I06		
I07	BRD-K62597218-001-01-1	4.981713246431231
I08	BRD-K77354700-001-01-5	4.964728393673983
I09	BRD-K53104784-001-01-1	4.974258273966
I10	BRD-K00363054-001-01-0	5.014871157494596
I11	BRD-K41563239-001-01-4	4.992252316577225
I12	BRD-K78612514-001-01-1	4.953766303312279
I13	BRD-K02230174-001-01-4	5.039505807415388
I14	BRD-K28455914-001-01-2	5.048259388692901
I15	BRD-K53774864-001-01-4	4.865112731895959
I16	BRD-K31460017-001-01-3	4.981311254265663
I17	BRD-K80196706-001-01-9	5.023011612287472
I18	BRD-K57902040-001-01-4	4.988078295704979
I19	BRD-K39193666-001-01-6	5.002833691445692
I20	BRD-K30738175-001-01-1	4.976158097356103
I21		
I22		
I23	BRD-K28165728-001-01-3	5.04221007599227
I24	BRD-K21935128-001-01-2	5.012410061762336
J01	BRD-K92022897-001-01-2	5.014413964597262
J02	BRD-K01148617-001-01-4	4.999385397002722
J03	BRD-K92565319-001-01-0	5.003601222474433
J04	BRD-K09721867-001-01-7	4.948949149567101
J05		
J06		
J07	BRD-K87269010-001-01-8	5.12320519433487
J08	BRD-K67082570-001-01-1	5.028094366076518
J09	BRD-K50053371-001-01-2	5.01889298244176
J10	BRD-K98645985-001-01-7	4.986215426323513
J11	BRD-K55233780-001-01-0	5.096446678311273
