well_position	broad_sample	conc_mmol
A01	BRD-K69852979-001-01-2	5.1253791353100455
A02	BRD-K97654772-001-01-7	5.012236714859379
A03	BRD-K97839095-001-01-4	5.0882605038613145
A04	BRD-K94014790-001-01-5	5.018716260033342
A05	BRD-K92949288-001-01-3	5.359934591680233
A06	BRD-K09732051-001-01-0	5.161027942854659
A07	BRD-K74500173-001-01-4	5.009710238927103
A08	BRD-K70941721-001-01-1	4.920580462334801
A09	BRD-K15803157-001-01-4	5.0286690168707135
A10	BRD-K13352537-001-01-5	5.116287631102059
A11	BRD-K72709319-001-01-8	4.988359198064012
A12	BRD-K19100834-001-01-2	5.024880140718223
A13		
A14		
A15	BRD-K97485863-001-01-6	5.029966948919058
A16	BRD-K54862370-001-01-3	5.082181843251033
A17	BRD-K92759025-001-01-4	4.983869575410104
A18	BRD-K60834597-001-01-1	5.007619135997651
A19	BRD-K45380779-001-01-5	4.896276293030199
A20	BRD-K36627718-001-01-4	5.103104871332277
A21	BRD-K61560971-001-01-7	5.005126064435108
A22	BRD-K16852474-001-01-6	5.133140756908424
A23	BRD-K99522349-001-01-8	4.960202580535978
A24	BRD-K82823857-001-01-3	5.069622706026002
B01	BRD-K82628290-001-01-1	5.0130896971721155
B02	BRD-K59124258-001-01-0	4.885743160573716
B03	BRD-K78249980-001-01-7	5.008732581273504
B04	BRD-K49577636-001-01-5	5.042206199473466
B05	BRD-K41305193-001-01-4	5.090976969778641
B06	BRD-K67022703-001-01-7	5.024847759919391
B07	BRD-K05474024-001-01-7	5.05088517472453
B08	BRD-K01367715-001-01-1	5.0040122369254005
B09	BRD-K75730049-001-01-8	5.1235846681145825
B10	BRD-K45959036-001-01-5	5.004629364082324
B11	BRD-K14268329-001-01-4	4.840593210820107
B12	BRD-K69175109-001-01-1	5.383644155779645
B13		
B14		
B15	BRD-K52285987-001-01-4	4.772953365281553
B16	BRD-K40760168-001-01-2	4.958036095402198
B17	BRD-K99482176-001-01-3	5.026034923497206
B18	BRD-K13968264-001-01-7	5.232951264053757
B19	BRD-K62795540-001-01-0	5.084083752589792
B20	BRD-K70158474-001-01-1	5.04182321018832
B21	BRD-K15157905-001-01-0	4.953669873084009
B22	BRD-K75207324-001-01-3	5.120016026402385
B23	BRD-K52859120-001-01-4	5.005229516525142
B24	BRD-K16330310-001-01-1	5.1131959709211
C01	BRD-K30821056-001-01-9	5.087844504350335
C02	BRD-K50114736-001-01-2	5.14912496641685
C03	BRD-K37722313-001-01-1	4.893420989387986
C04	BRD-K93800933-001-01-6	5.039849976636357
C05	BRD-K90801819-001-01-6	4.867145103343941
C06	BRD-K42506600-001-01-3	4.931663804490718
C07	BRD-K65152352-001-01-8	4.877030654980442
C08	BRD-K28139946-001-01-4	5.312800850740588
C09	BRD-K08075712-001-01-6	5.0369744970849935
C10	BRD-K39613696-001-01-7	4.880947251270623
C11		
C12		
C13	BRD-K65392908-001-01-9	5.034814958214548
C14	BRD-K49409924-001-01-2	5.0063580549110585
C15		
C16		
C17	BRD-K87433679-001-01-2	5.343482083912105
C18	BRD-K54386075-001-01-1	4.960245792064748
C19	BRD-K26720280-001-01-7	5.082726506732953
C20	BRD-K57155690-001-01-2	5.132031336216162
C21	BRD-K23051691-001-01-3	5.20855528155636
C22	BRD-K10748141-001-01-5	5.129920707987507
C23	BRD-K28545166-001-01-5	5.0485808073982605
C24	BRD-K88467167-001-01-8	5.015460291175907
D01	BRD-K75220555-001-01-6	5.1295316633282875
D02	BRD-K15768601-001-01-1	5.024182687182649
D03	BRD-K46400317-001-01-9	5.099577797718516
D04	BRD-K74138110-001-01-9	4.949856896583342
D05	BRD-K00423214-001-01-9	4.881937643176165
D06	BRD-K19693607-001-01-1	5.044920167758658
D07	BRD-K41324679-001-01-8	5.112829001888636
D08	BRD-K79946769-001-01-4	5.00915206888672
D09	BRD-K54879095-001-01-1	4.8949897702211596
D10	BRD-K38510068-001-01-6	4.977079463464104
D11		
D12		
D13	BRD-K32595757-001-01-9	5.013136722259793
D14	BRD-K07534805-001-01-1	4.850868800951897
D15		
D16		
D17	BRD-K56022813-001-01-7	5.014740427715733
D18	BRD-K59856141-001-01-8	5.008652376103271
D19	BRD-K40300525-001-01-5	5.121168017169217
D20	BRD-K40061713-001-01-5	5.025746342363508
D21	BRD-K72145393-001-01-4	5.174807976531659
D22	BRD-K84821804-001-01-9	5.053579801976717
D23	BRD-K47108422-001-01-9	5.283393851232115
D24	BRD-K62248885-001-01-3	5.064577718877814
E01		
E02		
E03	BRD-K97362312-001-01-4	5.124056955130144
