well_position	broad_sample	conc_mmol
A01		
A02		
A03	BRD-K39322275-001-08-9	5.0
A04	BRD-A76260449-001-06-2	5.0
A05	BRD-A86381030-001-10-1	5.0
A06	BRD-A76538149-001-06-4	5.0
A07	BRD-A38849179-001-06-5	5.0
A08	BRD-A87492268-001-06-6	5.0
A09	BRD-K99031252-001-08-0	5.0
A10	BRD-K69456400-001-06-0	5.0
A11	BRD-K06376072-001-08-9	5.0
A12	BRD-A36352187-001-06-2	5.0
A13	BRD-A04139106-001-06-9	5.0
A14	BRD-K01860947-001-06-4	5.0
A15	BRD-K57826568-001-06-6	5.0
A16	BRD-K38106829-001-05-4	5.0
A17	BRD-A53838799-001-06-8	5.0
A18	BRD-K58250719-003-05-4	5.0
A19	BRD-A61666925-001-09-4	5.0
A20	BRD-K06011222-001-04-0	5.0
A21	BRD-K08878345-001-05-9	5.0
A22	BRD-K92273473-001-05-4	5.0
A23		
A24		
B01		
B02		
B03	BRD-A22290997-001-05-2	5.0
B04	BRD-K86738897-001-06-0	5.0
B05	BRD-A88772644-001-05-7	5.0
B06	BRD-K25290559-001-06-5	5.0
B07	BRD-A16099274-001-06-7	5.0
B08	BRD-K53493250-001-05-4	5.0
B09	BRD-K40984524-001-05-8	5.0
B10	BRD-K42978373-001-05-0	5.0
B11	BRD-K17845464-001-05-2	5.0
B12	BRD-K50659271-001-05-8	5.0
B13	BRD-K88390751-001-05-5	5.0
B14	BRD-K76122035-001-04-7	5.0
B15	BRD-K18336404-001-05-4	5.0
B16	BRD-K07846767-001-05-6	5.0
B17	BRD-A16741156-001-05-9	5.0
B18	BRD-K59074373-003-05-4	5.0
B19	BRD-K67246449-001-05-2	5.0
B20	BRD-K67777496-001-07-4	5.0
B21	BRD-K11896839-001-06-7	5.0
B22	BRD-A53235038-001-05-0	5.0
B23		
B24		
C01		
C02		
C03	BRD-K86055821-001-07-8	5.0
C04	BRD-A27827494-001-06-2	5.0
C05	BRD-A44213882-001-06-4	5.0
C06	BRD-K48727178-001-05-2	5.0
C07	BRD-K64811139-001-09-3	5.0
C08	BRD-A81998904-001-05-0	5.0
C09	BRD-K94018295-001-09-9	5.0
C10	BRD-K10514095-003-06-2	5.0
C11	BRD-K37654346-001-06-6	5.0
