well_position	broad_sample	mmoles_per_liter	solvent
A01			DMSO
A02			DMSO
A03	BRD-K91528640-001-06-8	5.0	DMSO
A04	BRD-A07393848-001-05-4	5.0	DMSO
A05	BRD-K46028325-001-05-9	5.0	DMSO
A06	BRD-K08079946-001-07-3	5.0	DMSO
A07	BRD-K79200788-009-10-7	5.0	DMSO
A08	BRD-K18907742-001-06-1	5.0	DMSO
A09	BRD-K93331292-001-01-7	5.0	DMSO
A10	BRD-K59223528-001-05-5	5.0	DMSO
A11	BRD-K70622456-001-05-9	5.0	DMSO
A12	BRD-A63916482-001-05-4	5.0	DMSO
A13	BRD-A28848457-001-06-2	5.0	DMSO
A14	BRD-K11108971-001-05-7	5.0	DMSO
A15	BRD-K06778813-001-05-6	5.0	DMSO
A16	BRD-K06029752-001-05-7	5.0	DMSO
A17	BRD-A59063358-001-06-0	5.0	DMSO
A18	BRD-K91025797-001-06-6	5.0	DMSO
A19	BRD-A32575745-034-06-8	5.0	DMSO
A20	BRD-A71928124-001-05-3	5.0	DMSO
A21	BRD-K20492973-001-06-0	5.0	DMSO
A22	BRD-K84062932-001-05-6	5.0	DMSO
A23			DMSO
A24			DMSO
B01			DMSO
B02			DMSO
B03	BRD-K69855419-001-05-4	5.0	DMSO
B04	BRD-K30142736-001-05-9	5.0	DMSO
B05	BRD-A22578298-003-05-2	5.0	DMSO
B06	BRD-K68835408-001-07-6	5.0	DMSO
B07	BRD-A70425433-001-06-5	5.0	DMSO
B08	BRD-A38465968-001-05-7	5.0	DMSO
B09	BRD-K05789599-001-11-2	5.0	DMSO
B10	BRD-K51269222-001-05-5	5.0	DMSO
B11	BRD-K49681141-001-05-4	5.0	DMSO
B12	BRD-A17550915-001-05-5	5.0	DMSO
B13	BRD-K08737305-001-06-3	5.0	DMSO
B14	BRD-K77758003-001-05-2	5.0	DMSO
B15	BRD-A54152388-001-05-2	5.0	DMSO
B16	BRD-A72021882-001-07-4	5.0	DMSO
B17	BRD-A80267939-001-05-0	5.0	DMSO
B18	BRD-K90735586-001-06-6	5.0	DMSO
B19	BRD-A62994228-001-05-1	5.0	DMSO
B20	BRD-K16193965-001-06-0	5.0	DMSO
B21	BRD-K05299321-001-05-9	5.0	DMSO
B22	BRD-K43672748-001-05-6	5.0	DMSO
B23			DMSO
B24			DMSO
C01			DMSO
C02			DMSO
C03	BRD-K21319911-001-06-9	5.0	DMSO
