well_position	broad_sample	mmoles_per_liter	solvent
A01	BRD-K29653370-001-01-8	5.01974507221967	DMSO
A02	BRD-K92912768-001-01-0	5.0384793386009	DMSO
A03	BRD-K62718031-001-01-8	5.0086050780151306	DMSO
A04	BRD-K43674766-001-01-8	5.01133123094421	DMSO
A05	BRD-K96384208-001-01-6	4.97645703715105	DMSO
A06	BRD-K93993174-001-01-7	5.0144539846616905	DMSO
A07	BRD-K30962012-001-01-4	5.03161121899954	DMSO
A08	BRD-K23204256-001-01-5	4.971113788789269	DMSO
A09	BRD-K09017160-001-01-4	5.02922911006017	DMSO
A10	BRD-K35124958-001-01-2	5.02116542201486	DMSO
A11	BRD-K77060313-001-01-7	4.99887130270871	DMSO
A12	BRD-K39224209-001-01-3	5.32261201971179	DMSO
A13			DMSO
A14			DMSO
A15	BRD-K12328371-001-01-5	5.02971934657525	DMSO
A16	BRD-K01749472-001-01-3	4.97917807821982	DMSO
A17	BRD-K11054415-001-01-6	4.876324847933519	DMSO
A18	BRD-K39078753-001-01-3	4.98299651222555	DMSO
A19	BRD-K33454318-001-01-0	5.0203924414594905	DMSO
A20	BRD-K97537859-001-01-0	5.01965073797355	DMSO
A21	BRD-K65446780-001-01-6	5.02734054121102	DMSO
A22	BRD-K96175856-001-01-3	5.02319548094351	DMSO
A23	BRD-K58245454-001-01-6	4.98740514570287	DMSO
A24	BRD-K41047568-001-01-9	5.00237288478411	DMSO
B01	BRD-K53094739-001-01-0	5.041831796145809	DMSO
B02	BRD-K21011800-001-01-7	4.99343071645766	DMSO
B03	BRD-K46824282-001-01-1	4.96165600320045	DMSO
B04	BRD-K83994491-001-01-3	5.04254614607951	DMSO
B05	BRD-K97318603-001-01-4	5.0101661349312	DMSO
B06	BRD-K84690141-001-01-0	5.02821881517148	DMSO
B07	BRD-K81293413-001-01-7	5.00618237201103	DMSO
B08	BRD-K67740871-001-01-0	4.965998146664281	DMSO
B09	BRD-K74916896-001-01-8	5.0138017407640705	DMSO
B10	BRD-K63803358-001-01-2	5.03696931720661	DMSO
B11	BRD-K66748326-001-01-5	5.02381512660454	DMSO
B12	BRD-K11477112-001-01-5	4.99408630944206	DMSO
B13			DMSO
B14			DMSO
