well_position	broad_sample	mmoles_per_liter	solvent
A01	BRD-K52191731-001-01-3	4.99635816507633	DMSO
A02	BRD-K80127972-001-01-1	4.99137537127075	DMSO
A03	BRD-K03013810-001-01-3	5.0147521532955	DMSO
A04	BRD-K91787616-001-01-1	4.93322824206317	DMSO
A05	BRD-K16752617-001-01-6	5.05470534485922	DMSO
A06	BRD-K57166447-001-01-5	5.03245489128557	DMSO
A07	BRD-K68870366-001-01-6	5.0571734834887305	DMSO
A08	BRD-K33891131-001-01-8	5.00702813516759	DMSO
A09	BRD-K17554130-001-01-3	5.0291306971774405	DMSO
A10	BRD-K99055802-001-01-9	5.00262101263773	DMSO
A11	BRD-K65395273-001-01-9	5.05203065566896	DMSO
A12	BRD-K67780021-001-01-5	5.16928292645846	DMSO
A13			DMSO
A14			DMSO
A15	BRD-K75703168-001-01-0	4.99225103413824	DMSO
A16	BRD-K16257721-001-01-9	4.9689900272379806	DMSO
A17	BRD-K79997126-001-01-5	5.06133044227847	DMSO
A18	BRD-K56904840-001-01-3	5.050955659586251	DMSO
A19	BRD-K41423295-001-01-2	5.088750030554441	DMSO
A20	BRD-K25427024-001-01-1	5.03436810150251	DMSO
A21	BRD-K43420611-001-01-3	5.06810924819877	DMSO
A22	BRD-K86524002-001-01-7	5.02033048046908	DMSO
A23	BRD-K07727895-001-01-2	4.9488014124309805	DMSO
A24	BRD-K25646871-001-01-0	5.04895481844548	DMSO
B01	BRD-K24672629-001-01-2	5.0244969028103	DMSO
B02	BRD-K12034032-001-01-0	4.97508325932135	DMSO
B03	BRD-K50223932-001-01-3	4.984480777906139	DMSO
B04	BRD-K04632406-001-01-9	5.051793667952429	DMSO
B05	BRD-K79184162-001-01-5	5.0226244516516205	DMSO
B06	BRD-K46707636-001-01-1	4.997263846423441	DMSO
B07	BRD-K27442643-001-01-9	5.0508486852925	DMSO
B08	BRD-K77070775-001-01-7	5.01714877571333	DMSO
B09	BRD-K76366810-001-01-7	5.00806687314899	DMSO
B10	BRD-K24658364-001-01-0	5.01111847839483	DMSO
B11	BRD-K89114227-001-01-3	5.016594429486361	DMSO
B12	BRD-K85055995-001-01-2	5.07906257095359	DMSO
B13			DMSO
B14			DMSO
B15	BRD-K64344970-001-01-4	4.99527583052543	DMSO
B16	BRD-K56189188-001-01-1	5.071042260671709	DMSO
B17	BRD-K73873786-001-01-5	4.94392753532417	DMSO
B18	BRD-K71779338-001-01-9	5.044572949347651	DMSO
B19	BRD-K09929530-001-01-3	5.12804219607294	DMSO
B20	BRD-K47214596-001-01-5	5.07139145891993	DMSO
B21	BRD-K19303070-001-01-5	5.06843938070436	DMSO
B22	BRD-K36870972-001-01-1	5.03635045564937	DMSO
B23	BRD-K39728090-001-01-5	5.00418059992169	DMSO
B24	BRD-K31812348-001-01-5	4.6190774425050005	DMSO
C01	BRD-K03257659-001-01-0	5.00947066064924	DMSO
C02	BRD-K72299443-001-01-9	5.02567536228156	DMSO
C03	BRD-K46796516-001-01-9	4.91517252573491	DMSO
C04	BRD-K44635753-001-01-3	5.039191663329991	DMSO
C05	BRD-K48571121-001-01-1	5.01790202225636	DMSO
C06	BRD-K92061784-001-01-6	5.02635775537913	DMSO
C07	BRD-K86853253-001-01-6	4.998752442128611	DMSO
C08	BRD-K42450605-001-01-9	5.01169629873602	DMSO
C09	BRD-K34798777-001-01-3	5.07691767124711	DMSO
C10	BRD-K39911043-001-01-5	5.0383740969568205	DMSO
C11			DMSO
C12			DMSO
