well_position	broad_sample	mmoles_per_liter	solvent
A01			DMSO
A02			DMSO
A03	BRD-K57656109-001-05-5	5.0	DMSO
A04	BRD-K85497546-001-06-9	5.0	DMSO
A05	BRD-K96829009-004-07-2	5.0	DMSO
A06	BRD-K14730994-001-05-8	5.0	DMSO
A07	BRD-K69606559-005-05-2	5.0	DMSO
A08	BRD-K02649935-001-05-6	5.0	DMSO
A09	BRD-K13451507-001-05-2	5.0	DMSO
A10	BRD-K44163929-001-05-6	5.0	DMSO
A11	BRD-K87648058-001-05-7	5.0	DMSO
A12	BRD-K00815570-001-05-5	5.0	DMSO
A13	BRD-K67519598-001-05-1	5.0	DMSO
A14	BRD-A62358022-001-05-7	5.0	DMSO
A15	BRD-K15466426-001-08-0	5.0	DMSO
A16	BRD-K53408111-001-05-1	5.0	DMSO
A17	BRD-K53622286-001-07-2	5.0	DMSO
A18	BRD-A13980926-001-05-5	5.0	DMSO
A19	BRD-A35829420-001-04-2	5.0	DMSO
A20	BRD-K24164610-001-06-0	5.0	DMSO
A21	BRD-K49016171-001-08-0	5.0	DMSO
A22	BRD-K63568776-001-07-2	5.0	DMSO
A23			DMSO
A24			DMSO
B01			DMSO
B02			DMSO
B03	BRD-K43430961-001-05-9	5.0	DMSO
B04	BRD-K69636039-001-05-8	5.0	DMSO
B05	BRD-K53072474-003-07-8	5.0	DMSO
B06	BRD-K70240073-001-05-3	5.0	DMSO
B07	BRD-K53040706-001-05-3	5.0	DMSO
B08	BRD-K07080929-001-05-7	5.0	DMSO
B09	BRD-K24940785-001-05-4	5.0	DMSO
B10	BRD-K31436159-001-05-2	5.0	DMSO
B11	BRD-K54394702-001-06-5	5.0	DMSO
B12	BRD-K36569688-001-05-5	5.0	DMSO
B13	BRD-K19989439-001-05-8	5.0	DMSO
B14	BRD-K08739237-001-06-2	5.0	DMSO
B15	BRD-K99154059-001-05-1	5.0	DMSO
B16	BRD-K55530850-001-06-3	5.0	DMSO
B17	BRD-K10974113-001-05-2	5.0	DMSO
B18	BRD-K80874557-001-05-2	5.0	DMSO
B19	BRD-K98150028-001-05-8	5.0	DMSO
B20	BRD-A69799920-001-06-6	5.0	DMSO
B21	BRD-K25522720-001-04-0	5.0	DMSO
B22	BRD-A93694989-001-05-9	5.0	DMSO
B23			DMSO
B24			DMSO
C01			DMSO
C02			DMSO
C03	BRD-K83370850-001-05-2	5.0	DMSO
