Original_Plate_Map_Name	well_position	broad_sample	conc_mmol
H-CBLF-001-4	A01	BRD-K18537363-001-01-5	4.897404003830757
H-CBLF-001-4	A02	BRD-K35386853-001-01-3	5.103423305005163
H-CBLF-001-4	A03	BRD-K27525788-001-01-6	5.015919293751695
H-CBLF-001-4	A04	BRD-K32559936-001-01-9	5.039230041697583
H-CBLF-001-4	A05	BRD-K62839271-001-01-1	5.147306910543806
H-CBLF-001-4	A06	BRD-K95718241-001-01-5	5.064535036982319
H-CBLF-001-4	A07	BRD-K74712058-001-01-5	5.119095432322157
H-CBLF-001-4	A08	BRD-K57638192-001-01-0	5.314799754799579
H-CBLF-001-4	A09	BRD-K58925245-001-01-7	5.176143026085941
H-CBLF-001-4	A10	BRD-K01691627-001-01-1	5.019578456991443
H-CBLF-001-4	A11	BRD-K23731136-001-01-3	5.1226865006146465
H-CBLF-001-4	A12	BRD-K34799054-001-01-5	5.130361707681399
H-CBLF-001-4	A13		
H-CBLF-001-4	A14		
H-CBLF-001-4	A15	BRD-K62561943-001-01-9	5.057881738970631
H-CBLF-001-4	A16	BRD-K71397492-001-01-2	5.122111208845239
H-CBLF-001-4	A17	BRD-K45714982-001-01-8	5.011715381604579
H-CBLF-001-4	A18	BRD-K80391949-001-01-3	4.8099590590113195
H-CBLF-001-4	A19	BRD-K73942053-001-01-4	4.911624822347883
H-CBLF-001-4	A20	BRD-K47131467-001-01-7	5.011792330343932
H-CBLF-001-4	A21	BRD-K79652816-001-01-1	5.09469530877412
H-CBLF-001-4	A22	BRD-K71287386-001-01-4	5.111587497059298
H-CBLF-001-4	A23	BRD-K92953840-001-01-6	5.019472041109618
H-CBLF-001-4	A24	BRD-K29568987-001-01-3	4.984479477675527
H-CBLF-001-4	B01	BRD-K57695422-001-01-2	5.015967522264623
H-CBLF-001-4	B02	BRD-K91306567-001-01-9	5.149984447846636
H-CBLF-001-4	B03	BRD-K55295918-001-01-4	4.964520450345954
H-CBLF-001-4	B04	BRD-K49567165-001-01-5	4.526429910413812
H-CBLF-001-4	B05	BRD-K20255967-001-01-0	5.020411142925082
H-CBLF-001-4	B06	BRD-K61963347-001-01-0	4.983676832865358
H-CBLF-001-4	B07	BRD-K09424864-001-01-1	4.969432094682316
H-CBLF-001-4	B08	BRD-K36109933-001-01-2	4.914896983350981
H-CBLF-001-4	B09	BRD-K63164901-001-01-1	4.949325989197521
H-CBLF-001-4	B10	BRD-K62337120-001-01-9	5.048520943714155
H-CBLF-001-4	B11	BRD-K31494307-001-01-1	5.146663877351029
H-CBLF-001-4	B12	BRD-K77608736-001-01-2	4.99405360292458
H-CBLF-001-4	B13		
H-CBLF-001-4	B14		
H-CBLF-001-4	B15	BRD-K60841303-001-01-1	5.0014292040552
H-CBLF-001-4	B16	BRD-K26425257-001-01-2	5.026156188807247
H-CBLF-001-4	B17	BRD-K86219348-001-01-7	4.572315469473502
H-CBLF-001-4	B18	BRD-K83549059-001-01-9	4.933074052139011
H-CBLF-001-4	B19	BRD-K41916320-001-03-0	3.2087693334123597
H-CBLF-001-4	B20	BRD-K66559265-001-01-9	4.880517507267019
H-CBLF-001-4	B21	BRD-K11171096-001-01-4	5.173354291131166
H-CBLF-001-4	B22	BRD-K16741885-001-01-4	5.083235325185298
H-CBLF-001-4	B23	BRD-K56322026-001-01-4	5.122587510443299
H-CBLF-001-4	B24	BRD-K65752719-001-01-3	5.09659496849038
H-CBLF-001-4	C01	BRD-K75403700-001-01-2	5.004500306933083
H-CBLF-001-4	C02	BRD-K39114105-001-01-1	5.132055100742591
H-CBLF-001-4	C03	BRD-K09426613-001-01-0	4.836992252767638
H-CBLF-001-4	C04	BRD-K96039110-001-01-3	5.06132139788464
H-CBLF-001-4	C05	BRD-K82909508-001-01-3	4.995298568326925
H-CBLF-001-4	C06	BRD-K02112931-001-01-8	5.173203766937721
H-CBLF-001-4	C07	BRD-K78300612-001-01-4	4.957618572153709
H-CBLF-001-4	C08	BRD-K50325283-001-01-1	5.026232221363391
H-CBLF-001-4	C09	BRD-K25354424-001-01-3	5.02402693751188
H-CBLF-001-4	C10	BRD-K40907206-001-01-3	5.0123432090044
H-CBLF-001-4	C11		
H-CBLF-001-4	C12		
H-CBLF-001-4	C13	BRD-K06688693-001-01-1	5.157547763997259
H-CBLF-001-4	C14	BRD-K37398676-001-01-1	4.9098952023360445
H-CBLF-001-4	C15		
