Original_Plate_Map_Name	well_position	broad_sample	conc_mmol
H-CBLH-002-4	A01	BRD-K41550080-001-01-1	5.030744006361514
H-CBLH-002-4	A02	BRD-K97520136-001-01-1	5.28499786811397
H-CBLH-002-4	A03	BRD-K12868556-001-01-7	5.111627272469143
H-CBLH-002-4	A04	BRD-K87340398-001-01-9	4.820827801386561
H-CBLH-002-4	A05	BRD-K36671795-001-01-8	4.998217592576435
H-CBLH-002-4	A06	BRD-K86894923-001-01-0	5.057571853834237
H-CBLH-002-4	A07	BRD-K23058957-001-01-7	5.036771526875392
H-CBLH-002-4	A08	BRD-K20604601-001-01-1	4.99567618620795
H-CBLH-002-4	A09	BRD-K24427824-001-01-4	4.959696699210848
H-CBLH-002-4	A10	BRD-K23775758-001-01-7	5.146993021571586
H-CBLH-002-4	A11	BRD-K77125349-001-01-6	4.950644365806877
H-CBLH-002-4	A12	BRD-K30438246-001-01-3	5.008314187231306
H-CBLH-002-4	A13		
H-CBLH-002-4	A14		
H-CBLH-002-4	A15	BRD-K07616985-001-01-8	5.004285435299495
H-CBLH-002-4	A16	BRD-K22002407-001-01-2	4.997368464874566
H-CBLH-002-4	A17	BRD-K72739597-001-01-8	4.980663880068288
H-CBLH-002-4	A18	BRD-K97972197-001-01-0	5.016253468940409
H-CBLH-002-4	A19	BRD-K73809982-001-01-1	5.000663730578539
H-CBLH-002-4	A20	BRD-K77093925-001-01-8	4.985966590525849
H-CBLH-002-4	A21	BRD-K30613842-001-01-9	5.0914237910609375
H-CBLH-002-4	A22	BRD-K02813113-001-01-1	5.019312543427147
H-CBLH-002-4	A23	BRD-K59248941-001-01-0	5.036130488323219
H-CBLH-002-4	A24	BRD-K52403446-001-01-8	5.050687537619771
H-CBLH-002-4	B01	BRD-K96557209-001-01-6	5.302496151264332
H-CBLH-002-4	B02	BRD-K06457724-001-01-4	4.867492962295337
H-CBLH-002-4	B03	BRD-K10491285-001-01-8	5.042048851158212
H-CBLH-002-4	B04	BRD-K52780420-001-01-9	4.933219844152383
H-CBLH-002-4	B05	BRD-K14509209-001-01-6	5.042110576255782
H-CBLH-002-4	B06	BRD-K22500599-001-01-3	4.969564705623829
H-CBLH-002-4	B07	BRD-K58719548-001-01-8	4.817192620846369
H-CBLH-002-4	B08	BRD-K55681488-001-01-5	4.986330539064147
H-CBLH-002-4	B09	BRD-K21047238-001-01-3	5.0251304192749355
H-CBLH-002-4	B10	BRD-K19742528-001-01-2	4.935308641273549
H-CBLH-002-4	B11	BRD-K08432506-001-01-9	5.228855815093281
H-CBLH-002-4	B12	BRD-K71732099-001-01-7	4.966338980521976
H-CBLH-002-4	B13		
H-CBLH-002-4	B14		
H-CBLH-002-4	B15	BRD-K96238295-001-01-8	5.056841652451216
H-CBLH-002-4	B16	BRD-K82768800-001-01-8	4.97933802541839
H-CBLH-002-4	B17	BRD-K13697129-001-01-7	4.972204303318935
H-CBLH-002-4	B18	BRD-K24977302-001-01-9	5.0283737369741175
H-CBLH-002-4	B19	BRD-K94446761-001-01-4	5.011351006336176
H-CBLH-002-4	B20	BRD-K16075454-001-01-8	5.002631725596803
H-CBLH-002-4	B21	BRD-K52012504-001-01-6	5.018676785681472
H-CBLH-002-4	B22	BRD-K85774994-001-01-9	5.1205079430239255
H-CBLH-002-4	B23	BRD-K50938873-001-01-7	5.0279128234141615
H-CBLH-002-4	B24	BRD-K62299351-001-01-1	4.994998579168032
H-CBLH-002-4	C01	BRD-K33666425-001-01-9	5.059955587846
H-CBLH-002-4	C02	BRD-K19084671-001-01-4	5.024014870310034
H-CBLH-002-4	C03	BRD-K10501200-001-01-6	4.977614669746669
H-CBLH-002-4	C04	BRD-K85200143-001-01-5	4.89355346749
H-CBLH-002-4	C05	BRD-K26095155-001-01-6	5.313693400297233
H-CBLH-002-4	C06	BRD-K96190924-001-01-0	4.753658514420644
H-CBLH-002-4	C07	BRD-K11631766-001-01-6	4.902757110063802
H-CBLH-002-4	C08	BRD-K65913932-001-01-2	4.970860914122035
H-CBLH-002-4	C09	BRD-K63585449-001-01-6	4.940524961652006
H-CBLH-002-4	C10	BRD-K30891382-001-01-7	5.037475745380248
H-CBLH-002-4	C11		
H-CBLH-002-4	C12		
H-CBLH-002-4	C13	BRD-K75061326-001-01-2	4.972161822003464
H-CBLH-002-4	C14	BRD-K16063494-001-01-6	5.024891761703453
H-CBLH-002-4	C15		
H-CBLH-002-4	C16		
H-CBLH-002-4	C17	BRD-K53959928-001-01-5	5.022422860892684
H-CBLH-002-4	C18	BRD-K99723587-001-01-3	5.185539052176431
H-CBLH-002-4	C19	BRD-K13131627-001-01-4	5.076254010455899
H-CBLH-002-4	C20	BRD-K91449148-001-01-5	4.966265644883489
H-CBLH-002-4	C21	BRD-K07986943-001-01-6	4.993397765682182
H-CBLH-002-4	C22	BRD-K51998640-001-01-2	5.072221732917743
H-CBLH-002-4	C23	BRD-K46473681-001-01-4	5.036506617716183
H-CBLH-002-4	C24	BRD-K36467636-001-01-4	4.991215983372594
H-CBLH-002-4	D01	BRD-K74823284-001-01-6	5.029292602660715
H-CBLH-002-4	D02	BRD-K72785431-001-01-1	5.034827791311148
H-CBLH-002-4	D03	BRD-K89379568-001-01-9	5.084317944212437
H-CBLH-002-4	D04	BRD-K61496587-001-01-0	4.960181532712229
H-CBLH-002-4	D05	BRD-K64700664-001-01-8	5.022134394365957
H-CBLH-002-4	D06	BRD-K59611835-001-01-8	4.956360500242656
H-CBLH-002-4	D07	BRD-K95647562-001-01-7	5.079660238601948
H-CBLH-002-4	D08	BRD-K94924347-001-01-3	5.031637215047256
H-CBLH-002-4	D09	BRD-K39236054-001-01-3	5.017799140858528
H-CBLH-002-4	D10	BRD-K68103836-001-01-4	5.031639399544747
H-CBLH-002-4	D11		
H-CBLH-002-4	D12		
H-CBLH-002-4	D13	BRD-K71963262-001-01-9	4.951467236254678
H-CBLH-002-4	D14	BRD-K00436546-001-01-0	5.1883350970372035
H-CBLH-002-4	D15		
H-CBLH-002-4	D16		
H-CBLH-002-4	D17	BRD-K88095357-001-01-7	4.990339217776333
H-CBLH-002-4	D18	BRD-K27935463-001-01-9	5.052699102503842
H-CBLH-002-4	D19	BRD-K82246602-001-01-5	5.061114016267335
H-CBLH-002-4	D20	BRD-K40971145-001-01-3	5.006932956690261
H-CBLH-002-4	D21	BRD-K53067088-001-01-3	5.028051036109644
H-CBLH-002-4	D22	BRD-K24242444-001-01-7	4.968175878812457
H-CBLH-002-4	D23	BRD-K39007840-001-01-7	5.015549186536441
H-CBLH-002-4	D24	BRD-K22123421-001-01-8	5.023603624611983
H-CBLH-002-4	E01		
H-CBLH-002-4	E02		
H-CBLH-002-4	E03	BRD-K19529619-001-01-3	5.010074788868948
H-CBLH-002-4	E04	BRD-K71249580-001-01-8	4.584835585205012
H-CBLH-002-4	E05	BRD-K84098240-001-01-6	5.001108780692832
H-CBLH-002-4	E06	BRD-K05207940-001-01-2	4.877890900150119
H-CBLH-002-4	E07	BRD-K02544589-001-01-7	4.977727409200833
H-CBLH-002-4	E08	BRD-K89599747-001-01-6	4.970881381013341
H-CBLH-002-4	E09		
H-CBLH-002-4	E10		
H-CBLH-002-4	E11	BRD-K77621546-001-01-5	4.850847872854538
H-CBLH-002-4	E12	BRD-K96061818-001-01-2	5.035489863910398
H-CBLH-002-4	E13	BRD-K24329506-001-01-7	4.98113291682256
H-CBLH-002-4	E14	BRD-K06086334-001-01-3	5.072529851076187
H-CBLH-002-4	E15	BRD-K15980298-001-01-0	4.889935124966105
H-CBLH-002-4	E16	BRD-K62342148-001-01-7	5.018934411067061
H-CBLH-002-4	E17		
H-CBLH-002-4	E18		
H-CBLH-002-4	E19	BRD-K00349278-001-01-9	5.054619831764335
H-CBLH-002-4	E20	BRD-K63843509-001-01-6	5.006962427781316
H-CBLH-002-4	E21	BRD-K06733952-001-01-1	4.94000559333365
H-CBLH-002-4	E22	BRD-K01335708-001-01-7	4.991358977038593
H-CBLH-002-4	E23	BRD-K93468393-001-01-5	4.987889622589881
H-CBLH-002-4	E24	BRD-K67851959-001-01-0	4.979906522198304
H-CBLH-002-4	F01		
H-CBLH-002-4	F02		
H-CBLH-002-4	F03	BRD-K62117749-001-01-6	4.983962764766148
H-CBLH-002-4	F04	BRD-K32480492-001-01-4	5.080568185729325
H-CBLH-002-4	F05	BRD-K12187358-001-01-2	4.983140752910092
H-CBLH-002-4	F06	BRD-K09085062-001-01-0	5.059875051789927
H-CBLH-002-4	F07	BRD-K94184760-001-01-2	5.013677929480995
H-CBLH-002-4	F08	BRD-K50587003-001-01-5	5.014600047488726
H-CBLH-002-4	F09		
H-CBLH-002-4	F10		
H-CBLH-002-4	F11	BRD-K25094041-001-01-8	4.622893674733482
H-CBLH-002-4	F12	BRD-K99383477-001-01-9	5.033838484182396
H-CBLH-002-4	F13	BRD-K98998964-001-01-5	5.012951187567529
H-CBLH-002-4	F14	BRD-K78792702-001-01-3	5.032751849696096
H-CBLH-002-4	F15	BRD-K99915395-001-01-7	5.002519131750078
H-CBLH-002-4	F16	BRD-K40708745-001-01-3	4.969797237953148
H-CBLH-002-4	F17		
H-CBLH-002-4	F18		
H-CBLH-002-4	F19	BRD-K82758569-001-01-0	5.020974862672282
H-CBLH-002-4	F20	BRD-K74291148-001-01-2	5.051543366863951
H-CBLH-002-4	F21	BRD-K24992635-001-01-6	4.864170825811552
H-CBLH-002-4	F22	BRD-K60697955-001-01-8	5.020510619078768
H-CBLH-002-4	F23	BRD-K16506804-001-01-9	5.046619216527147
H-CBLH-002-4	F24	BRD-K60804903-001-01-3	5.052548770025686
H-CBLH-002-4	G01	BRD-K33881003-001-01-4	5.0187937636063324
H-CBLH-002-4	G02	BRD-K25577594-001-01-3	5.0186861789512625
H-CBLH-002-4	G03		
H-CBLH-002-4	G04		
H-CBLH-002-4	G05	BRD-K21796872-001-01-6	4.913157026221405
H-CBLH-002-4	G06	BRD-K82736385-001-01-8	4.982518334974189
H-CBLH-002-4	G07	BRD-K23701529-001-01-1	5.0295683824726165
H-CBLH-002-4	G08	BRD-K29809218-001-01-2	4.865505579970708
H-CBLH-002-4	G09	BRD-K35995762-001-01-1	4.737696098587652
H-CBLH-002-4	G10	BRD-K29258520-001-01-5	5.013523023863892
H-CBLH-002-4	G11	BRD-K53665713-001-01-7	4.9825213355415805
H-CBLH-002-4	G12	BRD-K00892322-001-01-4	5.046671308794282
H-CBLH-002-4	G13	BRD-K54161818-001-01-0	4.991484086110816
H-CBLH-002-4	G14	BRD-K72373843-001-01-8	4.940437897559417
H-CBLH-002-4	G15	BRD-K48911375-001-01-2	5.051453190736415
H-CBLH-002-4	G16	BRD-K98042112-001-01-3	5.413993324934708
H-CBLH-002-4	G17	BRD-K56916873-001-01-7	5.00065779053949
H-CBLH-002-4	G18	BRD-K01825565-001-01-9	5.007658872757957
H-CBLH-002-4	G19		
H-CBLH-002-4	G20		
H-CBLH-002-4	G21	BRD-K15476875-001-01-0	4.934552980508591
H-CBLH-002-4	G22	BRD-K39674306-001-01-1	5.012543564160236
H-CBLH-002-4	G23	BRD-K93691156-001-01-9	5.054957365632703
H-CBLH-002-4	G24	BRD-K15318079-001-01-8	4.968238363568562
H-CBLH-002-4	H01	BRD-K76269493-001-01-7	5.037983238667444
H-CBLH-002-4	H02	BRD-K91359405-001-01-4	4.989637029605313
H-CBLH-002-4	H03		
H-CBLH-002-4	H04		
H-CBLH-002-4	H05	BRD-K98834499-001-01-6	4.976054927648229
H-CBLH-002-4	H06	BRD-K40263565-001-01-6	4.944536435428344
H-CBLH-002-4	H07	BRD-K84856528-001-01-0	5.010198075579417
H-CBLH-002-4	H08	BRD-K43650237-001-01-9	5.05403117528784
H-CBLH-002-4	H09	BRD-K03735855-001-01-7	4.989982233862425
H-CBLH-002-4	H10	BRD-K64021372-001-01-2	5.072749429883109
H-CBLH-002-4	H11	BRD-K98869108-001-01-5	5.187478288858882
H-CBLH-002-4	H12	BRD-K42536980-001-01-0	4.912215514403293
H-CBLH-002-4	H13	BRD-K48927563-001-01-0	4.885810955587348
H-CBLH-002-4	H14	BRD-K64551656-001-01-5	4.989988254529088
H-CBLH-002-4	H15	BRD-K06912584-001-01-7	5.013113430446293
H-CBLH-002-4	H16	BRD-K22318001-001-01-2	5.003259221136462
H-CBLH-002-4	H17	BRD-K08508488-001-01-8	4.960437967070357
H-CBLH-002-4	H18	BRD-K86771738-001-01-5	5.183372100288767
H-CBLH-002-4	H19		
H-CBLH-002-4	H20		
H-CBLH-002-4	H21	BRD-K76087404-001-01-1	5.008002787624366
H-CBLH-002-4	H22	BRD-K97235918-001-01-0	4.970346357327497
H-CBLH-002-4	H23	BRD-K68178066-001-01-7	5.069145953731162
H-CBLH-002-4	H24	BRD-K91811806-001-01-9	5.006232069251299
H-CBLH-002-4	I01	BRD-K31903015-001-01-4	5.202718554051925
H-CBLH-002-4	I02	BRD-K95133676-001-01-1	5.060103439309332
H-CBLH-002-4	I03	BRD-K86997557-001-01-4	5.002257011837471
H-CBLH-002-4	I04	BRD-K23293459-001-01-3	5.01422278675744
H-CBLH-002-4	I05		
H-CBLH-002-4	I06		
H-CBLH-002-4	I07	BRD-K82989800-001-01-0	4.9863693773962625
H-CBLH-002-4	I08	BRD-K34869284-001-01-8	5.032120377213448
H-CBLH-002-4	I09	BRD-K65766198-001-01-3	4.960131470280689
H-CBLH-002-4	I10	BRD-K96707093-001-01-6	5.154129723692544
H-CBLH-002-4	I11	BRD-K51368089-001-01-6	5.048212744250752
H-CBLH-002-4	I12	BRD-K51201721-001-01-3	5.039206719332516
H-CBLH-002-4	I13	BRD-K84832762-001-01-6	4.9852516882936495
H-CBLH-002-4	I14	BRD-K04371509-001-01-0	5.075649642793171
H-CBLH-002-4	I15	BRD-K02876750-001-01-6	4.982431248854354
H-CBLH-002-4	I16	BRD-K94554079-001-01-2	5.018548169744962
