well_position	broad_sample	mmoles_per_liter	solvent
A01			DMSO
A02			DMSO
A03	BRD-K59864142-001-05-2	5.0	DMSO
A04	BRD-A57879426-003-05-7	5.0	DMSO
A05	BRD-K67716771-001-07-8	5.0	DMSO
A06	BRD-K85418839-001-06-1	5.0	DMSO
A07	BRD-K60390492-001-06-9	5.0	DMSO
A08	BRD-A94224584-001-05-3	5.0	DMSO
A09	BRD-K29197136-001-05-2	5.0	DMSO
A10	BRD-K49620646-001-05-2	5.0	DMSO
A11	BRD-A37531650-001-07-6	5.0	DMSO
A12	BRD-A53911481-001-06-6	5.0	DMSO
A13	BRD-A99081601-001-04-4	5.0	DMSO
A14	BRD-K68950773-001-05-4	5.0	DMSO
A15	BRD-K01141296-001-04-1	5.0	DMSO
A16	BRD-K11667893-001-05-7	5.0	DMSO
A17	BRD-A04432778-001-05-7	5.0	DMSO
A18	BRD-K63694910-001-06-5	5.0	DMSO
A19	BRD-K79431139-001-05-1	5.0	DMSO
A20	BRD-K73725567-001-05-3	5.0	DMSO
A21	BRD-K80290312-001-05-7	5.0	DMSO
A22	BRD-K60936953-001-06-1	5.0	DMSO
A23			DMSO
A24			DMSO
B01			DMSO
B02			DMSO
B03	BRD-A10482588-001-07-0	5.0	DMSO
B04	BRD-K09727345-001-05-7	5.0	DMSO
B05	BRD-K20267824-001-05-9	5.0	DMSO
B06	BRD-K23129785-001-05-5	5.0	DMSO
B07	BRD-K23173968-001-06-0	5.0	DMSO
B08	BRD-K89246892-001-05-8	5.0	DMSO
B09	BRD-K75940498-001-07-6	5.0	DMSO
B10	BRD-K22613457-001-06-4	5.0	DMSO
B11	BRD-K68029780-001-05-8	5.0	DMSO
B12	BRD-K27142197-001-05-6	5.0	DMSO
B13	BRD-A65739997-001-05-6	5.0	DMSO
B14	BRD-K68050045-003-05-1	5.0	DMSO
B15	BRD-K82783598-001-05-4	5.0	DMSO
B16	BRD-K06262795-001-05-3	5.0	DMSO
B17	BRD-K00663376-001-05-5	5.0	DMSO
B18	BRD-K97368094-001-05-6	5.0	DMSO
B19	BRD-K69985339-001-06-4	5.0	DMSO
B20	BRD-A59157860-001-05-3	5.0	DMSO
B21	BRD-K22995054-001-05-4	5.0	DMSO
B22	BRD-K79157993-001-05-7	5.0	DMSO
B23			DMSO
B24			DMSO
C01			DMSO
C02			DMSO
C03	BRD-K99886365-001-05-7	5.0	DMSO
