Original_Plate_Map_Name	well_position	broad_sample	conc_mmol
H-CBLD-002-4	A01	BRD-K64649217-001-01-9	4.85246196570707
H-CBLD-002-4	A02	BRD-K77120024-001-02-7	5.010629564021861
H-CBLD-002-4	A03	BRD-K09324395-001-02-9	5.005559656391688
H-CBLD-002-4	A04	BRD-K15713104-001-02-7	4.999898075469634
H-CBLD-002-4	A05	BRD-K73170797-001-02-1	5.018961332642163
H-CBLD-002-4	A06	BRD-K64418254-001-02-1	5.0243068253305925
H-CBLD-002-4	A07	BRD-K66186977-001-01-0	5.2810336674152945
H-CBLD-002-4	A08	BRD-K51296348-001-01-6	5.096315648650543
H-CBLD-002-4	A09	BRD-K16120913-001-01-7	5.151559290221888
H-CBLD-002-4	A10	BRD-K60047946-001-01-8	5.234698005513431
H-CBLD-002-4	A11	BRD-K82521114-001-01-2	4.945898332184098
H-CBLD-002-4	A12	BRD-K56379049-001-01-7	4.941143595478905
H-CBLD-002-4	A13		
H-CBLD-002-4	A14		
H-CBLD-002-4	A15	BRD-K50325214-001-02-3	5.065649221945173
H-CBLD-002-4	A16	BRD-K08464293-001-02-7	5.007517856683951
H-CBLD-002-4	A17	BRD-K02707544-001-02-2	5.002623860973177
H-CBLD-002-4	A18	BRD-K38618007-001-01-1	4.9842609931433115
H-CBLD-002-4	A19	BRD-K38594532-001-01-8	4.977702198615164
H-CBLD-002-4	A20	BRD-K54628954-001-01-2	4.975230265952909
H-CBLD-002-4	A21	BRD-K88495921-001-01-6	5.149089954473345
H-CBLD-002-4	A22	BRD-K74472944-001-01-4	5.172529708607304
H-CBLD-002-4	A23	BRD-K58310742-001-02-8	5.012853347360486
H-CBLD-002-4	A24	BRD-K80564983-001-01-2	5.003907107213538
H-CBLD-002-4	B01	BRD-K75008101-001-02-2	5.003773235091829
H-CBLD-002-4	B02	BRD-K82120908-001-02-1	5.000954274011617
H-CBLD-002-4	B03	BRD-K05671817-001-01-9	5.073181213709078
H-CBLD-002-4	B04	BRD-K09615275-001-02-5	5.027494292292217
H-CBLD-002-4	B05	BRD-K71741980-001-01-0	4.944699309180686
