well_position	broad_sample	mmoles_per_liter	solvent
A01	BRD-K14087339-001-01-6	4.759275619619809	DMSO
A02	BRD-K53903148-001-01-7	4.92489730901939	DMSO
A03	BRD-K37357048-001-01-8	5.138266742181401	DMSO
A04	BRD-K25385069-001-01-7	4.916719920751401	DMSO
A05	BRD-K63140065-001-01-3	5.22674313849954	DMSO
A06	BRD-K00043782-001-01-7	4.79243013307175	DMSO
A07	BRD-K38663221-001-01-7	5.155930109539621	DMSO
A08	BRD-K23985677-001-01-0	5.1169195512402	DMSO
A09	BRD-K84475927-001-01-6	4.99835220076855	DMSO
A10	BRD-K91849632-001-01-9	5.1778133898701295	DMSO
A11	BRD-K08590382-001-01-3	4.93982006721287	DMSO
A12	BRD-K45745416-001-01-8	5.01896443905687	DMSO
A13			DMSO
A14			DMSO
A15	BRD-K52204603-001-01-9	5.01764276589107	DMSO
A16	BRD-K78122632-001-01-8	4.9402084079477	DMSO
A17	BRD-K21683946-001-01-8	5.084870767754991	DMSO
A18	BRD-K33454337-001-01-7	5.11101627218041	DMSO
A19	BRD-K05690403-001-01-9	4.90334979661917	DMSO
A20	BRD-K51662742-001-01-1	4.88669203432206	DMSO
A21	BRD-K59893964-001-01-5	5.25736647707876	DMSO
A22	BRD-K97805274-001-01-8	5.01754265434654	DMSO
A23	BRD-K54889769-001-01-5	5.01856184038403	DMSO
A24	BRD-K87311987-001-01-7	5.005585256800289	DMSO
B01	BRD-K81323843-001-01-2	4.9657028718478795	DMSO
B02	BRD-K70284803-001-01-7	5.079501574650259	DMSO
B03	BRD-K85197047-001-01-0	4.9502704982019505	DMSO
B04	BRD-K08094365-001-01-7	4.878609473764031	DMSO
B05	BRD-K12570990-001-01-3	5.004730152179099	DMSO
B06	BRD-K75252623-001-01-7	4.938210140864769	DMSO
B07	BRD-K49111930-001-01-6	5.12941716854232	DMSO
B08	BRD-K39597586-001-01-5	5.130778719973089	DMSO
B09	BRD-K25420921-001-01-0	5.10330268091269	DMSO
B10	BRD-K69692345-001-01-9	5.17851433113247	DMSO
B11	BRD-K06421369-001-01-0	5.0057840476180795	DMSO
B12	BRD-K67374281-001-01-2	5.01428587672026	DMSO
B13			DMSO
B14			DMSO
B15	BRD-K56757089-001-01-5	4.91761918949181	DMSO
B16	BRD-K17903303-001-01-3	5.0227322631195	DMSO
B17	BRD-K36553386-001-01-3	5.0003609610349296	DMSO
B18	BRD-K09929560-001-01-6	5.10246784451113	DMSO
B19	BRD-K65778880-001-01-1	4.93216968266099	DMSO
B20	BRD-K19114437-001-01-4	4.704859452429639	DMSO
B21	BRD-K21209030-001-01-9	5.14334490507895	DMSO
B22	BRD-K13587575-001-01-9	5.13747518726656	DMSO
B23	BRD-K23603287-001-01-1	5.092341273553309	DMSO
B24	BRD-K38304289-001-01-7	5.310604286436639	DMSO
C01	BRD-K47612243-001-01-7	5.12462249029599	DMSO
C02	BRD-K72204100-001-01-3	4.9412923171673295	DMSO
C03	BRD-K49921033-001-01-4	4.964073496344651	DMSO
C04	BRD-K44098776-001-01-7	5.17111074972601	DMSO
C05	BRD-K70756309-001-01-3	5.38310396842084	DMSO
C06	BRD-K08246588-001-01-4	4.97386810382698	DMSO
C07	BRD-K53528245-001-01-4	4.68907532259532	DMSO
C08	BRD-K42902917-001-01-2	5.11627089840137	DMSO
C09	BRD-K32833573-001-01-6	5.06089753600913	DMSO
C10	BRD-K77381468-001-01-0	4.98137548430156	DMSO
C11			DMSO
C12			DMSO
C13	BRD-K45442578-001-01-6	4.8661882864505195	DMSO
C14	BRD-K16229712-001-01-9	4.9728250914261505	DMSO
C15			DMSO
C16			DMSO
C17	BRD-K26779385-001-01-7	5.243413364610481	DMSO
C18	BRD-K20251969-001-01-7	5.02691204023741	DMSO
C19	BRD-K79967274-001-01-8	4.93146901500425	DMSO
C20	BRD-K99985506-001-01-6	4.8952461855881	DMSO
C21	BRD-K81945689-001-01-9	5.0084272363328	DMSO
C22	BRD-K11609893-001-01-8	4.95045145683455	DMSO
C23	BRD-K96522480-001-01-0	4.89984577636296	DMSO
C24	BRD-K83837862-001-01-5	4.95709003420536	DMSO
D01	BRD-K44021875-001-01-9	4.930493798823219	DMSO
D02	BRD-K65300017-001-01-0	5.02826027198412	DMSO
D03	BRD-K70202431-001-01-9	5.00561409962098	DMSO
D04	BRD-K15895141-001-01-9	5.0063184544253305	DMSO
D05	BRD-K17375958-001-01-2	5.1287818354759995	DMSO
D06	BRD-K90028787-001-01-4	4.87323580770055	DMSO
D07	BRD-K55897144-001-01-3	4.9227352659085195	DMSO
D08	BRD-K17263374-001-01-6	4.9835818739030096	DMSO
D09	BRD-K23455135-001-01-0	5.11173817201725	DMSO
D10	BRD-K74556269-001-01-1	4.89964258295796	DMSO
D11			DMSO
D12			DMSO
D13	BRD-K40483165-001-01-4	4.8829082235634	DMSO
D14	BRD-K25878320-001-01-6	4.95784111390692	DMSO
D15			DMSO
D16			DMSO
D17	BRD-K83147038-001-01-8	4.98742027884108	DMSO
D18	BRD-K04153348-001-01-7	4.875167315455469	DMSO
D19	BRD-K08750028-001-01-3	4.898492074738179	DMSO
D20	BRD-K49860242-001-01-1	5.09399091756921	DMSO
D21	BRD-K84079653-001-01-6	5.1574118673015805	DMSO
D22	BRD-K33044853-001-01-0	5.00206506070694	DMSO
D23	BRD-K39321814-001-01-4	5.02196826289817	DMSO
D24	BRD-K32532498-001-01-6	5.02919588806008	DMSO
E01			DMSO
E02			DMSO
E03	BRD-K12827775-001-01-8	5.02578131233671	DMSO
E04	BRD-K34412442-001-01-6	4.9910964749953095	DMSO
E05	BRD-K31284555-001-01-5	5.10572552063367	DMSO
E06	BRD-K87913872-001-01-8	4.5461378484302095	DMSO
E07	BRD-K60065591-001-01-8	5.046362474509349	DMSO
E08	BRD-K61819258-001-01-1	5.05347551738116	DMSO
E09			DMSO
E10			DMSO
E11	BRD-K07253943-001-01-1	5.00923949142425	DMSO
E12	BRD-K10682047-001-01-1	5.069159010962509	DMSO
E13	BRD-K80410762-001-01-5	4.88688916317108	DMSO
E14	BRD-K01787550-001-01-8	5.37440259339108	DMSO
E15	BRD-K98695146-001-01-8	5.033057235616111	DMSO
E16	BRD-K70036333-001-01-0	5.2191762557895	DMSO
E17			DMSO
E18			DMSO
E19	BRD-K96538394-001-01-1	5.11761116915959	DMSO
E20	BRD-K71944426-001-01-2	4.994506573931219	DMSO
E21	BRD-K83266926-001-01-1	5.09180010153183	DMSO
E22	BRD-K59709493-001-01-3	5.08223374073769	DMSO
E23	BRD-K76103468-001-01-9	4.94011113674547	DMSO
E24	BRD-K85068586-001-01-0	5.00401446062516	DMSO
F01			DMSO
F02			DMSO
F03	BRD-K71040278-001-01-8	4.92334516527667	DMSO
F04	BRD-K83547636-001-01-5	4.900805990294731	DMSO
F05	BRD-K43604368-001-01-7	4.8281581407287195	DMSO
F06	BRD-K96688934-001-01-1	4.93061577382234	DMSO
F07	BRD-K28018597-001-01-2	5.00769175155064	DMSO
F08	BRD-K62560708-001-01-6	5.00640973676382	DMSO
F09			DMSO
F10			DMSO
F11	BRD-K84388104-001-01-6	5.04054957104507	DMSO
F12	BRD-K70243592-001-01-8	5.01663631578164	DMSO
F13	BRD-K51712294-001-01-6	5.06313534199676	DMSO
F14	BRD-K46522835-001-01-3	4.97896597462921	DMSO
F15	BRD-K59453266-001-01-3	5.006585454864231	DMSO
F16	BRD-K62008506-001-01-0	5.032673051102121	DMSO
F17			DMSO
F18			DMSO
F19	BRD-K28812281-001-01-9	5.057697458136469	DMSO
F20	BRD-K56483755-001-01-1	4.89949431148506	DMSO
F21	BRD-K02581961-001-01-7	5.13213872797837	DMSO
F22	BRD-K16399103-001-01-7	4.896695810784459	DMSO
F23	BRD-K35886478-001-01-7	4.89319767746951	DMSO
F24	BRD-K79027739-001-01-0	5.060362000742839	DMSO
G01	BRD-K37316418-001-01-6	5.140634453791719	DMSO
G02	BRD-K28862107-001-01-6	5.3097870578573	DMSO
G03			DMSO
G04			DMSO
G05	BRD-K25068941-001-01-3	4.918441156922531	DMSO
G06	BRD-K30912278-001-01-8	4.92030904703405	DMSO
G07	BRD-K71195237-001-01-0	5.06915937599969	DMSO
G08	BRD-K15224350-001-01-8	4.94297895173495	DMSO
G09	BRD-K33303625-001-01-7	5.00356966012152	DMSO
G10	BRD-K39248781-001-01-8	4.91532969409379	DMSO
G11	BRD-K63837190-001-01-2	5.07939426243809	DMSO
G12	BRD-K22814206-001-01-3	5.00417067389897	DMSO
G13	BRD-K51072560-001-01-2	4.76189510449245	DMSO
G14	BRD-K16256442-001-01-9	5.00908383562925	DMSO
G15	BRD-K94032641-001-01-8	4.930707222440071	DMSO
G16	BRD-K75308057-001-01-2	5.043126303082401	DMSO
G17	BRD-K47006988-001-01-1	5.08885946945678	DMSO
G18	BRD-K44752364-001-01-7	5.13311439857333	DMSO
G19			DMSO
G20			DMSO
G21	BRD-K90528929-001-01-2	5.000065303829	DMSO
G22	BRD-K64520484-001-01-8	4.99886792591432	DMSO
G23	BRD-K30347205-001-01-5	5.26952038540454	DMSO
G24	BRD-K34320757-001-01-0	5.02564782084333	DMSO
H01	BRD-K60019754-001-01-8	4.9872787564244	DMSO
H02	BRD-K75733071-001-01-3	5.12355096238386	DMSO
H03			DMSO
H04			DMSO
H05	BRD-K45542432-001-01-9	5.306191602189	DMSO
H06	BRD-K04669648-001-01-9	5.03808548453217	DMSO
H07	BRD-K65222708-001-01-0	5.0022445120139	DMSO
H08	BRD-K85359245-001-01-6	5.021300237786111	DMSO
H09	BRD-K29136476-001-01-7	4.9634077893518205	DMSO
