Original_Plate_Map_Name	well_position	broad_sample	conc_mmol
H-CBLH-001-4	A01	BRD-K62106945-001-01-1	5.015595658484636
H-CBLH-001-4	A02	BRD-K71337947-001-01-9	4.944711906531197
H-CBLH-001-4	A03	BRD-K40694355-001-01-6	4.530164202510665
H-CBLH-001-4	A04	BRD-K59191656-001-01-7	5.227903636330808
H-CBLH-001-4	A05	BRD-K61499353-001-01-6	5.020977163712011
H-CBLH-001-4	A06	BRD-K63602071-001-01-4	5.003301834317981
H-CBLH-001-4	A07	BRD-K49597140-001-01-2	5.315405475580918
H-CBLH-001-4	A08	BRD-K53183074-001-01-4	5.0038951647876
H-CBLH-001-4	B01	BRD-K17834240-001-01-6	5.004545902421665
H-CBLH-001-4	B02	BRD-K40509566-001-01-1	4.960860650158847
H-CBLH-001-4	B03	BRD-K06532738-001-01-8	4.9975820640897926
H-CBLH-001-4	B04	BRD-K58180017-001-01-5	4.9756153035528925
H-CBLH-001-4	B05	BRD-K38289428-001-01-2	5.062111255666005
H-CBLH-001-4	B06	BRD-K10821756-001-01-6	4.98065383115001
H-CBLH-001-4	B07	BRD-K68682056-001-01-0	5.015971233746491
H-CBLH-001-4	B08	BRD-K77106209-001-01-5	5.134771005773619
H-CBLH-001-4	B09	BRD-K59704843-001-01-1	5.057329081527852
H-CBLH-001-4	D20	BRD-K87304811-001-01-4	5.007841914347226
H-CBLH-001-4	D21	BRD-K33057338-001-01-7	4.9516906117133255
H-CBLH-001-4	D22	BRD-K29737933-001-01-9	4.961615660810002
H-CBLH-001-4	D23	BRD-K57275439-001-01-4	4.994654955680209
H-CBLH-001-4	D24	BRD-K18132838-001-01-2	4.903292337947273
H-CBLH-001-4	E01		
H-CBLH-001-4	E02		
H-CBLH-001-4	E03	BRD-K30822915-001-01-8	4.9737105693907715
H-CBLH-001-4	E04	BRD-K46241566-001-01-5	4.984274675682695
H-CBLH-001-4	F05	BRD-K98376600-001-01-4	5.040580728159727
H-CBLH-001-4	F06	BRD-K78939963-001-01-4	4.999950631158193
