well_position	broad_sample	mmoles_per_liter	solvent
A01	BRD-K34651941-001-01-5	5.09081019118574	DMSO
A02	BRD-K32367331-001-01-8	5.1939597082386	DMSO
A03	BRD-K00566460-001-01-6	5.1438151232288	DMSO
A04	BRD-K26005379-001-02-3	5.02063230536338	DMSO
A05	BRD-K15508005-001-01-3	4.97969444410179	DMSO
A06	BRD-K23164928-001-01-9	5.0013964104409405	DMSO
A07	BRD-K55311609-001-01-3	5.05459579058041	DMSO
A08	BRD-K53953065-001-02-9	5.00934352744045	DMSO
A09	BRD-K23825243-001-01-3	5.1399567863684	DMSO
A10	BRD-K89637567-001-01-1	4.93817858691759	DMSO
A11	BRD-K75814223-001-01-8	5.073105459335769	DMSO
A12	BRD-K94803981-001-01-0	5.06195234908688	DMSO
A13			DMSO
A14			DMSO
A15	BRD-K56536241-001-02-6	5.01219295317706	DMSO
A16	BRD-K56272400-001-02-5	5.01047345115349	DMSO
A17	BRD-K05957858-001-02-0	4.99787397105103	DMSO
A18	BRD-K52104866-001-01-3	5.13749390874351	DMSO
A19	BRD-K14567490-001-01-2	5.09218714301266	DMSO
A20	BRD-K70193997-001-02-4	5.004379662945389	DMSO
A21	BRD-K97339945-001-01-7	5.0028690255298605	DMSO
A22	BRD-K35407043-001-02-6	5.01625541095619	DMSO
A23	BRD-K83872468-001-01-0	4.896278495483821	DMSO
A24	BRD-K83845975-001-01-2	5.01184455114272	DMSO
B01	BRD-K88072146-001-01-2	5.05459579058041	DMSO
B02	BRD-K31360506-001-01-3	4.8944904656957	DMSO
B03	BRD-K45520793-001-01-8	4.9762780185432804	DMSO
B04	BRD-K75073374-001-02-6	5.01896812960368	DMSO
B05	BRD-K05248348-001-01-4	5.07920800781376	DMSO
B06	BRD-K90163297-001-01-2	5.01900245036736	DMSO
B07	BRD-K67702605-001-02-1	5.00591819329755	DMSO
B08	BRD-K30382953-001-02-4	5.005939776843331	DMSO
B09	BRD-K62612761-001-01-9	4.93448003805068	DMSO
B10	BRD-K95147720-001-01-7	5.01063779800591	DMSO
B11	BRD-K81725246-001-01-1	5.03334022176587	DMSO
B12	BRD-K04409515-001-02-8	4.99699017773976	DMSO
