Original_Plate_Map_Name	well_position	broad_sample	conc_mmol
C-2113-01-D39-015	A01		
C-2113-01-D39-015	A02		
C-2113-01-D39-015	A03	BRD-K28664021-001-05-0	5.0
C-2113-01-D39-015	A04	BRD-K12957200-001-05-9	5.0
C-2113-01-D39-015	A05	BRD-K83720391-001-05-4	5.0
C-2113-01-D39-015	A06	BRD-K74143231-001-06-2	5.0
C-2113-01-D39-015	A07	BRD-A00489811-001-05-0	5.0
C-2113-01-D39-015	A08	BRD-A94055601-001-05-0	5.0
C-2113-01-D39-015	A09	BRD-K01552729-001-05-3	5.0
C-2113-01-D39-015	A10	BRD-K36372945-001-05-3	5.0
C-2113-01-D39-015	A11	BRD-K70612829-001-04-3	5.0
C-2113-01-D39-015	A12	BRD-K33245893-001-05-6	5.0
C-2113-01-D39-015	A13	BRD-K84399875-001-04-4	5.0
C-2113-01-D39-015	A14	BRD-K91355301-001-07-4	5.0
C-2113-01-D39-015	A15	BRD-K52539770-001-05-6	5.0
C-2113-01-D39-015	A16	BRD-K34754397-001-05-7	5.0
C-2113-01-D39-015	A17	BRD-K49953514-001-06-4	5.0
C-2113-01-D39-015	A18	BRD-K07250593-001-06-9	5.0
C-2113-01-D39-015	A19	BRD-K56695267-001-04-5	5.0
C-2113-01-D39-015	A20	BRD-K62326950-001-05-8	5.0
C-2113-01-D39-015	A21	BRD-K03859991-001-06-9	5.0
C-2113-01-D39-015	A22	BRD-A16654364-001-05-2	5.0
C-2113-01-D39-015	A23		
C-2113-01-D39-015	A24		
C-2113-01-D39-015	B01		
C-2113-01-D39-015	B02		
C-2113-01-D39-015	B03	BRD-A00250346-001-05-0	5.0
C-2113-01-D39-015	B04	BRD-K51240517-001-05-0	5.0
C-2113-01-D39-015	B05	BRD-K53436696-003-03-6	5.0
C-2113-01-D39-015	B06	BRD-K59186070-001-05-6	5.0
C-2113-01-D39-015	B07	BRD-A99224684-001-05-7	5.0
C-2113-01-D39-015	B08	BRD-K46376991-001-05-5	5.0
C-2113-01-D39-015	B09	BRD-K60079337-001-05-9	5.0
C-2113-01-D39-015	B10	BRD-K10291183-001-05-6	5.0
C-2113-01-D39-015	B11	BRD-K40671994-001-05-2	5.0
C-2113-01-D39-015	B12	BRD-K91195567-001-05-7	5.0
C-2113-01-D39-015	B13	BRD-K00119882-001-05-5	5.0
C-2113-01-D39-015	B14	BRD-K15387690-001-05-3	5.0
C-2113-01-D39-015	B15	BRD-K85363252-001-10-9	5.0
C-2113-01-D39-015	B16	BRD-K33500127-001-05-2	5.0
C-2113-01-D39-015	B17	BRD-K98296319-001-05-7	5.0
C-2113-01-D39-015	B18	BRD-A75109755-001-04-5	5.0
C-2113-01-D39-015	B19	BRD-K75212763-001-05-2	5.0
C-2113-01-D39-015	B20	BRD-K84439715-001-05-9	5.0
C-2113-01-D39-015	B21	BRD-A28653047-001-05-5	5.0
C-2113-01-D39-015	B22	BRD-K66258392-001-05-5	5.0
C-2113-01-D39-015	B23		
C-2113-01-D39-015	B24		
C-2113-01-D39-015	C01		
C-2113-01-D39-015	C02		
C-2113-01-D39-015	C03	BRD-K19228147-001-04-7	5.0
C-2113-01-D39-015	C04	BRD-A47226259-001-05-0	5.0
C-2113-01-D39-015	C05	BRD-U62737497-000-01-5	5.0
C-2113-01-D39-015	C06	BRD-K10201294-001-05-1	5.0
C-2113-01-D39-015	C07	BRD-K65406869-001-04-8	5.0
C-2113-01-D39-015	C08	BRD-K81628216-001-05-4	5.0
C-2113-01-D39-015	C09	BRD-K24876092-001-04-1	5.0
C-2113-01-D39-015	C10	BRD-A35360906-001-05-8	5.0
C-2113-01-D39-015	C11	BRD-K45510231-001-05-0	5.0
C-2113-01-D39-015	C12	BRD-K12521787-001-05-4	5.0
C-2113-01-D39-015	C13	BRD-K18936407-001-05-8	5.0
C-2113-01-D39-015	C14	BRD-K05896385-001-04-8	5.0
C-2113-01-D39-015	C15	BRD-K14588079-001-04-1	5.0
C-2113-01-D39-015	C16	BRD-A79962154-001-05-7	5.0
C-2113-01-D39-015	C17	BRD-K99110478-001-05-6	5.0
C-2113-01-D39-015	C18	BRD-K26503271-001-05-9	5.0
C-2113-01-D39-015	C19	BRD-K72043775-001-05-0	5.0
C-2113-01-D39-015	C20	BRD-K44697642-001-05-9	5.0
C-2113-01-D39-015	C21	BRD-K70318282-001-04-7	5.0
