well_position	broad_sample	conc_mmol
A01	BRD-A00100033-001-04-8	3.48077913760216
A02	BRD-A00267231-001-01-1	5.0
A03	BRD-A00327403-103-01-9	5.0
A04	BRD-A00520476-001-03-3	5.0
A05	BRD-A00827783-001-04-8	5.0
A06	BRD-A00993607-003-04-8	4.999999999999999
A07	BRD-A01078468-001-04-9	5.0
A08	BRD-A01295252-001-01-5	4.999999999999999
A09	BRD-A01320529-001-05-9	5.0
A10	BRD-A01493904-003-02-2	5.0
A11	BRD-A01593789-001-01-5	5.0
A12	BRD-A01636364-003-04-5	5.0
A13		
A14		
A15	BRD-A01787639-003-08-6	4.999999999999999
A16	BRD-A02006392-001-06-5	6.937483835662663
A17	BRD-A02176148-001-02-2	5.0
A18	BRD-A02189320-015-02-5	5.0
A19	BRD-A02710418-003-03-5	3.7063096512006797
A20	BRD-A02713983-001-02-0	4.999999999999999
A21	BRD-A02759312-003-11-2	5.0
A22	BRD-A02799884-001-02-9	4.999999999999999
A23	BRD-A03216249-003-02-9	4.999999999999999
A24	BRD-A03359064-001-01-5	5.0
B01	BRD-A03503284-001-02-0	4.999999999999999
B02	BRD-A03623303-045-02-0	4.999999999999999
B03	BRD-A03816571-001-01-0	5.0
B04	BRD-A03898562-001-02-7	4.999999999999999
B05	BRD-A03932035-004-02-7	4.999999999999999
B06	BRD-A04026261-001-01-0	4.999999999999999
B07	BRD-A04231641-003-01-3	4.999999999999999
B08	BRD-A04258855-003-01-7	4.999999999999999
B09	BRD-A04322457-003-03-9	5.0
B10	BRD-A04438777-001-01-4	4.999999999999999
B11	BRD-A04553218-050-03-0	2.5584567716236024
B12	BRD-A04661934-001-01-1	4.999999999999999
B13		
B14		
B15	BRD-A04668240-001-01-5	4.999999999999999
B16	BRD-A04706586-236-01-7	4.999999999999999
B17	BRD-A04975445-001-02-5	4.999999999999999
B18	BRD-A05186015-003-04-0	4.999999999999999
B19	BRD-A05422420-001-02-6	4.999999999999999
B20	BRD-A05456882-001-01-7	4.999999999999999
B21	BRD-A05457250-001-03-5	7.016627815991379
B22	BRD-A06232236-001-02-2	5.0
B23	BRD-A06276885-003-01-1	5.0
B24	BRD-A06352418-001-03-6	2.1201108970647136
C01	BRD-A06352508-001-02-9	4.999999999999999
C02	BRD-A06390036-001-02-0	5.0
C03	BRD-A06726973-001-02-0	5.150550371021851
C04	BRD-A06935312-001-02-7	4.999999999999999
C05	BRD-A07195938-001-01-3	5.0
C06	BRD-A07207424-001-04-1	8.98160201458052
C07	BRD-A07232941-001-01-9	4.999999999999999
C08	BRD-A07440155-003-04-9	5.0
C09	BRD-A07780951-001-02-2	5.0
C10	BRD-A07824748-001-02-6	5.0
C11		
C12		
C13	BRD-A07870296-001-03-3	5.0
C14	BRD-A07875874-001-01-6	4.999999999999999
C15		
C16		
C17	BRD-A07932845-001-01-1	4.999999999999999
C18	BRD-A07952294-001-02-3	4.466024273735132
C19	BRD-A08187463-001-03-8	2.594191056256537
C20	BRD-A08255417-001-03-0	2.648849165098636
C21	BRD-A08545410-003-02-9	4.999999999999999
C22	BRD-A08709697-001-02-9	3.1909196128214714
C23	BRD-A08877921-001-02-2	5.0
C24	BRD-A09056319-003-03-6	2.3479154220758325
D01	BRD-A09062839-003-03-5	3.679406267456484
D02	BRD-A09094913-001-02-3	4.999999999999999
D03	BRD-A09161221-001-01-9	5.0
D04	BRD-A09349126-001-02-4	5.0
D05	BRD-A09467419-003-04-2	2.145876513733481
D06	BRD-A09472452-001-02-8	6.033652539682422
D07	BRD-A09533288-001-02-7	5.499320481963967
D08	BRD-A09539288-004-02-8	4.999999999999999
D09	BRD-A09828896-004-04-5	4.999999999999999
D10	BRD-A09925278-003-03-1	4.593634673930486
D11		
D12		
D13	BRD-A09975616-001-02-3	4.999999999999999
D14	BRD-A10070317-003-05-1	5.0
D15		
D16		
D17	BRD-A10355991-003-01-8	5.0
D18	BRD-A10715913-001-02-0	5.0
D19	BRD-A10739734-003-01-5	5.0
D20	BRD-A10903566-003-02-8	5.0
D21	BRD-A10969569-001-02-0	4.999999999999999
