well_position	broad_sample	conc_mmol
B16	BRD-K29081836-001-01-0	5.0861896345301085
B17	BRD-K92404768-001-01-8	5.040410215077661
B18	BRD-K79287319-001-01-8	5.002402214554434
B19	BRD-K92163754-001-01-6	4.967187032209224
B20	BRD-K65337672-001-01-8	5.015206459668902
B21	BRD-K84760360-001-01-5	5.024481573275386
B22	BRD-K98689898-001-01-1	5.076066488555593
B23	BRD-K52525325-001-01-4	4.999602725331873
B24	BRD-K55367197-001-01-3	5.013938079370351
C17	BRD-K99766666-001-01-6	5.00495879979088
C18	BRD-K57345620-001-01-4	5.051315889036529
C19	BRD-K55748528-001-01-4	5.042298094318304
C20	BRD-K29887111-001-01-6	5.053024709528969
C21	BRD-K76158076-001-01-7	5.059049569480265
C22	BRD-K36569842-001-01-7	5.037026540342941
C23	BRD-K14867418-001-01-5	5.046531347696678
C24	BRD-K09048421-001-01-4	5.0492808119436114
D01	BRD-K57844337-001-01-0	4.986202423506935
D02	BRD-K65895220-001-01-2	5.05133686239917
D03	BRD-K65859637-001-01-5	4.994398124638509
D04	BRD-K31691428-001-01-6	5.04916666602551
D05	BRD-K95760526-001-01-3	5.014954951514397
D06	BRD-K90201499-001-01-6	4.999761777237159
D07	BRD-K41151625-001-01-0	5.032876690799984
D08	BRD-K30048461-001-01-8	4.949365784525971
D09	BRD-K93783788-001-01-0	5.0621287568508375
D10	BRD-K20546229-001-01-6	4.997546044729542
G13	BRD-K56903978-001-01-9	5.034181568163021
G14	BRD-K68867948-001-01-9	5.020426290076969
G15	BRD-K70039065-001-01-8	4.997490061215867
G16	BRD-K03811780-001-01-6	5.0749085531365346
G17	BRD-K83484928-001-01-8	5.010594892175461
G18	BRD-K02775862-001-01-5	5.052094693203581
G19		
G20		
G21	BRD-K39784035-001-01-6	5.034528306231833
H22	BRD-K55627667-001-01-1	5.005968837903351
H23	BRD-K29655604-001-01-1	5.119555506709467
H24	BRD-K23140656-001-01-7	5.025545287490223
I01	BRD-K05367966-001-01-3	5.002734510333642
I02	BRD-K57567857-001-01-7	5.013022987560753
I03	BRD-K38862476-001-01-7	4.9412218173023525
I04	BRD-K62909018-001-01-0	5.0036012338684515
I05		
I06		
J08	BRD-K79047281-001-01-0	5.026224704063823
J09	BRD-K08739006-001-01-2	5.027805051115955
J10	BRD-K16469239-001-01-5	5.017680601324741
J11	BRD-K25222259-001-01-2	5.000751695935778
J12	BRD-K09155468-001-01-1	4.999146952228476
J13	BRD-K10072705-001-01-8	4.919682968079981
J14	BRD-K28635638-001-01-4	4.993888555358656
J15	BRD-K55011281-001-01-4	5.011283065952349
J16	BRD-K73980669-001-01-0	5.021777711670362
J24	BRD-K34257113-001-01-3	5.250025942269487
K01	BRD-K89691421-001-01-4	5.003399333398703
K02	BRD-K30278324-001-01-8	5.010855145389526
K03	BRD-K31200284-001-01-9	5.015424917823777
K04	BRD-K54662875-001-01-7	4.976489436296918
K05	BRD-K45664515-001-01-1	5.008298002480652
K06	BRD-K69655916-001-01-5	5.077784809478505
K07		
K08		
L01	BRD-K74971043-001-01-5	5.015876875394258
L02	BRD-K59223592-001-01-5	4.965622493770672
L03	BRD-K44736866-001-01-3	5.036300447110845
L04	BRD-K80190213-001-01-8	5.032368507277841
L05	BRD-K53357510-001-01-6	5.011617310513565
L06	BRD-K29764789-001-01-8	5.0536504092921755
L07		
L08		
L09	BRD-K81665719-001-01-7	5.060564248790704
L10	BRD-K27403344-001-01-3	4.972246849147514
L11	BRD-K34495942-001-01-6	4.981767637049582
L12	BRD-K89838866-001-01-3	5.052681295881681
L13	BRD-K39341253-001-01-0	4.9895143945032645
L14	BRD-K86324038-001-01-0	5.016893437728699
L15		
L16		
L17	BRD-K14896981-001-01-1	5.0064724125707505
L18	BRD-K09541394-001-01-1	5.003187994271082
N12	BRD-K65474083-001-01-2	5.044836399523853
N13		
N14		
N15	BRD-K29548095-001-01-4	5.072635854826325
N16	BRD-K89162199-001-01-6	5.052234998741716
N17	BRD-K63636299-001-01-8	4.9861270818411
N18	BRD-K06907095-001-01-9	4.980281228355314
N19	BRD-K99027107-001-01-0	5.0621675874942555
N20	BRD-K58312590-001-01-9	5.030742901359215
P05	BRD-K32797868-001-01-7	4.946401158947572
P06	BRD-K74568880-001-01-5	5.0068081015014725
P07	BRD-K90488649-001-01-8	4.827386636680364
P08	BRD-K70088258-001-01-2	4.979775583659857
P09	BRD-K97780373-001-01-3	5.028147423784154
P10	BRD-K04830910-001-01-8	5.017062513880319
P11		
P12		
P13	BRD-K90748516-001-01-5	5.0334001684034435
