well_position	broad_sample	conc_mmol
A01	BRD-K78364995-236-03-5	2.090059624175929
A02	BRD-K78414110-001-02-8	5.0
A03	BRD-K78485176-001-02-9	5.0
A04	BRD-K78496197-001-01-3	5.0
A05	BRD-K78599730-001-02-6	5.0
A06	BRD-K78612426-001-02-6	5.0
A07	BRD-K78633253-001-01-2	5.0
A08	BRD-K78637815-001-01-4	4.999999999999999
A09	BRD-K78643075-001-03-3	2.379166741539043
A10	BRD-K78692225-001-11-2	4.999999999999999
A11	BRD-K78815826-001-04-7	4.999999999999999
A12	BRD-K78838262-001-02-4	5.0
A13		
A14		
A15	BRD-K78844995-001-01-8	4.999999999999999
A16	BRD-K78959463-001-02-5	7.196169657356398
A17	BRD-K79053258-001-02-5	6.994080266415147
A18	BRD-K79092138-001-04-5	5.0
A19	BRD-K79116891-003-03-7	3.022516112882273
A20	BRD-K79124250-001-03-0	0.7880971729488546
A21	BRD-K79131256-001-03-9	5.0
A22	BRD-K79145749-001-01-8	5.0
A23	BRD-K79231725-001-02-2	4.999999999999999
A24	BRD-K79366068-236-01-5	5.0
B01	BRD-K79425933-001-03-6	2.6216218674588974
B02	BRD-K79437791-001-02-4	6.801871178436693
B03	BRD-K79501723-003-03-4	3.3020560384005355
B04	BRD-K79684402-300-01-0	5.0
B05	BRD-K79711234-001-04-3	5.0
B06	BRD-K79759585-001-02-1	5.0
B07	BRD-K79930101-300-01-1	5.0
B08	BRD-K80307267-001-02-1	5.0
B09	BRD-K80315159-051-01-2	5.0
B10	BRD-K80315422-001-01-8	4.999999999999999
B11	BRD-K80325895-001-02-3	0.5
B12	BRD-K80334323-001-03-5	3.3509903718004224
B13		
B14		
B15	BRD-K80353807-001-03-0	4.999999999999999
B16	BRD-K80396088-001-03-9	1.8952588243156097
B17	BRD-K80451230-051-01-8	4.999999999999999
B18	BRD-K80576679-001-03-1	4.999999999999999
B19	BRD-K80639402-003-01-1	4.999999999999999
B20	BRD-K80725821-300-01-1	5.0
B21	BRD-K80738081-001-06-2	10.953224997467615
B22	BRD-K80778372-001-01-7	4.999999999999999
B23	BRD-K80863915-001-02-9	11.724322350582186
B24	BRD-K80946661-001-02-8	5.0
C01	BRD-K80970344-201-02-9	4.999999999999999
C02	BRD-K81029756-001-02-8	6.031103510526831
C03	BRD-K81144366-003-03-1	3.166204791265732
C04	BRD-K81209159-001-02-9	5.0
