well_position	broad_sample	mmoles_per_liter	solvent
A01	BRD-K23232523-001-01-3	5.03350228748018	DMSO
A02	BRD-K50788885-001-01-2	5.01294829516855	DMSO
A03	BRD-K21143905-001-01-2	5.0041159172454694	DMSO
A04	BRD-K50677542-001-01-2	5.05464865296075	DMSO
A05	BRD-K29756429-001-01-0	5.091590733295781	DMSO
A06	BRD-K24020784-001-01-5	4.96687895093725	DMSO
A07	BRD-K56776985-001-01-0	5.02830098969319	DMSO
A08	BRD-K50603336-001-01-8	4.98673672374782	DMSO
A09	BRD-K82506716-001-01-5	5.0071289958571	DMSO
A10	BRD-K85546819-001-01-4	5.01371506060625	DMSO
A11	BRD-K96779993-001-01-6	5.015393815699309	DMSO
A12	BRD-K64165176-001-01-5	5.03191652668245	DMSO
A13			DMSO
A14			DMSO
A15	BRD-K68149575-001-01-2	4.994676334365519	DMSO
A16	BRD-K87447060-001-01-9	5.0984479150425805	DMSO
A17	BRD-K28314528-001-01-9	4.9457329643587595	DMSO
A18	BRD-K11990377-001-01-7	5.0218624254668	DMSO
A19	BRD-K28347985-001-01-5	5.03311592202678	DMSO
A20	BRD-K48046422-001-01-0	5.035403394712509	DMSO
A21	BRD-K06203932-001-01-0	5.07066622735345	DMSO
A22	BRD-K03884263-001-01-9	5.0064264045654	DMSO
A23	BRD-K38081867-001-01-1	5.01356923071578	DMSO
A24	BRD-K19672435-001-01-3	4.967315144032231	DMSO
B01	BRD-K34059927-001-01-9	5.019742129363901	DMSO
B02	BRD-K49744949-001-01-3	5.05164154156462	DMSO
B03	BRD-K81457218-001-01-5	5.13856801928621	DMSO
B04	BRD-K59960811-001-01-7	4.994912382825559	DMSO
B05	BRD-K76691746-001-01-7	5.0520881182920405	DMSO
B06	BRD-K18316646-001-01-3	4.98947465187154	DMSO
B07	BRD-K77875023-001-01-9	5.04315115121047	DMSO
B08	BRD-K39498165-001-01-5	5.04861291140531	DMSO
B09	BRD-K52017042-001-01-4	5.02373957668776	DMSO
B10	BRD-K20809650-001-01-6	5.00628055190632	DMSO
B11	BRD-K69879051-001-01-6	5.06045026741325	DMSO
B12	BRD-K62584372-001-01-1	4.975246410528429	DMSO
B13			DMSO
B14			DMSO
B15	BRD-K25226763-001-01-2	4.99254485730278	DMSO
B16	BRD-K21479004-001-01-0	5.03876015457482	DMSO
B17	BRD-K41026056-001-01-2	5.04085852524096	DMSO
B18	BRD-K64571715-001-01-2	4.98335250967116	DMSO
B19	BRD-K77101974-001-01-9	5.00212865617304	DMSO
B20	BRD-K37219127-001-01-4	5.22192136870097	DMSO
B21	BRD-K38752276-001-01-2	5.03068748156495	DMSO
B22	BRD-K19411393-001-01-6	4.98185767950901	DMSO
B23	BRD-K47349976-001-01-9	5.11961175365592	DMSO
B24	BRD-K41327620-001-01-1	4.998722472436401	DMSO
C01	BRD-K53931904-001-01-2	5.0106579408239105	DMSO
C02	BRD-K12343830-001-01-9	5.0730065346935405	DMSO
C03	BRD-K74767736-001-01-9	5.073062440977	DMSO
C04	BRD-K17060750-001-01-0	5.05330730173548	DMSO
C05	BRD-K85907501-001-01-1	4.98711033053833	DMSO
C06	BRD-K04116560-001-01-5	4.99646018629911	DMSO
C07	BRD-K94452277-001-01-9	5.0285311237025	DMSO
C08	BRD-K78262424-001-01-4	5.021646285960309	DMSO
C09	BRD-K77591784-001-01-1	5.0092942523518404	DMSO
C10	BRD-K32370845-001-01-1	4.98436195266018	DMSO
C11			DMSO
C12			DMSO
C13	BRD-K62800316-001-01-0	5.03203497162989	DMSO
C14	BRD-K69294714-001-01-7	5.03416468829409	DMSO
C15			DMSO
C16			DMSO
C17	BRD-K23326916-001-01-8	5.0139428002302004	DMSO
C18	BRD-K93374700-001-01-3	3.45878018550717	DMSO
C19	BRD-K18856772-001-01-4	3.14148392250489	DMSO
C20	BRD-K32960568-001-01-4	4.258398566525259	DMSO
C21	BRD-K06398048-001-01-9	3.73878506069974	DMSO
C22	BRD-K00611112-001-01-2	5.00391348360312	DMSO
C23	BRD-K96101240-001-01-4	5.01584111217245	DMSO
C24	BRD-K51398207-001-01-0	4.9619682007558	DMSO
D01	BRD-K97805186-001-01-5	4.97156585984529	DMSO
D02	BRD-K36099605-001-01-2	5.040645117813249	DMSO
D03	BRD-K42526449-001-01-6	4.99157579460778	DMSO
D04	BRD-K75657700-001-01-3	5.14533774711412	DMSO
D05	BRD-K98944347-001-01-7	5.04127784772131	DMSO
D06	BRD-K11117868-001-01-3	4.989879166297531	DMSO
D07	BRD-K79213964-001-01-2	5.03559679934729	DMSO
D08	BRD-K42091424-001-01-0	4.98107606710526	DMSO
D09	BRD-K03886176-001-01-0	5.00120162697235	DMSO
