Original_Plate_Map_Name	well_position	broad_sample	conc_mmol
H-CBLE-010-4	A01	BRD-K41311485-001-01-9	5.025335698229022
H-CBLE-010-4	A02	BRD-K07767844-001-01-0	5.053604523516294
H-CBLE-010-4	A03	BRD-K11018734-001-01-5	5.024060349807132
H-CBLE-010-4	A04	BRD-K20322710-001-01-8	5.025856897085707
H-CBLE-010-4	A05	BRD-K89507688-001-01-0	5.031450903633635
H-CBLE-010-4	A06	BRD-K26598812-001-01-4	5.019984415440386
H-CBLE-010-4	A07	BRD-K65219220-001-01-5	5.152190535436744
H-CBLE-010-4	A08	BRD-K16939013-001-01-9	5.0362245551215254
H-CBLE-010-4	A09	BRD-K77282822-001-01-1	4.981117822180458
H-CBLE-010-4	A10	BRD-K81884179-001-01-7	5.0068272500263244
H-CBLE-010-4	A11	BRD-K10395996-001-01-1	5.034397189796725
H-CBLE-010-4	A12	BRD-K55721543-001-01-2	4.9979607725277075
H-CBLE-010-4	A13		
H-CBLE-010-4	A14		
H-CBLE-010-4	A15	BRD-K68879722-001-01-6	4.998737539375137
H-CBLE-010-4	A16	BRD-K24960579-001-01-1	5.017051399860078
H-CBLE-010-4	A17	BRD-K93438811-001-01-2	5.045226560946583
H-CBLE-010-4	A18	BRD-K97709518-001-01-8	5.002545482470544
H-CBLE-010-4	A19	BRD-K92013289-001-01-7	4.978261802760048
H-CBLE-010-4	A20	BRD-K43286877-001-01-7	5.03159871725518
H-CBLE-010-4	A21	BRD-K66937768-001-01-9	4.989842801891803
H-CBLE-010-4	A22	BRD-K40790345-001-01-5	5.013666993226829
H-CBLE-010-4	A23	BRD-K31652752-001-01-4	5.004789266904649
H-CBLE-010-4	A24	BRD-K63814979-001-01-8	5.037381704963378
H-CBLE-010-4	B01	BRD-K30389488-001-01-5	4.997267165458641
H-CBLE-010-4	B02	BRD-K95251282-001-01-7	5.018824426130382
H-CBLE-010-4	B03	BRD-K48721554-001-01-8	4.969417841689435
H-CBLE-010-4	B04	BRD-K55346158-001-01-4	5.0205853946746055
H-CBLE-010-4	B05	BRD-K56186124-001-01-4	5.208551895125677
H-CBLE-010-4	B06	BRD-K21143836-001-01-6	4.999422466290162
H-CBLE-010-4	B07	BRD-K97762922-001-01-7	5.0569251880518244
H-CBLE-010-4	B08	BRD-K97972387-001-01-0	5.018325341043788
H-CBLE-010-4	B09	BRD-K34381021-001-01-2	4.993853741506192
H-CBLE-010-4	B10	BRD-K57189778-001-01-6	5.0340910019837235
H-CBLE-010-4	B11	BRD-K70516984-001-01-3	5.011990702837611
H-CBLE-010-4	B12	BRD-K13683812-001-01-9	5.1664505342561755
H-CBLE-010-4	B13		
H-CBLE-010-4	B14		
H-CBLE-010-4	B15	BRD-K20751868-001-01-8	5.021497275021335
H-CBLE-010-4	B16	BRD-K22338485-001-01-5	4.975739607961212
H-CBLE-010-4	B17	BRD-K37830821-001-01-7	5.022502165554954
H-CBLE-010-4	B18	BRD-K07505039-001-01-9	4.995235314938293
H-CBLE-010-4	B19	BRD-K51767504-001-01-6	5.033719279150422
H-CBLE-010-4	B20	BRD-K15063689-001-01-2	5.0067264361941595
H-CBLE-010-4	B21	BRD-K44513339-001-01-5	5.02572300913481
H-CBLE-010-4	B22	BRD-K15335187-001-01-1	5.033161204740377
H-CBLE-010-4	B23	BRD-K71150692-001-01-3	4.6928896224733245
H-CBLE-010-4	B24	BRD-K79221627-001-01-4	5.02336878634487
H-CBLE-010-4	C01	BRD-K36122249-001-01-4	5.021320691627041
H-CBLE-010-4	C02	BRD-K08020434-001-01-9	5.000906729593787
H-CBLE-010-4	C03	BRD-K67192696-001-01-7	4.988425836708358
H-CBLE-010-4	C04	BRD-K60384728-001-01-9	4.955785682632535
H-CBLE-010-4	C05	BRD-K87254984-001-01-2	4.973228543794553
H-CBLE-010-4	C06	BRD-K31226640-001-01-3	4.951892245542509
H-CBLE-010-4	C07	BRD-K67704884-001-01-1	4.999764484431911
H-CBLE-010-4	C08	BRD-K66111770-001-01-7	4.982354965776401
H-CBLE-010-4	C09	BRD-K53889083-001-01-5	5.025847997150345
H-CBLE-010-4	C10	BRD-K38294415-001-01-7	4.9184021697633336
H-CBLE-010-4	C11		
H-CBLE-010-4	C12		
H-CBLE-010-4	C13	BRD-K18341023-001-01-4	4.974862276814864
H-CBLE-010-4	C14	BRD-K70276915-001-01-8	5.058868496208672
H-CBLE-010-4	C15		
H-CBLE-010-4	C16		
H-CBLE-010-4	C17	BRD-K42443121-001-01-9	4.992351701818511
H-CBLE-010-4	C18	BRD-K34124517-001-01-7	5.031053986398924
H-CBLE-010-4	C19	BRD-K38304603-001-01-6	5.000984906797299
H-CBLE-010-4	C20	BRD-K80380728-001-01-3	4.999911066688116
H-CBLE-010-4	C21	BRD-K50083570-001-01-8	4.942970292026969
H-CBLE-010-4	C22	BRD-K81968420-001-01-5	4.993237288202118
H-CBLE-010-4	C23	BRD-K20747951-001-01-4	4.994798843733403
H-CBLE-010-4	C24	BRD-K06526639-001-01-0	4.980943942614976
H-CBLE-010-4	D01	BRD-K97501058-001-01-5	5.023612186989508
H-CBLE-010-4	D02	BRD-K48651279-001-01-1	5.020285750384742
H-CBLE-010-4	D03	BRD-K43767973-001-01-9	5.046238095820605
H-CBLE-010-4	D04	BRD-K75437155-001-01-0	5.0116229119605595
H-CBLE-010-4	D05	BRD-K09144413-001-01-1	5.04224439061162
H-CBLE-010-4	D06	BRD-K55801977-001-01-7	5.037617122922562
H-CBLE-010-4	D07	BRD-K42541972-001-01-0	5.0105706776645365
H-CBLE-010-4	D08	BRD-K90874312-001-01-5	5.130830504159996
H-CBLE-010-4	D09	BRD-K32049892-001-01-3	4.998167176727428
H-CBLE-010-4	D10	BRD-K62976808-001-01-3	5.03834843735424
H-CBLE-010-4	D11		
H-CBLE-010-4	D12		
H-CBLE-010-4	D13	BRD-K15317580-001-01-2	5.027696127916078
H-CBLE-010-4	D14	BRD-K59550463-001-01-7	5.041522141812843
H-CBLE-010-4	D15		
H-CBLE-010-4	D16		
H-CBLE-010-4	D17	BRD-K04051198-001-01-4	5.0121378936025405
H-CBLE-010-4	D18	BRD-K67896343-001-01-0	5.012091114443669
H-CBLE-010-4	D19	BRD-K65911477-001-01-7	5.008966323832114
H-CBLE-010-4	D20	BRD-K99353774-001-01-2	5.02129291400097
H-CBLE-010-4	D21	BRD-K23673171-001-01-3	5.026018925304323
H-CBLE-010-4	D22	BRD-K90483291-001-01-0	4.971816546819998
H-CBLE-010-4	D23	BRD-K70414920-001-01-8	4.950372261355061
H-CBLE-010-4	D24	BRD-K93554629-001-01-8	5.010472257776916
H-CBLE-010-4	E01		
H-CBLE-010-4	E02		
H-CBLE-010-4	E03	BRD-K00839478-001-01-7	4.976599345804401
H-CBLE-010-4	E04	BRD-K18000748-001-01-0	4.963643687279187
H-CBLE-010-4	E05	BRD-K30124080-001-01-8	5.266404232404085
H-CBLE-010-4	E06	BRD-K96426084-001-01-4	4.995993890804415
H-CBLE-010-4	E07	BRD-K53701656-001-01-9	5.01274319922296
H-CBLE-010-4	E08	BRD-K11984658-001-01-0	5.042876661355004
H-CBLE-010-4	E09		
H-CBLE-010-4	E10		
H-CBLE-010-4	E11	BRD-K06858302-001-01-3	5.024499057486207
H-CBLE-010-4	E12	BRD-K45562432-001-01-7	5.023176315613229
H-CBLE-010-4	E13	BRD-K60293048-001-01-5	4.981909484213433
H-CBLE-010-4	E14	BRD-K36495064-001-01-6	5.026975111312959
H-CBLE-010-4	E15	BRD-K10461210-001-01-1	4.919032131630003
H-CBLE-010-4	E16	BRD-K78964751-001-01-8	4.9923362748539954
H-CBLE-010-4	E17		
H-CBLE-010-4	E18		
H-CBLE-010-4	E19	BRD-K82696158-001-01-9	4.984826529282657
H-CBLE-010-4	E20	BRD-K76168315-001-01-7	5.018616698486096
H-CBLE-010-4	E21	BRD-K56094749-001-01-5	4.992358046935705
