well_position	broad_sample	mmoles_per_liter	solvent
A01			DMSO
A02			DMSO
A03	BRD-K53802078-001-05-6	5.0	DMSO
A04	BRD-K18447546-001-06-6	5.0	DMSO
A05	BRD-K91419355-001-06-5	5.0	DMSO
A06	BRD-K38209615-001-06-2	5.0	DMSO
A07	BRD-A97198094-001-05-9	5.0	DMSO
A08	BRD-K48059443-001-05-9	5.0	DMSO
A09	BRD-K02371763-001-05-4	5.0	DMSO
A10	BRD-K25842662-001-05-9	5.0	DMSO
A11	BRD-K64559139-001-05-6	5.0	DMSO
A12	BRD-K28165749-001-05-9	5.0	DMSO
A13	BRD-K54621976-001-05-2	5.0	DMSO
A14	BRD-K40018788-001-05-6	5.0	DMSO
A15	BRD-K79147587-001-06-8	5.0	DMSO
A16	BRD-K94109423-001-05-9	5.0	DMSO
A17	BRD-K60743396-001-05-8	5.0	DMSO
A18	BRD-K20278539-001-06-0	5.0	DMSO
A19	BRD-K78701355-001-08-9	5.0	DMSO
A20	BRD-K89094496-001-05-2	5.0	DMSO
A21	BRD-K50417536-001-05-2	5.0	DMSO
A22	BRD-A60487173-001-06-1	5.0	DMSO
A23			DMSO
A24			DMSO
B01			DMSO
B02			DMSO
B03	BRD-K44707028-001-05-0	5.0	DMSO
B04	BRD-K53456628-001-07-2	5.0	DMSO
B05	BRD-K50045638-001-06-6	5.0	DMSO
B06	BRD-K60839995-001-05-9	5.0	DMSO
B07	BRD-K32511780-001-05-8	5.0	DMSO
B08	BRD-K10433727-001-05-7	5.0	DMSO
B09	BRD-K40602242-001-06-5	5.0	DMSO
B10	BRD-K27120020-001-05-5	5.0	DMSO
B11	BRD-A25993094-001-05-0	5.0	DMSO
B12	BRD-K45732260-001-05-4	5.0	DMSO
B13	BRD-A76076412-001-05-7	5.0	DMSO
B14	BRD-K34974135-001-06-6	5.0	DMSO
B15	BRD-K37014934-001-05-3	5.0	DMSO
B16	BRD-K17743313-001-06-0	5.0	DMSO
B17	BRD-A47963183-001-05-9	5.0	DMSO
B18	BRD-K62572662-001-05-6	5.0	DMSO
B19	BRD-K97081185-001-05-5	5.0	DMSO
B20	BRD-K55884477-001-05-9	5.0	DMSO
B21	BRD-K29466595-001-05-5	5.0	DMSO
B22	BRD-K85615919-001-06-5	5.0	DMSO
B23			DMSO
B24			DMSO
C01			DMSO
C02			DMSO
C03	BRD-K12930517-001-05-4	5.0	DMSO
