well_position	broad_sample	mmoles_per_liter	solvent
A01			DMSO
A02			DMSO
A03	BRD-K27871068-001-05-6	5.0	DMSO
A04	BRD-K74574168-001-05-7	5.0	DMSO
A05	BRD-K15857477-001-05-4	5.0	DMSO
A06	BRD-K65829502-001-04-4	5.0	DMSO
A07	BRD-K85470517-001-05-3	5.0	DMSO
A08	BRD-K67857808-001-05-1	5.0	DMSO
A09	BRD-A17718913-001-06-8	5.0	DMSO
A10	BRD-K78332990-001-05-0	5.0	DMSO
A11	BRD-K87099627-001-06-3	5.0	DMSO
A12	BRD-K77315003-001-05-1	5.0	DMSO
A13	BRD-K33825574-001-05-1	5.0	DMSO
A14	BRD-K28338890-001-05-9	5.0	DMSO
A15	BRD-A61141482-001-06-9	5.0	DMSO
A16	BRD-K89433368-001-05-7	5.0	DMSO
A17	BRD-K32364382-001-05-4	5.0	DMSO
A18	BRD-K69494685-001-06-7	5.0	DMSO
A19	BRD-A17482646-001-05-7	5.0	DMSO
A20	BRD-K39125958-001-06-4	5.0	DMSO
A21	BRD-K76601901-001-05-8	5.0	DMSO
A22	BRD-A33738668-001-05-5	5.0	DMSO
A23			DMSO
A24			DMSO
B01			DMSO
B02			DMSO
B03	BRD-K26504715-001-05-1	5.0	DMSO
B04	BRD-K57718988-001-06-7	5.0	DMSO
B05	BRD-K81545621-001-06-7	5.0	DMSO
B06	BRD-K06430644-001-05-9	5.0	DMSO
B07	BRD-K77597038-001-05-3	5.0	DMSO
B08	BRD-K53101923-001-05-0	5.0	DMSO
B09	BRD-K77992016-001-06-0	5.0	DMSO
B10	BRD-A84954848-001-05-9	5.0	DMSO
B11	BRD-A61567545-001-07-8	5.0	DMSO
B12	BRD-A63865611-001-06-5	5.0	DMSO
B13	BRD-K19429700-001-06-5	5.0	DMSO
B14	BRD-K09658832-001-06-2	5.0	DMSO
B15	BRD-K59723758-001-05-5	5.0	DMSO
B16	BRD-A01039955-001-05-8	5.0	DMSO
B17	BRD-K41914390-001-06-3	5.0	DMSO
B18	BRD-K70710663-001-06-9	5.0	DMSO
B19	BRD-K33002548-001-06-8	5.0	DMSO
B20	BRD-K15034896-001-05-3	5.0	DMSO
B21	BRD-K23327969-001-05-3	5.0	DMSO
B22	BRD-K71138416-001-05-4	5.0	DMSO
B23			DMSO
B24			DMSO
C01			DMSO
C02			DMSO
C03	BRD-K00354297-001-08-1	5.0	DMSO
