Original_Plate_Map_Name	well_position	broad_sample	conc_mmol
C-2113-01-D39-028	A01		
C-2113-01-D39-028	A02		
C-2113-01-D39-028	A03	BRD-K46948679-001-05-0	5.0
C-2113-01-D39-028	A04	BRD-K62295866-001-05-8	5.0
C-2113-01-D39-028	A05	BRD-K84324635-001-05-0	5.0
C-2113-01-D39-028	A06	BRD-K57265891-001-05-7	5.0
C-2113-01-D39-028	A07	BRD-K62741448-001-05-8	5.0
C-2113-01-D39-028	A08	BRD-A63907577-001-05-9	5.0
C-2113-01-D39-028	A09	BRD-K75358000-001-05-6	5.0
C-2113-01-D39-028	A10	BRD-A87550446-001-06-6	5.0
C-2113-01-D39-028	A11	BRD-K57021862-001-05-9	5.0
C-2113-01-D39-028	A12	BRD-K44491796-001-05-1	5.0
C-2113-01-D39-028	A13	BRD-K14553310-001-05-1	5.0
C-2113-01-D39-028	A14	BRD-K47441643-001-06-6	5.0
C-2113-01-D39-028	A15	BRD-K20214117-001-05-7	5.0
C-2113-01-D39-028	A16	BRD-K27882438-001-05-6	5.0
C-2113-01-D39-028	A17	BRD-K40926874-001-06-3	5.0
C-2113-01-D39-028	A18	BRD-K92063534-001-06-4	5.0
C-2113-01-D39-028	A19	BRD-K96409967-001-05-3	5.0
C-2113-01-D39-028	A20	BRD-K15994694-001-05-2	5.0
C-2113-01-D39-028	A21	BRD-K08746927-001-05-4	5.0
C-2113-01-D39-028	A22	BRD-K40605750-001-06-2	5.0
C-2113-01-D39-028	A23		
C-2113-01-D39-028	A24		
C-2113-01-D39-028	B01		
C-2113-01-D39-028	B02		
C-2113-01-D39-028	B03	BRD-K61842238-001-07-5	5.0
C-2113-01-D39-028	B04	BRD-K43526091-001-05-7	5.0
C-2113-01-D39-028	B05	BRD-K22375845-001-05-3	5.0
C-2113-01-D39-028	B06	BRD-K78718737-001-05-8	5.0
C-2113-01-D39-028	B07	BRD-K08490863-001-05-5	5.0
C-2113-01-D39-028	B08	BRD-K58094029-001-05-5	5.0
C-2113-01-D39-028	B09	BRD-K70590086-001-05-6	5.0
C-2113-01-D39-028	B10	BRD-K15352280-001-05-3	5.0
C-2113-01-D39-028	B11	BRD-A57520205-001-05-8	5.0
C-2113-01-D39-028	B12	BRD-K05680206-001-06-8	5.0
C-2113-01-D39-028	B13	BRD-K35530300-001-05-6	5.0
C-2113-01-D39-028	B14	BRD-K47727977-001-05-6	5.0
C-2113-01-D39-028	B15	BRD-K29738272-001-05-7	5.0
C-2113-01-D39-028	B16	BRD-A16458085-001-06-4	5.0
C-2113-01-D39-028	B17	BRD-K29289435-001-05-5	5.0
C-2113-01-D39-028	B18	BRD-A01392766-003-05-6	5.0
C-2113-01-D39-028	B19	BRD-K67341671-001-05-0	5.0
C-2113-01-D39-028	B20	BRD-K35352645-001-04-2	5.0
C-2113-01-D39-028	B21	BRD-K14971326-001-05-7	5.0
C-2113-01-D39-028	B22	BRD-K02980127-001-04-6	5.0
C-2113-01-D39-028	B23		
C-2113-01-D39-028	B24		
C-2113-01-D39-028	C01		
C-2113-01-D39-028	C02		
C-2113-01-D39-028	C03	BRD-K34212649-001-05-2	5.0
C-2113-01-D39-028	C04	BRD-K42122053-001-06-0	5.0
C-2113-01-D39-028	C05	BRD-K32707307-001-05-6	5.0
C-2113-01-D39-028	C06	BRD-K95373054-001-05-6	5.0
C-2113-01-D39-028	C07	BRD-K41651675-001-05-9	5.0
C-2113-01-D39-028	C08	BRD-K70544957-001-05-9	5.0
C-2113-01-D39-028	C09	BRD-K85442767-001-05-9	5.0
C-2113-01-D39-028	C10	BRD-A18166681-001-05-1	5.0
C-2113-01-D39-028	C11	BRD-A99020234-001-05-4	5.0
C-2113-01-D39-028	C12	BRD-K11045750-001-05-8	5.0
C-2113-01-D39-028	C13	BRD-A64635605-001-05-1	5.0
C-2113-01-D39-028	C14	BRD-K64069341-001-05-0	5.0
C-2113-01-D39-028	C15	BRD-K28560129-004-06-3	5.0
C-2113-01-D39-028	C16	BRD-K65510346-001-05-7	5.0
C-2113-01-D39-028	C17	BRD-K95191397-001-06-6	5.0
C-2113-01-D39-028	C18	BRD-A04753289-001-05-8	5.0
C-2113-01-D39-028	C19	BRD-K79704810-001-07-3	5.0
C-2113-01-D39-028	C20	BRD-K14437715-001-05-8	5.0
C-2113-01-D39-028	C21	BRD-A90711788-001-05-7	5.0
C-2113-01-D39-028	C22	BRD-A12973049-034-03-9	5.0
C-2113-01-D39-028	C23		
C-2113-01-D39-028	C24		
C-2113-01-D39-028	D01		
C-2113-01-D39-028	D02		
C-2113-01-D39-028	D03	BRD-K16990538-001-04-2	5.0
C-2113-01-D39-028	D04	BRD-K95180570-001-05-0	5.0
C-2113-01-D39-028	D05	BRD-A06405194-001-06-5	5.0
C-2113-01-D39-028	D06	BRD-K70220446-001-05-5	5.0
C-2113-01-D39-028	D07	BRD-A24660135-001-05-7	5.0
C-2113-01-D39-028	D08	BRD-K89949440-001-05-4	5.0
C-2113-01-D39-028	D09	BRD-K42302256-001-05-5	5.0
C-2113-01-D39-028	D10	BRD-K80554872-001-05-8	5.0
C-2113-01-D39-028	D11	BRD-A14556598-001-06-7	5.0
C-2113-01-D39-028	D12	BRD-K34150991-001-06-6	5.0
C-2113-01-D39-028	D13	BRD-K26579657-001-05-3	5.0
C-2113-01-D39-028	D14	BRD-A57095239-001-05-1	5.0
C-2113-01-D39-028	D15	BRD-A37852093-001-04-8	5.0
C-2113-01-D39-028	D16	BRD-K66520473-001-05-0	5.0
C-2113-01-D39-028	D17	BRD-K53394777-001-06-6	5.0
C-2113-01-D39-028	D18	BRD-A44172567-001-05-6	5.0
C-2113-01-D39-028	D19	BRD-K63817529-001-05-7	5.0
C-2113-01-D39-028	D20	BRD-A05350058-001-04-4	5.0
C-2113-01-D39-028	D21	BRD-K82554441-001-05-8	5.0
C-2113-01-D39-028	D22	BRD-A93754807-001-04-4	5.0
C-2113-01-D39-028	D23		
C-2113-01-D39-028	D24		
C-2113-01-D39-028	E01		
C-2113-01-D39-028	E02		
C-2113-01-D39-028	E03	BRD-K58814312-001-05-2	5.0
C-2113-01-D39-028	E04	BRD-K14647153-001-05-1	5.0
C-2113-01-D39-028	E05	BRD-K39014027-001-05-9	5.0
C-2113-01-D39-028	E06	BRD-K16431811-001-05-2	5.0
C-2113-01-D39-028	E07	BRD-K08220354-001-05-2	5.0
C-2113-01-D39-028	E08	BRD-K49181186-001-07-7	5.0
C-2113-01-D39-028	E09	BRD-K17866350-001-06-3	5.0
C-2113-01-D39-028	E10	BRD-K28723930-001-05-4	5.0
C-2113-01-D39-028	E11	BRD-K65739898-001-06-2	5.0
C-2113-01-D39-028	E12	BRD-K79851967-001-05-7	5.0
C-2113-01-D39-028	E13	BRD-K39183750-001-06-3	5.0
C-2113-01-D39-028	E14	BRD-K29755988-001-04-9	5.0
C-2113-01-D39-028	E15	BRD-A00755391-001-05-2	5.0
C-2113-01-D39-028	E16	BRD-K23488933-001-05-6	5.0
C-2113-01-D39-028	E17	BRD-K64289338-001-03-4	5.0
C-2113-01-D39-028	E18	BRD-K46818361-001-05-8	5.0
C-2113-01-D39-028	E19	BRD-K26027790-001-05-1	5.0
C-2113-01-D39-028	E20	BRD-K46388765-001-06-2	5.0
C-2113-01-D39-028	E21	BRD-K21360345-001-05-1	5.0
C-2113-01-D39-028	E22	BRD-A53667874-001-06-9	5.0
C-2113-01-D39-028	E23		
C-2113-01-D39-028	E24		
C-2113-01-D39-028	F01		
C-2113-01-D39-028	F02		
C-2113-01-D39-028	F03	BRD-K83557954-001-06-7	5.0
C-2113-01-D39-028	F04	BRD-A88417571-001-05-6	5.0
C-2113-01-D39-028	F05	BRD-K28071775-001-04-9	5.0
C-2113-01-D39-028	F06	BRD-K58980666-001-05-3	5.0
C-2113-01-D39-028	F07	BRD-K57648422-001-06-0	5.0
C-2113-01-D39-028	F08	BRD-K69388012-001-08-1	5.0
C-2113-01-D39-028	F09	BRD-A72543288-001-06-9	5.0
C-2113-01-D39-028	F10	BRD-A04829586-001-06-4	5.0
C-2113-01-D39-028	F11	BRD-K51339581-001-05-1	5.0
C-2113-01-D39-028	F12	BRD-K81240651-001-05-0	5.0
C-2113-01-D39-028	F13	BRD-K01710461-001-05-9	5.0
C-2113-01-D39-028	F14	BRD-K58496761-001-05-4	5.0
C-2113-01-D39-028	F15	BRD-K57441868-001-06-1	5.0
C-2113-01-D39-028	F16	BRD-K36773633-001-05-9	5.0
C-2113-01-D39-028	F17	BRD-K49910317-001-06-3	5.0
C-2113-01-D39-028	F18	BRD-K41310524-001-05-5	5.0
C-2113-01-D39-028	F19	BRD-K49134164-001-05-6	5.0
C-2113-01-D39-028	F20	BRD-A23782314-001-06-1	5.0
C-2113-01-D39-028	F21	BRD-K47546029-001-05-8	5.0
C-2113-01-D39-028	F22	BRD-A41717767-001-05-9	5.0
C-2113-01-D39-028	F23		
C-2113-01-D39-028	F24		
C-2113-01-D39-028	G01		
C-2113-01-D39-028	G02		
C-2113-01-D39-028	G03	BRD-K42046626-001-05-1	5.0
C-2113-01-D39-028	G04	BRD-K81539671-001-06-9	5.0
C-2113-01-D39-028	G05	BRD-K22565782-001-05-4	5.0
C-2113-01-D39-028	G06	BRD-K23414129-001-07-2	5.0
C-2113-01-D39-028	G07	BRD-K46270368-001-07-1	5.0
C-2113-01-D39-028	G08	BRD-A33872036-001-05-7	5.0
C-2113-01-D39-028	G09	BRD-K70122204-001-05-5	5.0
C-2113-01-D39-028	G10	BRD-K42671663-001-05-0	5.0
C-2113-01-D39-028	G11	BRD-K06896536-001-06-0	5.0
C-2113-01-D39-028	G12	BRD-K54579553-001-05-3	5.0
C-2113-01-D39-028	G13	BRD-K43131011-001-06-1	5.0
C-2113-01-D39-028	G14	BRD-K95868579-001-06-9	5.0
C-2113-01-D39-028	G15	BRD-K04068887-001-05-5	5.0
C-2113-01-D39-028	G16	BRD-A66396839-001-05-6	5.0
C-2113-01-D39-028	G17	BRD-K02012805-001-05-4	5.0
C-2113-01-D39-028	G18	BRD-K45519575-001-05-5	5.0
C-2113-01-D39-028	G19	BRD-K30534191-001-05-5	5.0
C-2113-01-D39-028	G20	BRD-K14993597-001-05-3	5.0
C-2113-01-D39-028	G21	BRD-K79947793-001-05-3	5.0
C-2113-01-D39-028	G22	BRD-K00127254-001-05-8	5.0
C-2113-01-D39-028	G23		
C-2113-01-D39-028	G24		
C-2113-01-D39-028	H01		
C-2113-01-D39-028	H02		
C-2113-01-D39-028	H03	BRD-K59527775-001-04-2	5.0
C-2113-01-D39-028	H04	BRD-K27743956-001-06-0	5.0
C-2113-01-D39-028	H05	BRD-K14096728-001-05-7	5.0
C-2113-01-D39-028	H06	BRD-A13280254-001-05-2	5.0
C-2113-01-D39-028	H07	BRD-K54295465-001-06-1	5.0
C-2113-01-D39-028	H08	BRD-A12380490-001-05-5	5.0
C-2113-01-D39-028	H09	BRD-K09769137-001-05-1	5.0
C-2113-01-D39-028	H10	BRD-K16877843-001-05-8	5.0
C-2113-01-D39-028	H11	BRD-K38012662-001-08-8	5.0
C-2113-01-D39-028	H12	BRD-K50326094-001-05-9	5.0
C-2113-01-D39-028	H13	BRD-K46576160-001-05-5	5.0
C-2113-01-D39-028	H14	BRD-K67714775-001-05-3	5.0
C-2113-01-D39-028	H15	BRD-K78234015-001-05-9	5.0
C-2113-01-D39-028	H16	BRD-K87558909-001-05-9	5.0
C-2113-01-D39-028	H17	BRD-A02377332-001-05-5	5.0
C-2113-01-D39-028	H18	BRD-K09021615-001-05-8	5.0
C-2113-01-D39-028	H19	BRD-K64672158-001-05-3	5.0
C-2113-01-D39-028	H20	BRD-K71432862-001-05-0	5.0
C-2113-01-D39-028	H21	BRD-K45130744-001-06-5	5.0
C-2113-01-D39-028	H22	BRD-K80281550-001-04-0	5.0
C-2113-01-D39-028	H23		
C-2113-01-D39-028	H24		
C-2113-01-D39-028	I01		
C-2113-01-D39-028	I02		
C-2113-01-D39-028	I03	BRD-K36067719-004-06-5	5.0
C-2113-01-D39-028	I04	BRD-K56939078-001-05-3	5.0
C-2113-01-D39-028	I05	BRD-K54005694-001-06-7	5.0
C-2113-01-D39-028	I06	BRD-K57676691-001-05-7	5.0
C-2113-01-D39-028	I07	BRD-K33115108-001-05-2	5.0
C-2113-01-D39-028	I08	BRD-K76905369-001-06-6	5.0
C-2113-01-D39-028	I09	BRD-K26925032-065-05-9	5.0
C-2113-01-D39-028	I10	BRD-A74918211-001-05-5	5.0
C-2113-01-D39-028	I11	BRD-K78272952-001-05-4	5.0
C-2113-01-D39-028	I12	BRD-K89502261-001-05-7	5.0
C-2113-01-D39-028	I13	BRD-K01601739-001-06-4	5.0
C-2113-01-D39-028	I14	BRD-K37962965-001-05-5	5.0
C-2113-01-D39-028	I15	BRD-K38331236-001-06-3	5.0
C-2113-01-D39-028	I16	BRD-K06697669-001-05-3	5.0
C-2113-01-D39-028	I17	BRD-K71521303-001-05-7	5.0
C-2113-01-D39-028	I18	BRD-A23953152-001-05-5	5.0
C-2113-01-D39-028	I19	BRD-K24073716-001-05-8	5.0
C-2113-01-D39-028	I20	BRD-A44716534-001-06-8	5.0
C-2113-01-D39-028	I21	BRD-A08840157-001-05-8	5.0
C-2113-01-D39-028	I22	BRD-K71404746-001-05-1	5.0
C-2113-01-D39-028	I23		
C-2113-01-D39-028	I24		
C-2113-01-D39-028	J01		
C-2113-01-D39-028	J02		
C-2113-01-D39-028	J03	BRD-K53107402-001-07-3	5.0
C-2113-01-D39-028	J04	BRD-K09619185-001-05-9	5.0
C-2113-01-D39-028	J05	BRD-K92943958-001-04-9	5.0
C-2113-01-D39-028	J06	BRD-K83185617-001-03-3	5.0
C-2113-01-D39-028	J07	BRD-K58935949-001-09-8	5.0
C-2113-01-D39-028	J08	BRD-K07031090-001-06-1	5.0
C-2113-01-D39-028	J09	BRD-K83423621-001-05-7	5.0
C-2113-01-D39-028	J10	BRD-A72832265-001-06-3	5.0
C-2113-01-D39-028	J11	BRD-K68917053-001-08-8	5.0
C-2113-01-D39-028	J12	BRD-K97218485-001-05-0	5.0
C-2113-01-D39-028	J13	BRD-K45988237-001-08-6	5.0
C-2113-01-D39-028	J14	BRD-K78046932-001-06-5	5.0
C-2113-01-D39-028	J15	BRD-K73428865-001-05-3	5.0
C-2113-01-D39-028	J16	BRD-K87284802-001-05-0	5.0
C-2113-01-D39-028	J17	BRD-A59067516-001-05-2	5.0
C-2113-01-D39-028	J18	BRD-A90807161-001-05-0	5.0
C-2113-01-D39-028	J19	BRD-K34803839-001-06-6	5.0
C-2113-01-D39-028	J20	BRD-K58629399-001-05-0	5.0
C-2113-01-D39-028	J21	BRD-K50699162-001-07-2	5.0
C-2113-01-D39-028	J22	BRD-K18486667-001-05-9	5.0
C-2113-01-D39-028	J23		
C-2113-01-D39-028	J24		
C-2113-01-D39-028	K01		
C-2113-01-D39-028	K02		
C-2113-01-D39-028	K03	BRD-A39920162-001-06-2	5.0
C-2113-01-D39-028	K04	BRD-A74129188-003-06-2	5.0
C-2113-01-D39-028	K05	BRD-K38933653-001-05-2	5.0
C-2113-01-D39-028	K06	BRD-K45569576-001-05-9	5.0
C-2113-01-D39-028	K07	BRD-K56602052-001-05-7	5.0
C-2113-01-D39-028	K08	BRD-K15877150-001-05-6	5.0
C-2113-01-D39-028	K09	BRD-K77694233-001-05-1	5.0
C-2113-01-D39-028	K10	BRD-K46820885-001-05-1	5.0
C-2113-01-D39-028	K11	BRD-A67952922-001-05-3	5.0
C-2113-01-D39-028	K12	BRD-K58144507-001-05-9	5.0
C-2113-01-D39-028	K13	BRD-K05479247-001-07-4	5.0
C-2113-01-D39-028	K14	BRD-K84882667-001-05-8	5.0
C-2113-01-D39-028	K15	BRD-K04777149-001-05-5	5.0
C-2113-01-D39-028	K16	BRD-K74297649-001-05-4	5.0
C-2113-01-D39-028	K17	BRD-K09761414-001-06-0	5.0
C-2113-01-D39-028	K18	BRD-K18899449-001-05-8	5.0
C-2113-01-D39-028	K19	BRD-A64408490-001-04-4	5.0
C-2113-01-D39-028	K20	BRD-K11219328-001-05-2	5.0
C-2113-01-D39-028	K21	BRD-A62208588-001-05-0	5.0
C-2113-01-D39-028	K22	BRD-K75989234-001-05-6	5.0
C-2113-01-D39-028	K23		
C-2113-01-D39-028	K24		
C-2113-01-D39-028	L01		
C-2113-01-D39-028	L02		
C-2113-01-D39-028	L03	BRD-K65946577-001-05-3	5.0
C-2113-01-D39-028	L04	BRD-M49209094-001-05-9	5.0
C-2113-01-D39-028	L05	BRD-K15759015-001-05-1	5.0
C-2113-01-D39-028	L06	BRD-A89366962-001-05-1	5.0
C-2113-01-D39-028	L07	BRD-K51169528-001-05-8	5.0
C-2113-01-D39-028	L08	BRD-K85294251-001-05-7	5.0
C-2113-01-D39-028	L09	BRD-A70287848-001-06-8	5.0
C-2113-01-D39-028	L10	BRD-K73145704-001-05-8	5.0
C-2113-01-D39-028	L11	BRD-A70412320-001-05-1	5.0
C-2113-01-D39-028	L12	BRD-K90675977-001-05-3	5.0
C-2113-01-D39-028	L13	BRD-K15150038-001-05-6	5.0
C-2113-01-D39-028	L14	BRD-A77422452-001-05-3	5.0
C-2113-01-D39-028	L15	BRD-K94451960-001-05-4	5.0
C-2113-01-D39-028	L16	BRD-K62822784-001-05-8	5.0
C-2113-01-D39-028	L17	BRD-K86210740-001-05-1	5.0
C-2113-01-D39-028	L18	BRD-K41389288-001-13-9	5.0
C-2113-01-D39-028	L19	BRD-K68321212-001-05-7	5.0
C-2113-01-D39-028	L20	BRD-K80963099-001-05-8	5.0
C-2113-01-D39-028	L21	BRD-K27740408-001-06-0	5.0
C-2113-01-D39-028	L22	BRD-K91614426-001-05-8	5.0
C-2113-01-D39-028	L23		
C-2113-01-D39-028	L24		
C-2113-01-D39-028	M01		
C-2113-01-D39-028	M02		
C-2113-01-D39-028	M03	BRD-K60862460-001-05-7	5.0
C-2113-01-D39-028	M04	BRD-K21404203-001-05-8	5.0
C-2113-01-D39-028	M05	BRD-A17206005-001-07-1	5.0
C-2113-01-D39-028	M06	BRD-K87311322-001-05-2	5.0
C-2113-01-D39-028	M07	BRD-K55160224-003-06-4	5.0
C-2113-01-D39-028	M08	BRD-A41909111-001-05-5	5.0
C-2113-01-D39-028	M09	BRD-K46734394-034-05-9	5.0
C-2113-01-D39-028	M10	BRD-K41077786-001-05-3	5.0
C-2113-01-D39-028	M11	BRD-A66672006-001-06-5	5.0
C-2113-01-D39-028	M12	BRD-K05443951-001-05-0	5.0
C-2113-01-D39-028	M13	BRD-A17593601-001-06-2	5.0
C-2113-01-D39-028	M14	BRD-A15641585-003-07-5	5.0
C-2113-01-D39-028	M15	BRD-K35381497-001-05-7	5.0
C-2113-01-D39-028	M16	BRD-K43122750-001-07-3	5.0
C-2113-01-D39-028	M17	BRD-K00872257-001-06-4	5.0
C-2113-01-D39-028	M18	BRD-K42080232-001-04-9	5.0
C-2113-01-D39-028	M19	BRD-A94417262-001-05-2	5.0
C-2113-01-D39-028	M20	BRD-K36610803-001-05-7	5.0
C-2113-01-D39-028	M21	BRD-K03371476-001-05-1	5.0
C-2113-01-D39-028	M22	BRD-K53222360-001-05-4	5.0
C-2113-01-D39-028	M23		
C-2113-01-D39-028	M24		
C-2113-01-D39-028	N01		
C-2113-01-D39-028	N02		
C-2113-01-D39-028	N03	BRD-K57588631-001-05-7	5.0
C-2113-01-D39-028	N04	BRD-A64862239-001-05-5	5.0
C-2113-01-D39-028	N05	BRD-A66955073-001-06-2	5.0
C-2113-01-D39-028	N06	BRD-A12288677-001-05-5	5.0
C-2113-01-D39-028	N07	BRD-K17826722-001-07-6	5.0
C-2113-01-D39-028	N08	BRD-K55853808-001-06-2	5.0
C-2113-01-D39-028	N09	BRD-K10476649-001-05-1	5.0
C-2113-01-D39-028	N10	BRD-K43089177-001-06-1	5.0
C-2113-01-D39-028	N11	BRD-K61396432-001-05-0	5.0
C-2113-01-D39-028	N12	BRD-K16703109-001-05-5	5.0
C-2113-01-D39-028	N13	BRD-K94764040-001-06-2	5.0
C-2113-01-D39-028	N14	BRD-K32464623-001-06-9	5.0
C-2113-01-D39-028	N15	BRD-K36646212-001-05-6	5.0
C-2113-01-D39-028	N16	BRD-K01228012-001-05-6	5.0
C-2113-01-D39-028	N17	BRD-K11527755-001-05-0	5.0
C-2113-01-D39-028	N18	BRD-K70677790-001-05-8	5.0
C-2113-01-D39-028	N19	BRD-K65831423-001-06-1	5.0
C-2113-01-D39-028	N20	BRD-K29027586-001-05-6	5.0
C-2113-01-D39-028	N21	BRD-K43909206-001-05-7	5.0
C-2113-01-D39-028	N22	BRD-A51278647-001-06-3	5.0
C-2113-01-D39-028	N23		
C-2113-01-D39-028	N24		
C-2113-01-D39-028	O01		
C-2113-01-D39-028	O02		
C-2113-01-D39-028	O03	BRD-K28528450-001-06-5	5.0
C-2113-01-D39-028	O04	BRD-K88868576-001-05-3	5.0
C-2113-01-D39-028	O05	BRD-K37765885-001-05-9	5.0
C-2113-01-D39-028	O06	BRD-A38040034-001-06-6	5.0
C-2113-01-D39-028	O07	BRD-K79702333-001-07-5	5.0
C-2113-01-D39-028	O08	BRD-K21308266-001-05-5	5.0
C-2113-01-D39-028	O09	BRD-K41249664-001-07-1	5.0
C-2113-01-D39-028	O10	BRD-K45141102-001-05-0	5.0
C-2113-01-D39-028	O11	BRD-K71327258-001-05-4	5.0
C-2113-01-D39-028	O12	BRD-K72141313-001-05-1	5.0
C-2113-01-D39-028	O13	BRD-A17940587-001-05-5	5.0
C-2113-01-D39-028	O14	BRD-K79199064-001-05-3	5.0
C-2113-01-D39-028	O15	BRD-A01004828-001-05-7	5.0
C-2113-01-D39-028	O16	BRD-K77404247-001-05-9	5.0
C-2113-01-D39-028	O17	BRD-K91598841-001-06-8	5.0
C-2113-01-D39-028	O18	BRD-K89438694-001-06-9	5.0
C-2113-01-D39-028	O19	BRD-K64266321-001-05-6	5.0
C-2113-01-D39-028	O20	BRD-K18930460-001-05-5	5.0
C-2113-01-D39-028	O21	BRD-K74329576-001-05-2	5.0
C-2113-01-D39-028	O22	BRD-K91769618-001-06-6	5.0
C-2113-01-D39-028	O23		
C-2113-01-D39-028	O24		
C-2113-01-D39-028	P01		
C-2113-01-D39-028	P02		
C-2113-01-D39-028	P03	BRD-K18851731-001-05-6	5.0
C-2113-01-D39-028	P04	BRD-K98824517-001-09-8	5.0
C-2113-01-D39-028	P05	BRD-A69937311-001-05-1	5.0
C-2113-01-D39-028	P06	BRD-A43088983-001-06-9	5.0
C-2113-01-D39-028	P07	BRD-K74452388-001-05-0	5.0
C-2113-01-D39-028	P08	BRD-K26665052-001-05-1	5.0
C-2113-01-D39-028	P09	BRD-K76044220-001-05-5	5.0
C-2113-01-D39-028	P10	BRD-K23243704-001-05-2	5.0
C-2113-01-D39-028	P11	BRD-K73028518-001-06-0	5.0
C-2113-01-D39-028	P12	BRD-K37541208-001-05-4	5.0
C-2113-01-D39-028	P13	BRD-K82427190-001-05-0	5.0
C-2113-01-D39-028	P14	BRD-K11019035-001-05-0	5.0
C-2113-01-D39-028	P15	BRD-A46655065-001-05-5	5.0
C-2113-01-D39-028	P16	BRD-K45620924-001-05-9	5.0
C-2113-01-D39-028	P17	BRD-K04487767-001-04-5	5.0
