well_position	broad_sample	mmoles_per_liter	solvent
A01			DMSO
A02			DMSO
A03	BRD-K85305931-001-06-7	5.0	DMSO
A04	BRD-A81185370-001-06-7	5.0	DMSO
A05	BRD-A20114232-001-06-9	5.0	DMSO
A06	BRD-K49505990-001-05-7	5.0	DMSO
A07	BRD-K74836786-001-06-0	5.0	DMSO
A08	BRD-K13002672-001-05-2	5.0	DMSO
A09	BRD-A32435422-001-05-6	5.0	DMSO
A10	BRD-K92650255-001-05-7	5.0	DMSO
A11	BRD-K18347729-001-05-9	5.0	DMSO
A12	BRD-K11524566-003-05-2	5.0	DMSO
A13	BRD-K66624788-001-05-0	5.0	DMSO
A14	BRD-A77566727-001-05-6	5.0	DMSO
A15	BRD-K55722508-001-05-4	5.0	DMSO
A16	BRD-K52808536-001-05-0	5.0	DMSO
A17	BRD-K25171989-001-05-9	5.0	DMSO
A18	BRD-K72760840-001-05-0	5.0	DMSO
A19	BRD-A90025074-001-05-5	5.0	DMSO
A20	BRD-K97584676-001-05-4	5.0	DMSO
A21	BRD-K34662997-001-05-6	5.0	DMSO
A22	BRD-K93809140-001-05-7	5.0	DMSO
A23			DMSO
A24			DMSO
B01			DMSO
B02			DMSO
B03	BRD-K95864593-001-05-2	5.0	DMSO
B04	BRD-K49181073-001-05-7	5.0	DMSO
B05	BRD-K77064446-003-05-6	5.0	DMSO
B06	BRD-K34966669-001-05-8	5.0	DMSO
B07	BRD-A57334865-001-06-3	5.0	DMSO
B08	BRD-K42722906-001-06-6	5.0	DMSO
B09	BRD-K80246058-066-06-8	5.0	DMSO
B10	BRD-K78611329-001-05-9	5.0	DMSO
B11	BRD-K75656771-001-06-8	5.0	DMSO
B12	BRD-K87811421-001-05-1	5.0	DMSO
B13	BRD-K10696173-001-05-8	5.0	DMSO
B14	BRD-K97107694-001-05-2	5.0	DMSO
B15	BRD-K38337863-001-05-2	5.0	DMSO
B16	BRD-A72763822-001-06-6	5.0	DMSO
B17	BRD-K89100005-001-07-7	5.0	DMSO
B18	BRD-A32406671-001-06-3	5.0	DMSO
B19	BRD-K35468290-001-05-1	5.0	DMSO
B20	BRD-K06080743-001-05-2	5.0	DMSO
B21	BRD-K95174966-001-05-5	5.0	DMSO
B22	BRD-K93970870-001-06-1	5.0	DMSO
B23			DMSO
B24			DMSO
C01			DMSO
C02			DMSO
C03	BRD-A13883216-001-06-8	5.0	DMSO
