well_position	broad_sample	conc_mmol
A01	BRD-K60201835-001-01-5	5.016475237620809
A02	BRD-K05481476-001-01-5	5.01778411822109
A03	BRD-K18480277-001-01-3	5.018580412999925
A04	BRD-K19426893-001-01-9	4.988731586711564
A05	BRD-K09397553-001-01-5	5.041979055810223
A06	BRD-K87517219-001-01-9	5.096003764453165
A07	BRD-K76166520-001-01-2	5.002245463029474
A08	BRD-K75095704-001-01-2	5.02556178778288
A09	BRD-K21643869-001-01-5	4.8733376333873615
A10	BRD-K26862028-001-01-4	5.0129426066819995
A11	BRD-K88652561-001-01-7	5.043619131848734
A12	BRD-K73701301-001-01-4	5.043220887151982
A13		
A14		
A15	BRD-K08972808-001-01-9	5.023677781484052
A16	BRD-K41597316-001-01-8	4.972798888777677
A17	BRD-K63285694-001-01-5	5.05607118627322
A18	BRD-K27483344-001-01-5	4.9800612142823395
A19	BRD-K29371459-001-01-1	5.008407859192721
A20	BRD-K52473019-001-01-8	5.068567691968477
A21	BRD-K38037265-001-01-1	5.032888032400479
A22	BRD-K21536131-001-01-3	5.057024874785535
A23	BRD-K76462626-001-01-8	4.991441447146028
A24	BRD-K09623383-001-01-0	5.00710368387638
B01	BRD-K18947893-001-01-5	5.019631116438717
B02	BRD-K62531236-001-01-8	4.98977875562056
B03	BRD-K84024786-001-01-2	5.05021070540389
B04	BRD-K13275849-001-01-1	4.976652808243015
B05	BRD-K13299591-001-01-1	5.025297612665386
B06	BRD-K74511610-001-01-2	5.000994414930905
B07	BRD-K12718908-001-01-9	4.975150572562273
B08	BRD-K58539957-001-01-4	5.045738554643128
B09	BRD-K67673602-001-01-9	5.044728214251787
B10	BRD-K30571172-001-01-9	5.055302972029137
B11	BRD-K37684537-001-01-3	4.97472711422929
B12	BRD-K22215387-001-01-4	5.04380332094043
B13		
B14		
B15	BRD-K84715825-001-01-8	5.007151499314151
B16	BRD-K64120525-001-01-8	5.003583124610157
B17	BRD-K66378473-001-01-2	4.981985326133113
B18	BRD-K22109269-001-01-2	5.033975993922276
B19	BRD-K13304927-001-01-4	4.919558164529768
B20	BRD-K62917551-001-01-6	5.083284052426424
B21	BRD-K73340768-001-01-7	5.023789853059488
B22	BRD-K25688236-001-01-2	5.048023193172562
B23	BRD-K24084946-001-01-6	5.023478527090084
B24	BRD-K41927787-001-01-7	5.045684506919736
