Original_Plate_Map_Name	well_position	broad_sample	conc_mmol
H-CBLD-004-4	A01	BRD-K08867654-001-01-6	4.9619194029531855
H-CBLD-004-4	A02	BRD-K26581628-001-01-4	4.921156831542491
H-CBLD-004-4	A03	BRD-K55775078-001-01-1	4.806273770865163
H-CBLD-004-4	A04	BRD-K75499899-001-01-1	4.907432288237729
H-CBLD-004-4	A05	BRD-K14998923-001-01-6	5.029487949299169
H-CBLD-004-4	A06	BRD-K19466937-001-01-3	5.0069970783137725
H-CBLD-004-4	A07	BRD-K75623165-001-01-3	5.023137585726824
H-CBLD-004-4	A08	BRD-K75720765-001-01-1	5.017492818106961
H-CBLD-004-4	A09	BRD-K90355462-001-01-3	5.00404239526275
H-CBLD-004-4	A10	BRD-K53839527-001-01-4	5.12443776473193
H-CBLD-004-4	A11	BRD-K29555302-001-01-8	5.026833774166258
H-CBLD-004-4	A12	BRD-K71719006-001-01-6	5.225829013454576
H-CBLD-004-4	A13		
H-CBLD-004-4	A14		
H-CBLD-004-4	A15	BRD-K65952656-001-01-4	5.130144265583523
H-CBLD-004-4	A16	BRD-K05229696-001-01-2	5.020807709266971
H-CBLD-004-4	A17	BRD-K12682252-001-01-9	5.010307747700039
H-CBLD-004-4	A18	BRD-K19812920-001-01-7	5.167350651135921
H-CBLD-004-4	A19	BRD-K01718511-001-01-1	4.96648182115979
H-CBLD-004-4	A20	BRD-K96743424-001-01-1	4.971402824412638
H-CBLD-004-4	A21	BRD-K56349799-001-01-2	4.9046881889815275
H-CBLD-004-4	A22	BRD-K94834134-001-01-1	5.127196527691595
H-CBLD-004-4	A23	BRD-K01250897-001-01-9	5.275620084302845
H-CBLD-004-4	A24	BRD-K19016577-001-01-1	4.920903247189488
H-CBLD-004-4	B01	BRD-K11992628-001-01-0	5.024318662531299
H-CBLD-004-4	B02	BRD-K95105171-001-01-9	5.196333308469392
H-CBLD-004-4	B03	BRD-K24288459-001-01-2	4.920047339692518
H-CBLD-004-4	B04	BRD-K38405403-001-01-3	5.249684700342147
H-CBLD-004-4	B05	BRD-K21906179-001-01-1	5.0108147608067055
H-CBLD-004-4	B06	BRD-K78824440-001-01-1	4.910589712311229
H-CBLD-004-4	B07	BRD-K45882653-001-01-1	5.020005704118518
H-CBLD-004-4	B08	BRD-K80995081-001-01-9	4.823421638838087
H-CBLD-004-4	B09	BRD-K55916310-001-01-9	5.100837862563996
H-CBLD-004-4	B10	BRD-K77351681-001-01-4	5.015241658256648
H-CBLD-004-4	B11	BRD-K17266676-001-01-4	5.162838157968049
H-CBLD-004-4	B12	BRD-K45656768-001-01-1	5.041201445431002
H-CBLD-004-4	B13		
H-CBLD-004-4	B14		
H-CBLD-004-4	B15	BRD-K12663531-001-01-2	5.155671780415758
H-CBLD-004-4	B16	BRD-K69565703-001-01-3	5.081922518203437
H-CBLD-004-4	B17	BRD-K30382953-001-01-6	4.9188193375120415
H-CBLD-004-4	B18	BRD-K87186563-001-01-5	5.0344914607906
H-CBLD-004-4	B19	BRD-K81858438-001-01-8	5.012048687966094
H-CBLD-004-4	B20	BRD-K56272400-001-01-7	5.056832403645624
H-CBLD-004-4	B21	BRD-K03350311-001-01-3	5.0005535058562645
H-CBLD-004-4	B22	BRD-K76713771-001-01-7	5.018523560929058
H-CBLD-004-4	B23	BRD-K91229058-001-01-9	5.022113947739588
H-CBLD-004-4	B24	BRD-K04237818-001-01-9	5.018159266245483
H-CBLD-004-4	C01	BRD-K87511271-001-01-7	5.008294956490313
H-CBLD-004-4	C02	BRD-K93784417-001-01-7	5.017624544473069
H-CBLD-004-4	C03	BRD-K50170404-001-01-5	4.859301439914452
H-CBLD-004-4	C04	BRD-K88255477-001-01-2	5.016096236978084
H-CBLD-004-4	C05	BRD-K32289761-001-01-3	4.872312952299028
H-CBLD-004-4	C06	BRD-K46370825-001-01-9	5.006436185184271
H-CBLD-004-4	C07	BRD-K75755028-001-01-0	5.0826316702732175
H-CBLD-004-4	C08	BRD-K15098674-001-01-5	5.172406414449239
H-CBLD-004-4	C09	BRD-K22897367-001-01-3	5.044609285828635
H-CBLD-004-4	C10	BRD-K90534988-001-01-8	5.123372352124568
H-CBLD-004-4	C11		
H-CBLD-004-4	C12		
H-CBLD-004-4	C13	BRD-K68665543-001-01-6	4.870856956810428
H-CBLD-004-4	C14	BRD-K86345884-001-01-0	5.015046607158095
H-CBLD-004-4	C15		
H-CBLD-004-4	C16		
H-CBLD-004-4	C17	BRD-K16670438-001-01-7	5.113747068501332
H-CBLD-004-4	C18	BRD-K06431655-001-01-2	5.102370545545824
H-CBLD-004-4	C19	BRD-K59371134-001-01-7	5.087617850184435
H-CBLD-004-4	C20	BRD-K21987714-001-01-3	5.0199005520139375
H-CBLD-004-4	C21	BRD-K02687261-001-01-9	4.891187751348171
H-CBLD-004-4	C22	BRD-K39169716-001-01-6	4.87291210648128
H-CBLD-004-4	C23	BRD-K02811477-001-01-5	5.046452063123048
H-CBLD-004-4	C24	BRD-K03817886-001-01-6	4.927553230764698
H-CBLD-004-4	D01	BRD-K17360472-001-01-1	4.878386956843543
H-CBLD-004-4	D02	BRD-K45028867-001-01-3	4.991010630640058
H-CBLD-004-4	D03	BRD-K31147195-001-01-0	5.04884537502421
H-CBLD-004-4	D04	BRD-K07165915-001-01-1	5.029757298467848
H-CBLD-004-4	D05	BRD-K49896017-001-01-8	5.0138744789972005
H-CBLD-004-4	D06	BRD-K38638827-001-01-7	5.020098255659313
H-CBLD-004-4	D07	BRD-K38810059-001-01-1	5.010918185082697
H-CBLD-004-4	D08	BRD-K11457033-001-01-3	5.008394478417723
H-CBLD-004-4	D09	BRD-K64560329-001-01-3	4.576342979650744
H-CBLD-004-4	D10	BRD-K09825696-001-01-3	5.006769000641288
H-CBLD-004-4	D11		
H-CBLD-004-4	D12		
H-CBLD-004-4	D13	BRD-K75008101-001-01-4	4.952671842316693
H-CBLD-004-4	D14	BRD-K19969618-001-01-2	4.882435194897103
H-CBLD-004-4	D15		
H-CBLD-004-4	D16		
H-CBLD-004-4	D17	BRD-K19049358-001-01-7	5.0253253430648845
H-CBLD-004-4	D18	BRD-K80185984-001-01-5	5.141794302195753
H-CBLD-004-4	D19	BRD-K46726368-001-01-5	5.0613890290992565
H-CBLD-004-4	D20	BRD-K15489726-001-01-4	5.239789785851068
H-CBLD-004-4	D21	BRD-K60159710-001-01-5	5.122342369148354
H-CBLD-004-4	D22	BRD-K60850524-001-01-5	5.055350461698465
H-CBLD-004-4	D23	BRD-K14470344-001-01-7	5.07169152094084
H-CBLD-004-4	D24	BRD-K79576342-001-01-5	4.976972935160504
H-CBLD-004-4	E01		
H-CBLD-004-4	E02		
H-CBLD-004-4	E03	BRD-K68202226-001-01-2	5.089254419900473
H-CBLD-004-4	E04	BRD-K59041191-001-01-6	4.92446904629122
H-CBLD-004-4	E05	BRD-K95895516-001-01-9	5.048501903592789
H-CBLD-004-4	E06	BRD-K71367226-001-01-8	5.003690186766346
