well_position	broad_sample	mmoles_per_liter	solvent
A01	BRD-A44966919-001-03-1	5.0	DMSO
A02	BRD-A45140972-060-02-4	1.4387502163880301	DMSO
A03	BRD-A45499626-001-01-0	5.0	DMSO
A04	BRD-A45543382-001-02-7	1.2672729460962	DMSO
A05	BRD-A46066006-004-04-4	5.0	DMSO
A06	BRD-A46684810-001-04-6	5.0	DMSO
A07	BRD-A46778020-001-02-6	5.0	DMSO
A08	BRD-A46950333-001-01-5	5.0	DMSO
A09	BRD-A47065382-001-02-9	10.3170972211435	DMSO
A10	BRD-A47144777-001-02-5	5.0	DMSO
A11	BRD-A47494775-003-03-0	2.5779959793574703	DMSO
A12	BRD-A47513740-001-02-5	0.247728404600605	DMSO
A13			DMSO
A14			DMSO
A15	BRD-A47598013-004-02-0	5.0	DMSO
A16	BRD-A48015106-001-01-0	5.0	DMSO
A17	BRD-A48257147-001-01-9	5.0	DMSO
A18	BRD-A48300215-001-01-4	5.0	DMSO
A19	BRD-A48323445-001-02-6	5.0	DMSO
A20	BRD-A48478073-001-02-7	5.0	DMSO
A21	BRD-A48809242-001-02-9	4.89921597454822	DMSO
A22	BRD-A49035384-003-04-0	2.08820747059564	DMSO
A23	BRD-A49046702-001-01-2	5.0	DMSO
A24	BRD-A49172652-001-13-1	5.0	DMSO
B01	BRD-A49225603-045-02-7	5.0	DMSO
B02	BRD-A49358627-001-03-9	3.4583592450899796	DMSO
B03	BRD-A49370193-051-01-7	5.0	DMSO
B04	BRD-A49544621-003-01-0	5.0	DMSO
B05	BRD-A49680073-001-01-9	5.0	DMSO
B06	BRD-A49734948-001-03-3	3.2537081535713797	DMSO
B07	BRD-A49906757-004-03-1	2.4983493405906696	DMSO
B08	BRD-A50064262-001-02-1	5.0	DMSO
B09	BRD-A50157456-065-02-4	5.0	DMSO
B10	BRD-A50311610-300-04-7	5.0	DMSO
B11	BRD-A50675702-001-03-0	5.71888985590894	DMSO
B12	BRD-A50684349-001-01-5	5.0	DMSO
B13			DMSO
B14			DMSO
B15	BRD-A50737080-001-01-4	5.0	DMSO
B16	BRD-A50764878-001-01-4	5.0	DMSO
B17	BRD-A50913845-001-01-7	5.0	DMSO
B18	BRD-A51381734-034-01-1	5.0	DMSO
B19	BRD-A51410489-001-01-4	5.0	DMSO
B20	BRD-A51713165-003-01-8	5.0	DMSO
B21	BRD-A51714012-001-02-3	5.0	DMSO
B22	BRD-A51820102-008-04-0	5.0	DMSO
B23	BRD-A51829654-001-01-4	5.0	DMSO
B24	BRD-A51929314-001-01-4	5.0	DMSO
C01	BRD-A52588987-004-04-1	5.0	DMSO
C02	BRD-A52660433-066-01-3	5.0	DMSO
C03	BRD-A52893269-001-02-4	5.0	DMSO
C04	BRD-A52922642-001-02-9	5.1586001292538795	DMSO
C05	BRD-A53077924-236-01-4	5.0	DMSO
C06	BRD-A53134341-001-01-6	5.0	DMSO
C07	BRD-A53416814-001-01-5	5.0	DMSO
C08	BRD-A53561827-004-04-1	5.0	DMSO
C09	BRD-A53576514-003-03-1	3.26965933354011	DMSO
C10	BRD-A53952395-003-04-6	5.0	DMSO
C11			DMSO
C12			DMSO
C13	BRD-A54029483-001-01-5	5.0	DMSO
C14	BRD-A54236247-003-02-7	5.0	DMSO
C15			DMSO
C16			DMSO
C17	BRD-A54490543-066-04-4	5.0	DMSO
C18	BRD-A54845972-066-01-5	5.0	DMSO
C19	BRD-A54927599-001-07-8	5.0	DMSO
C20	BRD-A55025683-001-03-6	1.5486178987894	DMSO
C21	BRD-A55063801-001-02-6	5.0	DMSO
C22	BRD-A55272860-001-03-9	5.0	DMSO
C23	BRD-A55369275-001-01-6	5.0	DMSO
C24	BRD-A55393291-001-02-4	5.0	DMSO
D01	BRD-A55424491-001-04-1	5.0	DMSO
D02	BRD-A55574211-001-01-8	5.0	DMSO
D03	BRD-A55579717-001-02-4	5.0	DMSO
D04	BRD-A55756846-001-05-5	8.580194686676691	DMSO
D05	BRD-A55913614-316-04-7	5.0	DMSO
D06	BRD-A55962179-001-01-5	7.25	DMSO
D07	BRD-A56020723-001-02-0	6.289847125014029	DMSO
D08	BRD-A56675431-001-04-0	2.6048819238282497	DMSO
D09	BRD-A56858165-001-01-0	5.0	DMSO
D10	BRD-A56884981-001-01-8	5.0	DMSO
D11			DMSO
D12			DMSO
D13	BRD-A56987319-001-03-8	12.1822539255364	DMSO
D14	BRD-A57133233-003-03-7	2.9648369155876497	DMSO
D15			DMSO
D16			DMSO
D17	BRD-A57382968-001-06-8	7.54497362609199	DMSO
D18	BRD-A57536034-001-02-8	8.109162562241071	DMSO
D19	BRD-A57798559-003-01-7	5.0	DMSO
D20	BRD-A58048407-001-06-3	5.974567366043151	DMSO
D21	BRD-A58207013-001-01-2	5.0	DMSO
D22	BRD-A58803929-001-02-9	5.0	DMSO
D23	BRD-A59009217-001-02-3	5.0	DMSO
D24	BRD-A59215453-003-03-3	2.6600548343703596	DMSO
E01			DMSO
E02			DMSO
E03	BRD-A59303141-001-03-9	3.4513871090277304	DMSO
E04	BRD-A59391763-103-01-9	5.0	DMSO
E05	BRD-A59682351-001-02-3	5.0	DMSO
E06	BRD-A60197193-001-05-4	5.0	DMSO
E07	BRD-A60274948-066-02-9	1.33208976537317	DMSO
E08	BRD-A60583491-300-02-7	2.62912638757403	DMSO
E09			DMSO
E10			DMSO
E11	BRD-A60877539-001-01-3	5.0	DMSO
E12	BRD-A61154809-001-03-5	5.0	DMSO
E13	BRD-A61221616-001-02-7	5.0	DMSO
E14	BRD-A61392169-001-01-9	5.0	DMSO
E15	BRD-A61470182-001-02-4	5.0	DMSO
E16	BRD-A61793559-001-04-0	5.0	DMSO
E17			DMSO
E18			DMSO
E19	BRD-A61856038-001-01-2	5.0	DMSO
E20	BRD-A61864215-001-02-9	5.0	DMSO
E21	BRD-A61899133-002-02-2	3.24376918973306	DMSO
E22	BRD-A62021152-003-01-8	5.0	DMSO
E23	BRD-A62057054-001-01-5	5.0	DMSO
E24	BRD-A62209527-001-02-9	6.69618578208108	DMSO
F01			DMSO
F02			DMSO
F03	BRD-A62421304-004-04-9	5.0	DMSO
F04	BRD-A62428732-096-02-6	5.0	DMSO
F05	BRD-A62505706-001-02-3	5.0	DMSO
F06	BRD-A62525898-001-02-9	5.0	DMSO
F07	BRD-A62731508-001-02-5	5.0	DMSO
F08	BRD-A63346720-300-01-1	5.0	DMSO
F09			DMSO
F10			DMSO
F11	BRD-A63546914-003-01-2	5.0	DMSO
F12	BRD-A63667919-103-01-9	5.0	DMSO
F13	BRD-A63759745-001-01-0	5.0	DMSO
F14	BRD-A63836183-362-01-1	5.0	DMSO
F15	BRD-A63894585-001-03-4	2.141465267526	DMSO
F16	BRD-A64092382-003-03-5	5.0	DMSO
F17			DMSO
F18			DMSO
F19	BRD-A64125466-236-02-0	5.0	DMSO
F20	BRD-A64227845-004-02-8	5.0	DMSO
F21	BRD-A64228451-001-03-5	5.0	DMSO
F22	BRD-A64374397-001-02-6	5.0	DMSO
F23	BRD-A64485570-001-02-9	5.0	DMSO
F24	BRD-A64523751-001-02-8	5.0	DMSO
G01	BRD-A64553394-001-02-8	5.358205695515459	DMSO
G02	BRD-A64933752-001-01-0	5.0	DMSO
G03			DMSO
G04			DMSO
G05	BRD-A64957606-001-02-5	5.0	DMSO
G06	BRD-A64977602-001-01-9	5.0	DMSO
G07	BRD-A65013509-003-03-8	2.53841007903137	DMSO
G08	BRD-A65051990-001-03-8	2.83025142538537	DMSO
G09	BRD-A65076780-001-01-3	5.0	DMSO
G10	BRD-A65145453-001-02-0	5.0	DMSO
G11	BRD-A65280694-003-03-8	3.1965742952592597	DMSO
G12	BRD-A65440446-001-02-5	11.400798822051199	DMSO
G13	BRD-A65597028-003-02-4	5.0	DMSO
G14	BRD-A65615053-003-01-4	5.0	DMSO
G15	BRD-A65671304-001-02-6	5.0	DMSO
G16	BRD-A65739223-001-03-7	2.40089939612098	DMSO
G17	BRD-A66025870-237-05-1	2.47822630369573	DMSO
G18	BRD-A66199457-001-02-2	1.0426207515393902	DMSO
G19			DMSO
G20			DMSO
G21	BRD-A66369147-300-01-5	5.0	DMSO
G22	BRD-A66435872-313-01-8	5.0	DMSO
G23	BRD-A66563878-003-01-8	5.0	DMSO
G24	BRD-A66861218-001-02-7	5.0	DMSO
H01	BRD-A66927094-001-01-7	5.0	DMSO
H02	BRD-A67482312-001-01-8	5.0	DMSO
H03			DMSO
H04			DMSO
H05	BRD-A67508925-001-02-7	5.0	DMSO
H06	BRD-A67514145-003-03-3	2.7720006204846204	DMSO
H07	BRD-A67552019-001-02-2	4.2760446094762	DMSO
H08	BRD-A67787745-001-02-5	5.0	DMSO
H09	BRD-A67862938-034-04-0	5.0	DMSO
H10	BRD-A68281735-001-02-0	5.0	DMSO
H11	BRD-A68537732-001-02-8	5.0	DMSO
H12	BRD-A68723818-050-04-4	5.0	DMSO
H13	BRD-A68888262-003-02-9	5.0	DMSO
H14	BRD-A68929948-001-01-9	5.0	DMSO
H15	BRD-A69636825-003-02-1	5.0	DMSO
H16	BRD-A69651145-003-03-1	5.0	DMSO
H17	BRD-A69777949-001-04-4	5.0	DMSO
H18	BRD-A69786436-003-02-5	5.0	DMSO
H19			DMSO
H20			DMSO
H21	BRD-A69815203-001-02-7	5.0	DMSO
H22	BRD-A69950438-001-01-1	7.35	DMSO
H23	BRD-A70083328-001-02-9	5.0	DMSO
H24	BRD-A70268693-103-01-9	5.0	DMSO
I01	BRD-A70407468-001-01-2	5.0	DMSO
I02	BRD-A70514680-003-03-9	3.1168626508343302	DMSO
I03	BRD-A70649075-008-04-3	5.0	DMSO
I04	BRD-A71001587-001-02-6	5.0	DMSO
I05			DMSO
I06			DMSO
I07	BRD-A71033472-003-04-9	5.0	DMSO
I08	BRD-A71157293-003-03-5	2.29882795635942	DMSO
I09	BRD-A71203467-001-01-5	5.0	DMSO
I10	BRD-A71774530-001-01-8	5.0	DMSO
I11	BRD-A71799696-001-01-5	5.0	DMSO
I12	BRD-A71816415-236-02-7	5.0	DMSO
I13	BRD-A72066420-001-01-1	5.0	DMSO
I14	BRD-A72483914-001-01-1	5.0	DMSO
I15	BRD-A72596465-001-01-3	5.0	DMSO
I16	BRD-A72703248-001-02-7	6.82214908393274	DMSO
I17	BRD-A72711497-236-02-0	5.0	DMSO
I18	BRD-A72988804-001-03-8	3.8415988918984803	DMSO
I19	BRD-A73368467-003-02-8	5.0	DMSO
I20	BRD-A73559168-001-02-8	5.0	DMSO
I21			DMSO
I22			DMSO
I23	BRD-A73859745-236-01-8	5.0	DMSO
I24	BRD-A74160776-001-02-8	5.0	DMSO
J01	BRD-A74269027-003-03-8	2.95997176897326	DMSO
J02	BRD-A74667430-001-04-6	5.0	DMSO
J03	BRD-A74904029-001-04-0	7.83353598168682	DMSO
J04	BRD-A74975734-001-01-2	5.0	DMSO
J05			DMSO
J06			DMSO
J07	BRD-A74980173-001-02-8	5.0	DMSO
J08	BRD-A75140635-001-02-0	5.0	DMSO
J09	BRD-A75478957-001-01-6	5.0	DMSO
J10	BRD-A75552914-001-04-4	5.0	DMSO
J11	BRD-A75726477-003-03-1	5.0	DMSO
J12	BRD-A75769826-003-01-3	5.0	DMSO
J13	BRD-A75817871-001-02-6	8.55192509991385	DMSO
J14	BRD-A75850590-003-04-9	5.0	DMSO
J15	BRD-A75954196-001-02-5	5.0	DMSO
J16	BRD-A76093993-001-01-8	5.0	DMSO
J17	BRD-A76746748-236-02-9	5.0	DMSO
J18	BRD-A76899420-001-02-9	5.0	DMSO
J19	BRD-A76904477-003-03-3	5.0	DMSO
J20	BRD-A77164655-001-02-3	5.0	DMSO
J21			DMSO
J22			DMSO
J23	BRD-A77218119-001-02-7	5.0	DMSO
J24	BRD-A77291778-003-04-8	5.0	DMSO
K01	BRD-A77299732-001-01-6	5.0	DMSO
K02	BRD-A77349281-001-02-2	6.784121703452799	DMSO
K03	BRD-A77488069-001-02-6	5.0	DMSO
K04	BRD-A77907596-001-01-9	5.0	DMSO
K05	BRD-A78085235-236-02-0	1.8528846978201698	DMSO
K06	BRD-A78295502-337-03-5	2.35095055748796	DMSO
K07			DMSO
K08			DMSO
K09	BRD-A78303415-001-02-7	5.0	DMSO
K10	BRD-A78377521-001-02-2	8.55129325654591	DMSO
K11	BRD-A78877355-003-03-6	3.45065800597516	DMSO
K12	BRD-A78942461-003-01-3	5.0	DMSO
K13	BRD-A79226577-003-01-1	3.11707250535077	DMSO
K14	BRD-A79248021-001-01-1	5.0	DMSO
K15			DMSO
K16			DMSO
K17	BRD-A79672927-001-04-1	5.0	DMSO
K18	BRD-A79981887-003-04-0	5.0	DMSO
K19	BRD-A80017228-001-04-2	5.0	DMSO
K20	BRD-A80151636-066-02-2	5.0	DMSO
K21	BRD-A80213327-305-01-8	5.0	DMSO
K22	BRD-A80594172-001-02-0	5.0	DMSO
K23			DMSO
K24			DMSO
L01	BRD-A80641450-001-01-4	5.0	DMSO
L02	BRD-A80871782-004-01-0	5.0	DMSO
L03	BRD-A80908310-003-04-7	5.0	DMSO
L04	BRD-A80968824-001-02-8	5.0	DMSO
L05	BRD-A81177136-001-03-6	5.0	DMSO
L06	BRD-A81260764-001-02-1	5.0	DMSO
L07			DMSO
L08			DMSO
L09	BRD-A81392774-001-01-2	5.0	DMSO
L10	BRD-A81615860-001-02-9	5.0	DMSO
L11	BRD-A81795050-003-01-7	5.0	DMSO
L12	BRD-A81866333-003-01-5	5.0	DMSO
L13	BRD-A82238138-001-01-7	5.0	DMSO
L14	BRD-A82329351-001-02-2	6.80389376498251	DMSO
L15			DMSO
L16			DMSO
L17	BRD-A82371568-001-01-5	5.0	DMSO
L18	BRD-A82396632-008-02-7	5.0	DMSO
L19	BRD-A82590476-001-01-1	5.0	DMSO
L20	BRD-A82656074-003-01-2	5.0	DMSO
L21	BRD-A82843133-001-01-9	5.0	DMSO
L22	BRD-A83326220-001-02-6	5.0	DMSO
L23			DMSO
L24			DMSO
M01	BRD-A83387524-001-01-3	5.0	DMSO
M02	BRD-A83431637-001-01-3	5.0	DMSO
M03	BRD-A83650191-004-01-0	5.0	DMSO
M04	BRD-A83695761-001-01-1	5.0	DMSO
M05	BRD-A83855350-003-01-4	5.0	DMSO
M06	BRD-A83859836-001-01-4	5.0	DMSO
M07	BRD-A83937277-001-03-0	4.58186454029053	DMSO
M08	BRD-A84174393-001-02-0	5.0	DMSO
M09			DMSO
M10			DMSO
M11	BRD-A84174873-001-06-0	4.68031615348404	DMSO
M12	BRD-A84389091-001-01-1	5.0	DMSO
M13			DMSO
M14			DMSO
M15	BRD-A84389633-001-01-6	5.0	DMSO
M16	BRD-A84867566-001-02-0	5.0	DMSO
M17	BRD-A84913188-001-02-0	5.0	DMSO
M18	BRD-A84941884-001-02-8	2.2242969475572596	DMSO
M19	BRD-A85137183-001-01-2	5.0	DMSO
M20	BRD-A85216385-001-01-0	5.0	DMSO
M21	BRD-A85234536-001-04-5	5.0	DMSO
M22	BRD-A85280935-003-01-7	5.0	DMSO
M23	BRD-A85472596-001-01-4	5.0	DMSO
M24	BRD-A85587465-001-01-7	5.0	DMSO
N01	BRD-A86044036-001-04-2	5.0	DMSO
N02	BRD-A86415025-103-01-7	5.0	DMSO
N03	BRD-A86550573-001-01-3	5.0	DMSO
N04	BRD-A86629089-001-02-0	5.0	DMSO
N05	BRD-A86977540-001-02-6	5.0	DMSO
N06	BRD-A87479750-001-01-9	5.0	DMSO
N07	BRD-A87715314-003-04-5	5.0	DMSO
N08	BRD-A87719232-001-02-4	4.34293254609285	DMSO
N09			DMSO
N10			DMSO
N11	BRD-A88254928-001-04-6	4.1786674513647	DMSO
N12	BRD-A88282067-001-02-2	2.08504376423459	DMSO
N13			DMSO
N14			DMSO
N15	BRD-A88548664-001-01-5	5.0	DMSO
N16	BRD-A89208012-001-01-4	5.0	DMSO
N17	BRD-A89237309-001-02-3	5.0	DMSO
N18	BRD-A89434049-001-02-1	5.0	DMSO
N19	BRD-A89585551-003-03-4	2.41095674220138	DMSO
N20	BRD-A89672324-001-02-2	5.0	DMSO
N21	BRD-A89846380-001-02-3	3.06341914828125	DMSO
N22	BRD-A89947015-001-01-4	5.0	DMSO
N23	BRD-A90249268-001-02-4	5.0	DMSO
N24	BRD-A90311807-236-01-4	5.0	DMSO
O01	BRD-A90462498-003-02-1	5.0	DMSO
O02	BRD-A90490067-001-01-9	5.0	DMSO
O03	BRD-A90515964-001-05-8	5.04500752109721	DMSO
O04	BRD-A90799790-001-04-1	5.0	DMSO
O05	BRD-A90969585-001-02-3	5.0	DMSO
O06	BRD-A91008255-001-02-8	6.82054619152159	DMSO
O07	BRD-A91477472-001-02-2	5.0	DMSO
O08	BRD-A91699651-316-04-2	5.0	DMSO
O09	BRD-A91866971-001-02-2	0.5	DMSO
O10	BRD-A91992993-001-01-2	5.0	DMSO
O11			DMSO
O12			DMSO
O13	BRD-A92161634-001-02-6	5.0	DMSO
O14	BRD-A92585442-237-01-0	5.0	DMSO
O15	BRD-A92670106-003-03-9	4.37218715339486	DMSO
O16	BRD-A92826379-009-02-6	5.0	DMSO
O17	BRD-A92933783-103-01-3	5.0	DMSO
O18	BRD-A93000692-001-03-2	5.0	DMSO
O19	BRD-A93206962-001-01-2	5.0	DMSO
O20	BRD-A93255169-001-06-9	9.6813106171061	DMSO
O21	BRD-A93269281-003-01-0	5.0	DMSO
O22	BRD-A93353767-001-03-5	2.40310350243684	DMSO
O23	BRD-A93436351-001-01-4	5.0	DMSO
O24	BRD-A93477898-001-01-8	5.0	DMSO
P01	BRD-A93659613-051-03-6	5.0	DMSO
P02	BRD-A93739713-065-02-7	5.0	DMSO
P03	BRD-A94046266-001-01-4	5.0	DMSO
