well_position	broad_sample	mmoles_per_liter	solvent
A01	BRD-K60201835-001-01-5	5.01647523762081	DMSO
A02	BRD-K05481476-001-01-5	5.01778411822109	DMSO
A03	BRD-K18480277-001-01-3	5.01858041299992	DMSO
A04	BRD-K19426893-001-01-9	4.9887315867115705	DMSO
A05	BRD-K09397553-001-01-5	5.04197905581022	DMSO
A06	BRD-K87517219-001-01-9	5.09600376445317	DMSO
A07	BRD-K76166520-001-01-2	5.00224546302947	DMSO
A08	BRD-K75095704-001-01-2	5.02556178778288	DMSO
A09	BRD-K21643869-001-01-5	4.873337633387361	DMSO
A10	BRD-K26862028-001-01-4	5.012942606682	DMSO
A11	BRD-K88652561-001-01-7	5.043619131848731	DMSO
A12	BRD-K73701301-001-01-4	5.04322088715198	DMSO
A13			DMSO
A14			DMSO
A15	BRD-K08972808-001-01-9	5.023677781484049	DMSO
A16	BRD-K41597316-001-01-8	4.97279888877768	DMSO
A17	BRD-K63285694-001-01-5	5.056071186273219	DMSO
A18	BRD-K27483344-001-01-5	4.9800612142823395	DMSO
A19	BRD-K29371459-001-01-1	5.00840785919272	DMSO
A20	BRD-K52473019-001-01-8	5.068567691968481	DMSO
A21	BRD-K38037265-001-01-1	5.03288803240048	DMSO
A22	BRD-K21536131-001-01-3	5.05702487478554	DMSO
A23	BRD-K76462626-001-01-8	4.99144144714603	DMSO
A24	BRD-K09623383-001-01-0	5.007103683876379	DMSO
B01	BRD-K18947893-001-01-5	5.0196311164387195	DMSO
B02	BRD-K62531236-001-01-8	4.989778755620559	DMSO
B03	BRD-K84024786-001-01-2	5.05021070540389	DMSO
B04	BRD-K13275849-001-01-1	4.97665280824302	DMSO
B05	BRD-K13299591-001-01-1	5.02529761266539	DMSO
B06	BRD-K74511610-001-01-2	5.00099441493091	DMSO
B07	BRD-K12718908-001-01-9	4.97515057256227	DMSO
B08	BRD-K58539957-001-01-4	5.04573855464313	DMSO
B09	BRD-K67673602-001-01-9	5.04472821425179	DMSO
B10	BRD-K30571172-001-01-9	5.055302972029139	DMSO
B11	BRD-K37684537-001-01-3	4.97472711422929	DMSO
B12	BRD-K22215387-001-01-4	5.043803320940429	DMSO
B13			DMSO
B14			DMSO
B15	BRD-K84715825-001-01-8	5.00715149931415	DMSO
B16	BRD-K64120525-001-01-8	5.00358312461016	DMSO
B17	BRD-K66378473-001-01-2	4.981985326133111	DMSO
B18	BRD-K22109269-001-01-2	5.03397599392228	DMSO
B19	BRD-K13304927-001-01-4	4.91955816452977	DMSO
B20	BRD-K62917551-001-01-6	5.08328405242642	DMSO
B21	BRD-K73340768-001-01-7	5.02378985305949	DMSO
B22	BRD-K25688236-001-01-2	5.048023193172559	DMSO
B23	BRD-K24084946-001-01-6	5.02347852709009	DMSO
B24	BRD-K41927787-001-01-7	5.0456845069197405	DMSO
C01	BRD-K88114920-001-01-4	5.01988143526889	DMSO
C02	BRD-K63813530-001-01-2	5.01592273561006	DMSO
C03	BRD-K95041551-001-01-6	5.03561868571199	DMSO
C04	BRD-K93763482-001-01-1	5.15761619188548	DMSO
C05	BRD-K77660367-001-01-9	4.95748418993111	DMSO
C06	BRD-K77182083-001-01-7	5.0214588115052	DMSO
C07	BRD-K25234731-001-01-5	4.99423936298716	DMSO
C08	BRD-K66910993-001-01-3	4.988453245618549	DMSO
C09	BRD-K78419283-001-01-0	5.05512437314162	DMSO
C10	BRD-K89062214-001-01-9	5.05128591952125	DMSO
C11			DMSO
C12			DMSO
C13	BRD-K97440159-001-01-4	5.02375956040424	DMSO
C14	BRD-K77221189-001-01-6	5.01968536151511	DMSO
C15			DMSO
C16			DMSO
C17	BRD-K62213032-001-01-9	5.02741542079044	DMSO
C18	BRD-K59183712-001-01-6	4.997723642583789	DMSO
C19	BRD-K21472896-001-01-6	5.0760128914316	DMSO
C20	BRD-K71552149-001-01-9	5.03213404079242	DMSO
C21	BRD-K88104720-001-01-7	5.02852161444897	DMSO
C22	BRD-K54199214-001-01-0	5.030520786217361	DMSO
C23	BRD-K82062373-001-01-3	4.61575333437169	DMSO
C24	BRD-K92951265-001-01-6	5.01867804916997	DMSO
D01	BRD-K40478655-001-01-1	5.04684530432342	DMSO
D02	BRD-K02545368-001-01-1	5.01186332654395	DMSO
D03	BRD-K26399147-001-01-3	5.01431353720817	DMSO
D04	BRD-K09845511-001-01-4	4.98945009008834	DMSO
D05	BRD-K19752742-001-01-1	4.987395820712139	DMSO
D06	BRD-K29567467-001-01-4	4.98689768651522	DMSO
D07	BRD-K54202584-001-01-4	5.23154680858949	DMSO
