well_position	broad_sample	mmoles_per_liter	solvent
A01	BRD-K90382497-001-01-6	5.0	DMSO
A02	BRD-K92723993-066-02-9	5.0	DMSO
A03	BRD-K07762753-001-03-6	25.0	DMSO
A04	BRD-K09991945-001-02-0	6.35	DMSO
A05	BRD-K37312348-001-05-1	7.65	DMSO
A06	BRD-K46678324-001-03-7	25.0	DMSO
A07	BRD-K67860401-001-02-3	8.1	DMSO
A08	BRD-K52620403-001-01-8	6.25	DMSO
A09	BRD-K68336408-001-03-4	7.9	DMSO
A10	BRD-K72703948-001-01-0	5.0	DMSO
A11	BRD-K93201660-001-05-7	12.0	DMSO
A12	BRD-A36151937-001-01-2	5.0	DMSO
A13			DMSO
A14			DMSO
A15	BRD-A47633927-001-01-8	5.0	DMSO
A16	BRD-A68039575-001-02-5	5.0	DMSO
A17	BRD-A75455249-001-02-0	10.8573313652321	DMSO
A18	BRD-K01555864-001-02-8	5.0	DMSO
A19	BRD-K09497549-001-03-6	4.34293254609285	DMSO
A20	BRD-K14536225-001-02-7	5.0	DMSO
A21	BRD-K15086322-103-01-0	5.0	DMSO
A22	BRD-K17610834-001-01-2	10.6	DMSO
A23	BRD-K23623876-001-01-6	5.0	DMSO
A24	BRD-K36377456-001-02-0	5.0	DMSO
B01	BRD-K36395411-003-01-4	5.0	DMSO
B02	BRD-K38370968-001-01-6	5.0	DMSO
B03	BRD-K41160163-001-01-9	5.0	DMSO
B04	BRD-K42095107-001-02-3	5.0	DMSO
B05	BRD-K43797669-001-02-3	5.0	DMSO
B06	BRD-K45988865-001-01-0	5.0	DMSO
B07	BRD-K49061529-001-01-0	5.0	DMSO
B08	BRD-K56057104-001-02-9	5.0	DMSO
B09	BRD-K59331372-001-01-2	5.0	DMSO
B10	BRD-K59339270-001-01-8	5.0	DMSO
B11	BRD-K60690191-003-02-1	5.0	DMSO
B12	BRD-K61177364-003-01-1	5.0	DMSO
B13			DMSO
B14			DMSO
B15	BRD-K61220632-001-02-7	5.0	DMSO
B16	BRD-K61236135-001-03-3	1.6078921262599901	DMSO
B17	BRD-K61250553-001-02-9	5.24067792403415	DMSO
B18	BRD-K61269089-001-01-4	5.0	DMSO
B19	BRD-K61271364-001-02-4	5.0	DMSO
B20	BRD-K61323504-001-02-4	5.0	DMSO
B21	BRD-K61463582-001-02-3	5.0	DMSO
B22	BRD-K61496577-001-03-8	2.4363412868039	DMSO
B23	BRD-K61590534-001-01-4	5.0	DMSO
B24	BRD-K61734568-003-01-3	5.0	DMSO
C01	BRD-K61737877-001-01-6	5.0	DMSO
C02	BRD-K61831307-003-02-1	5.0	DMSO
C03	BRD-K61951118-001-01-2	5.0	DMSO
C04	BRD-K62008436-001-03-1	1.1710888974284699	DMSO
C05	BRD-K62056274-001-01-9	5.0	DMSO
C06	BRD-K62085719-066-01-4	5.0	DMSO
C07	BRD-K62206109-303-01-1	5.0	DMSO
C08	BRD-K62221994-001-01-8	5.0	DMSO
C09	BRD-K62240499-001-02-6	5.0	DMSO
C10	BRD-K62289640-003-01-9	5.0	DMSO
C11			DMSO
C12			DMSO
C13	BRD-K62310379-001-03-0	1.99771920558116	DMSO
C14	BRD-K62326629-001-02-6	5.0	DMSO
C15			DMSO
C16			DMSO
C17	BRD-K62353524-001-01-8	5.0	DMSO
C18	BRD-K62363391-001-04-1	5.0	DMSO
C19	BRD-K62456038-001-01-8	5.0	DMSO
C20	BRD-K62537556-001-01-7	5.0	DMSO
C21	BRD-K62562723-003-01-9	5.0	DMSO
C22	BRD-K62581435-001-01-2	5.0	DMSO
