well_position	broad_sample	mmoles_per_liter	solvent
A01	BRD-K08867654-001-01-6	4.96191940295319	DMSO
A02	BRD-K26581628-001-01-4	4.92115683154249	DMSO
A03	BRD-K55775078-001-01-1	4.80627377086516	DMSO
A04	BRD-K75499899-001-01-1	4.907432288237731	DMSO
A05	BRD-K14998923-001-01-6	5.0294879492991695	DMSO
A06	BRD-K19466937-001-01-3	5.00699707831377	DMSO
A07	BRD-K75623165-001-01-3	5.02313758572682	DMSO
A08	BRD-K75720765-001-01-1	5.01749281810696	DMSO
A09	BRD-K90355462-001-01-3	5.00404239526275	DMSO
A10	BRD-K53839527-001-01-4	5.12443776473193	DMSO
A11	BRD-K29555302-001-01-8	5.02683377416626	DMSO
A12	BRD-K71719006-001-01-6	5.225829013454581	DMSO
A13			DMSO
A14			DMSO
A15	BRD-K65952656-001-01-4	5.13014426558353	DMSO
A16	BRD-K05229696-001-01-2	5.020807709266969	DMSO
A17	BRD-K12682252-001-01-9	5.01030774770004	DMSO
A18	BRD-K19812920-001-01-7	5.167350651135919	DMSO
A19	BRD-K01718511-001-01-1	4.96648182115979	DMSO
A20	BRD-K96743424-001-01-1	4.97140282441264	DMSO
A21	BRD-K56349799-001-01-2	4.90468818898153	DMSO
A22	BRD-K94834134-001-01-1	5.12719652769159	DMSO
A23	BRD-K01250897-001-01-9	5.275620084302839	DMSO
A24	BRD-K19016577-001-01-1	4.92090324718949	DMSO
B01	BRD-K11992628-001-01-0	5.024318662531299	DMSO
B02	BRD-K95105171-001-01-9	5.19633330846939	DMSO
B03	BRD-K24288459-001-01-2	4.92004733969252	DMSO
B04	BRD-K38405403-001-01-3	5.249684700342151	DMSO
B05	BRD-K21906179-001-01-1	5.01081476080671	DMSO
B06	BRD-K78824440-001-01-1	4.91058971231123	DMSO
B07	BRD-K45882653-001-01-1	5.020005704118519	DMSO
B08	BRD-K80995081-001-01-9	4.82342163883809	DMSO
B09	BRD-K55916310-001-01-9	5.100837862564	DMSO
B10	BRD-K77351681-001-01-4	5.015241658256651	DMSO
B11	BRD-K17266676-001-01-4	5.16283815796805	DMSO
B12	BRD-K45656768-001-01-1	5.041201445431	DMSO
B13			DMSO
B14			DMSO
B15	BRD-K12663531-001-01-2	5.1556717804157595	DMSO
B16	BRD-K69565703-001-01-3	5.081922518203441	DMSO
B17	BRD-K30382953-001-01-6	4.91881933751204	DMSO
B18	BRD-K87186563-001-01-5	5.0344914607905995	DMSO
B19	BRD-K81858438-001-01-8	5.012048687966099	DMSO
B20	BRD-K56272400-001-01-7	5.05683240364562	DMSO
B21	BRD-K03350311-001-01-3	5.00055350585626	DMSO
B22	BRD-K76713771-001-01-7	5.01852356092906	DMSO
B23	BRD-K91229058-001-01-9	5.02211394773959	DMSO
B24	BRD-K04237818-001-01-9	5.018159266245481	DMSO
C01	BRD-K87511271-001-01-7	5.008294956490309	DMSO
C02	BRD-K93784417-001-01-7	5.017624544473071	DMSO
C03	BRD-K50170404-001-01-5	4.85930143991445	DMSO
C04	BRD-K88255477-001-01-2	5.01609623697808	DMSO
C05	BRD-K32289761-001-01-3	4.872312952299031	DMSO
C06	BRD-K46370825-001-01-9	5.00643618518427	DMSO
C07	BRD-K75755028-001-01-0	5.08263167027322	DMSO
C08	BRD-K15098674-001-01-5	5.17240641444924	DMSO
C09	BRD-K22897367-001-01-3	5.04460928582864	DMSO
C10	BRD-K90534988-001-01-8	5.12337235212457	DMSO
C11			DMSO
C12			DMSO
C13	BRD-K68665543-001-01-6	4.87085695681043	DMSO
C14	BRD-K86345884-001-01-0	5.0150466071581	DMSO
C15			DMSO
C16			DMSO
C17	BRD-K16670438-001-01-7	5.11374706850133	DMSO
C18	BRD-K06431655-001-01-2	5.102370545545821	DMSO
C19	BRD-K59371134-001-01-7	5.087617850184441	DMSO
C20	BRD-K21987714-001-01-3	5.01990055201394	DMSO
C21	BRD-K02687261-001-01-9	4.89118775134817	DMSO
C22	BRD-K39169716-001-01-6	4.87291210648128	DMSO
C23	BRD-K02811477-001-01-5	5.046452063123049	DMSO
C24	BRD-K03817886-001-01-6	4.9275532307647	DMSO
D01	BRD-K17360472-001-01-1	4.87838695684354	DMSO
D02	BRD-K45028867-001-01-3	4.9910106306400595	DMSO
D03	BRD-K31147195-001-01-0	5.04884537502421	DMSO
D04	BRD-K07165915-001-01-1	5.02975729846785	DMSO
D05	BRD-K49896017-001-01-8	5.0138744789972005	DMSO
D06	BRD-K38638827-001-01-7	5.02009825565931	DMSO
D07	BRD-K38810059-001-01-1	5.0109181850827005	DMSO
D08	BRD-K11457033-001-01-3	5.00839447841772	DMSO
