well_position	broad_sample	mmoles_per_liter	solvent
A01			DMSO
A02			DMSO
A03	BRD-K57190272-001-05-6	5.0	DMSO
A04	BRD-K33239740-001-06-2	5.0	DMSO
A05	BRD-K86861413-001-08-1	5.0	DMSO
A06	BRD-A88712548-001-04-3	5.0	DMSO
A07	BRD-K77486412-001-05-5	5.0	DMSO
A08	BRD-K04351169-001-07-0	5.0	DMSO
A09	BRD-K40560710-001-05-0	5.0	DMSO
A10	BRD-K97467901-001-05-9	5.0	DMSO
A11	BRD-K94811027-001-05-0	5.0	DMSO
A12	BRD-K63983876-001-05-6	5.0	DMSO
A13	BRD-K62021436-001-06-7	5.0	DMSO
A14	BRD-A22411525-001-05-5	5.0	DMSO
A15	BRD-K47000843-001-05-0	5.0	DMSO
A16	BRD-A96597548-001-01-4	5.0	DMSO
A17	BRD-K77094664-001-05-2	5.0	DMSO
A18	BRD-K20735998-001-05-5	5.0	DMSO
A19	BRD-K74891695-001-05-7	5.0	DMSO
A20	BRD-K98157219-001-05-2	5.0	DMSO
A21	BRD-K76957589-001-05-3	5.0	DMSO
A22	BRD-K27724100-001-05-7	5.0	DMSO
A23			DMSO
A24			DMSO
B01			DMSO
B02			DMSO
B03	BRD-K03783671-001-05-0	5.0	DMSO
B04	BRD-K18131774-001-12-7	5.0	DMSO
B05	BRD-A10555284-001-06-2	5.0	DMSO
B06	BRD-K48039403-001-05-9	5.0	DMSO
B07	BRD-K82655613-001-05-5	5.0	DMSO
B08	BRD-K94253377-001-05-1	5.0	DMSO
B09	BRD-K66490720-001-05-7	5.0	DMSO
B10	BRD-K75033792-001-05-7	5.0	DMSO
B11	BRD-K59486308-001-06-2	5.0	DMSO
B12	BRD-K61921323-001-05-7	5.0	DMSO
B13	BRD-A40929095-003-05-0	5.0	DMSO
B14	BRD-K72336314-001-06-4	5.0	DMSO
B15	BRD-K61547199-001-06-9	5.0	DMSO
B16	BRD-A13318633-001-06-0	5.0	DMSO
B17	BRD-K71365670-001-06-2	5.0	DMSO
B18	BRD-K71875073-001-05-5	5.0	DMSO
B19	BRD-K05441185-001-05-2	5.0	DMSO
B20	BRD-K85488776-001-05-1	5.0	DMSO
B21	BRD-K92314307-001-05-8	5.0	DMSO
B22	BRD-K43719044-001-05-6	5.0	DMSO
B23			DMSO
B24			DMSO
C01			DMSO
C02			DMSO
C03	BRD-K06818088-001-05-8	5.0	DMSO
