well_position	broad_sample	mmoles_per_liter	solvent
A01	BRD-K80045183-001-01-0	5.00151114196632	DMSO
A02	BRD-K16434151-001-01-3	5.040460152233581	DMSO
A03	BRD-K16434151-001-02-1	4.97103232644523	DMSO
A04	BRD-K48457318-001-01-6	5.00151114196632	DMSO
A05	BRD-K17884417-001-01-8	5.00609337846835	DMSO
A06	BRD-K48457318-001-02-4	4.91158475061397	DMSO
A07	BRD-K41878610-001-01-5	5.03936041547309	DMSO
A08	BRD-K96543798-001-03-9	5.048499163640651	DMSO
A09	BRD-K06039860-001-01-4	4.90763884210831	DMSO
A10	BRD-K80045183-001-02-8	4.99611942111588	DMSO
A11	BRD-K41878610-001-02-3	5.00417767824671	DMSO
A12	BRD-K96543798-001-02-1	5.0	DMSO
A13			DMSO
A14			DMSO
A15	BRD-K10835142-001-01-9	5.03581473888629	DMSO
A16	BRD-K88327759-001-01-8	4.969412334987929	DMSO
A17	BRD-K25789307-001-01-2	5.08248038240927	DMSO
A18	BRD-K14215828-001-01-1	5.0308291590108	DMSO
A19	BRD-K26053980-001-01-6	4.989108943782661	DMSO
A20	BRD-K69276764-001-01-3	5.0350211423590805	DMSO
A21	BRD-K28117690-001-01-8	5.03038001793777	DMSO
A22	BRD-K05833481-001-01-0	5.1049842513107	DMSO
A23	BRD-K38123135-001-01-7	5.05965636970305	DMSO
A24	BRD-K95488738-001-01-5	4.993032842290719	DMSO
B01	BRD-K29813250-001-01-3	4.92586199687874	DMSO
B02	BRD-K65936221-001-01-3	5.04676951862031	DMSO
B03	BRD-K48659337-001-01-4	5.0128855588236	DMSO
B04	BRD-K36159233-001-01-4	5.06995589933289	DMSO
B05	BRD-K79090110-001-01-7	5.00406766513514	DMSO
B06	BRD-K45230579-001-01-4	4.97606352475352	DMSO
B07	BRD-K20182751-001-01-6	5.1089949624861	DMSO
B08	BRD-K00967758-001-01-7	5.283193375631019	DMSO
B09	BRD-K97633445-001-01-8	5.0830103171882	DMSO
B10	BRD-K53833823-001-01-8	5.018938758568179	DMSO
B11	BRD-K51579715-001-01-0	5.04037820409009	DMSO
B12	BRD-K48923155-001-02-1	5.01618781724179	DMSO
B13			DMSO
B14			DMSO
B15	BRD-K55297678-001-02-8	5.0107005710936	DMSO
B16	BRD-K18918854-001-01-3	5.01522623293025	DMSO
B17	BRD-K81882789-001-01-3	4.92207353464434	DMSO
B18	BRD-K37010295-001-01-3	5.0284481639476795	DMSO
B19	BRD-K71571889-001-01-3	5.02553214894988	DMSO
B20	BRD-K09722997-001-01-8	5.00715725992264	DMSO
B21	BRD-K73408523-001-01-8	5.0318035784657	DMSO
B22	BRD-K57552429-001-01-8	4.979594926381781	DMSO
B23	BRD-K09701578-001-01-9	4.97030190467725	DMSO
B24	BRD-K14357170-001-01-5	4.95431701412955	DMSO
C01	BRD-K92947165-001-01-5	4.963050694247349	DMSO
C02	BRD-K03113036-001-01-9	5.1039355896560705	DMSO
C03	BRD-K14971087-001-01-5	4.98169113919249	DMSO
C04	BRD-K17535604-001-01-9	5.031062385533019	DMSO
C05	BRD-K45543414-001-01-9	5.00849619454484	DMSO
C06	BRD-K19399946-001-02-3	5.005023923294309	DMSO
C07	BRD-K72271119-001-02-9	5.00290376422897	DMSO
C08	BRD-K95422182-001-02-3	5.01175506644484	DMSO
C09	BRD-K96663038-001-01-9	5.308539432034269	DMSO
C10	BRD-K33616265-001-01-7	4.85862838883941	DMSO
C11			DMSO
C12			DMSO
C13	BRD-K57950796-001-01-9	4.52787186849982	DMSO
C14	BRD-K99169187-001-01-3	4.86616114603141	DMSO
C15			DMSO
C16			DMSO
C17	BRD-K34462945-001-01-3	4.8401388939136	DMSO
C18	BRD-K72118202-001-01-2	4.72303875938343	DMSO
C19	BRD-K48047846-001-01-6	5.03941456144739	DMSO
C20	BRD-K90132168-001-02-1	5.0	DMSO
C21	BRD-K00422823-001-01-4	5.04682387167022	DMSO
C22	BRD-K26160077-001-01-3	4.97594968095658	DMSO
C23	BRD-K56635255-001-01-1	5.03638083748561	DMSO
C24	BRD-K36796217-001-01-3	5.105309878339231	DMSO
D01	BRD-K72267874-001-01-4	4.9166166127374895	DMSO
