well_position	broad_sample	mmoles_per_liter	solvent
A01	BRD-K35776062-001-01-2	5.007416846867151	DMSO
A02	BRD-K96950016-001-01-6	5.00648329081087	DMSO
A03	BRD-K15013036-001-01-7	4.976956152158349	DMSO
A04	BRD-K44338067-001-01-5	5.042092602023	DMSO
A05	BRD-K47587697-001-01-2	5.04849189430249	DMSO
A06	BRD-K86938339-001-01-3	5.0715220325226	DMSO
A07	BRD-K85025453-001-01-0	5.03147160740416	DMSO
A08	BRD-K80232076-001-01-4	4.99453031219398	DMSO
A09	BRD-K98909007-001-01-1	5.03925974042711	DMSO
A10	BRD-K82814298-001-01-9	4.998119419479809	DMSO
A11	BRD-K61782241-001-01-1	5.09678513946619	DMSO
A12	BRD-K49595590-001-01-1	5.0181775581837895	DMSO
A13			DMSO
A14			DMSO
A15	BRD-K17181267-001-01-0	5.02260465568443	DMSO
A16	BRD-K14413722-001-01-9	4.9936194198876604	DMSO
A17	BRD-K45496021-001-01-5	5.037270133475911	DMSO
A18	BRD-K32519217-001-01-3	5.03771710404428	DMSO
A19	BRD-K24217589-001-01-4	4.780404343747651	DMSO
A20	BRD-K79382100-001-01-0	5.03050619101387	DMSO
A21	BRD-K80019738-001-01-5	5.017374911716191	DMSO
A22	BRD-K29711801-001-01-3	5.04038346879782	DMSO
A23	BRD-K23564937-001-01-9	5.07440055877176	DMSO
A24	BRD-K90915722-001-01-0	5.07070566811336	DMSO
B01	BRD-K61834309-001-01-9	5.00863962625682	DMSO
B02	BRD-K71567488-001-01-6	5.031224290872791	DMSO
B03	BRD-K94172147-001-01-1	5.05296360334028	DMSO
B04	BRD-K93510852-001-01-8	4.9840367816259405	DMSO
B05	BRD-K36026160-001-01-2	5.04638657426331	DMSO
B06	BRD-K95578893-001-01-4	5.00260163469405	DMSO
B07	BRD-K81954574-001-01-9	5.0394082208632005	DMSO
B08	BRD-K67694126-001-01-2	4.97775937611646	DMSO
B09	BRD-K39530782-001-01-8	5.016899791632559	DMSO
B10	BRD-K03245480-001-01-0	4.9558761199313395	DMSO
B11	BRD-K73639776-001-01-2	4.78720699186205	DMSO
B12	BRD-K64682090-001-01-2	5.037802705233299	DMSO
B13			DMSO
B14			DMSO
B15	BRD-K61428915-001-01-6	4.96811794765148	DMSO
B16	BRD-K93007240-001-01-6	5.04267678420785	DMSO
B17	BRD-K02241254-001-01-4	5.03987249683887	DMSO
B18	BRD-K00474848-001-01-6	4.91627687305812	DMSO
B19	BRD-K64549867-001-01-4	5.07193912482391	DMSO
B20	BRD-K35660899-001-01-7	5.0054204539314595	DMSO
B21	BRD-K33537450-001-01-0	5.013114916015581	DMSO
B22	BRD-K31784555-001-01-4	5.02247547144953	DMSO
B23	BRD-K77314783-001-01-9	4.96239784391933	DMSO
B24	BRD-K77931347-001-01-9	5.08119317219923	DMSO
C01	BRD-K13529284-001-01-3	5.04171423882299	DMSO
C02	BRD-K43467947-001-01-9	5.05171581915208	DMSO
C03	BRD-K60462241-001-01-1	5.0696983720997695	DMSO
C04	BRD-K13626437-001-01-3	5.05213856993475	DMSO
C05	BRD-K90947049-001-01-9	5.01627281996553	DMSO
C06	BRD-K37556205-001-01-4	5.03014616720027	DMSO
